x	y	id	label	task_id
182	11	4	T	0
193	71	4	T	1
313	51	4	T	0
534	45	5	L	0
76	8	4	T	0
788	182	7	M	2
512	154	6	A	0
911	122	0	Z	0
547	180	7	M	0
910	175	7	M	0
382	448	7	M	0
508	449	7	M	0
532	208	7	M	0
517	451	7	M	0
382	461	7	M	0
509	155	6	A	0
691	191	7	M	0
477	147	6	A	0
638	193	7	M	0
484	147	6	A	0
613	180	7	M	0
471	158	6	A	0
617	193	7	M	0
457	147	6	A	0
627	155	6	A	0
97	160	6	A	0
471	189	7	M	0
635	162	0	Z	0
490	170	7	M	0
606	155	6	A	0
492	166	0	Z	0
602	192	7	M	0
454	151	6	A	0
615	191	7	M	0
466	156	6	A	0
603	160	6	A	0
472	148	6	A	0
609	190	7	M	0
461	188	7	M	0
612	187	7	M	0
472	185	7	M	0
649	189	7	M	0
453	164	0	Z	0
648	193	7	M	0
450	178	7	M	0
498	157	6	A	0
618	185	7	M	0
481	190	7	M	0
619	162	0	Z	0
485	150	6	A	0
496	187	7	M	0
915	159	0	Z	0
516	181	7	M	0
949	179	7	M	0
522	170	7	M	0
474	147	6	A	0
904	167	7	M	0
523	181	7	M	0
912	188	7	M	0
542	180	7	M	0
459	177	7	M	0
604	161	0	Z	0
460	146	6	A	0
609	181	7	M	0
456	188	7	M	0
496	154	6	A	0
924	171	7	M	0
540	151	6	A	0
918	166	7	M	0
512	163	0	Z	0
913	182	7	M	0
544	158	6	A	0
919	177	7	M	0
540	153	6	A	0
940	193	7	M	0
948	186	7	M	0
520	173	7	M	0
906	166	7	M	0
511	150	6	A	0
926	165	7	M	0
631	182	7	M	0
945	187	7	M	0
505	152	6	A	0
933	157	0	Z	0
519	149	6	A	0
194	1	0	Z	0
184	49	4	T	0
332	53	4	T	0
514	27	0	Z	0
71	3	4	T	0
525	151	6	A	0
947	155	0	Z	0
532	167	7	M	0
910	183	7	M	0
544	155	6	A	0
535	184	7	M	0
617	165	0	Z	0
539	176	7	M	0
607	173	7	M	0
528	166	0	Z	0
