# user, index, time, x, y
1,1,0.550000,165,213
1,2,0.280000,297,189
1,3,0.125000,375,233
1,4,0.185000,185,13
1,5,0.185000,180,199
1,6,0.245000,228,423
1,7,0.280000,170,5
1,8,0.125000,135,278
1,9,0.215000,114,396
1,10,0.450000,260,362
1,11,0.215000,387,223
1,12,0.325000,513,303
1,13,0.550000,551,388
1,14,0.185000,545,421
1,15,0.550000,365,124
1,16,0.185000,516,193
1,17,0.185000,552,396
1,18,0.450000,511,439
1,19,0.215000,509,128
1,20,0.215000,124,308
2,1,0.325000,310,148
2,2,0.185000,107,15
2,3,0.185000,180,78
2,4,0.185000,131,6
2,5,0.550000,130,11
2,6,0.185000,180,154
2,7,0.215000,155,3
2,8,0.550000,257,90
2,9,0.375000,324,81
2,10,0.280000,156,215
2,11,0.280000,308,291
2,12,0.600000,152,434
2,13,0.185000,272,396
2,14,0.245000,375,227
2,15,0.215000,519,435
2,16,0.125000,571,264
2,17,0.550000,355,206
2,18,0.450000,224,381
2,19,0.245000,152,409
2,20,0.550000,108,350
3,1,0.550000,553,87
3,2,0.245000,550,57
3,3,0.185000,411,163
3,4,0.550000,178,15
3,5,0.280000,159,55
3,6,0.185000,126,76
3,7,0.215000,264,220
3,8,0.550000,180,435
3,9,0.245000,117,260
3,10,0.215000,170,132
3,11,0.215000,112,18
3,12,0.125000,220,16
3,13,0.550000,125,256
3,14,0.375000,155,252
3,15,0.245000,182,339
3,16,0.185000,188,251
3,17,0.215000,154,69
3,18,0.375000,480,52
3,19,0.450000,538,96
3,20,0.125000,579,321
3,21,0.185000,500,80
3,22,0.125000,439,244
3,23,0.375000,115,154
3,24,0.185000,209,101
3,25,0.450000,358,248
3,26,0.185000,265,152
4,1,0.325000,282,189
4,2,0.245000,525,258
4,3,0.325000,369,107
4,4,0.215000,184,264
4,5,0.550000,309,103
4,6,0.450000,243,147
4,7,0.375000,198,227
4,8,0.215000,172,398
4,9,0.550000,355,373
4,10,0.280000,160,240
4,11,0.245000,308,93
4,12,0.600000,395,135
4,13,0.325000,343,266
4,14,0.280000,497,403
4,15,0.185000,577,335
4,16,0.550000,535,394
4,17,0.215000,555,331
4,18,0.280000,584,351
4,19,0.450000,527,236
4,20,0.550000,477,259
4,21,0.280000,459,479
5,1,0.125000,162,226
5,2,0.280000,295,199
5,3,0.280000,494,92
5,4,0.245000,336,93
5,5,0.185000,317,89
5,6,0.125000,538,57
5,7,0.125000,161,169
5,8,0.550000,217,50
5,9,0.125000,174,56
5,10,0.550000,157,21
5,11,0.125000,447,82
5,12,0.375000,338,257
5,13,0.375000,364,426
5,14,0.215000,441,92
5,15,0.125000,254,261
5,16,0.550000,232,424
5,17,0.245000,541,447
