# user, index, time, x, y
1,1,0.450000,336,234
1,2,0.550000,257,76
1,3,0.245000,5,207
1,4,0.245000,167,257
1,5,0.245000,295,28
1,6,0.550000,177,294
1,7,0.550000,63,123
1,8,0.215000,327,111
1,9,0.185000,459,62
1,10,0.125000,306,157
1,11,0.215000,457,42
1,12,0.245000,229,346
1,13,0.375000,315,412
1,14,0.215000,444,27
1,15,0.215000,144,77
1,16,0.450000,186,34
1,17,0.125000,218,44
1,18,0.125000,110,55
1,19,0.215000,84,280
1,20,0.215000,228,39
1,21,0.215000,159,43
1,22,0.090000,138,73
1,23,0.185000,125,301
1,24,0.215000,40,343
1,25,0.550000,73,463
1,26,0.450000,180,41
1,27,0.125000,92,51
2,1,0.450000,295,364
2,2,0.245000,546,179
2,3,0.600000,487,49
2,4,0.450000,617,32
2,5,0.125000,521,53
2,6,0.550000,566,201
2,7,0.185000,597,89
2,8,0.185000,511,70
2,9,0.550000,627,35
2,10,0.090000,552,41
2,11,0.215000,301,39
2,12,0.090000,365,356
2,13,0.185000,565,40
2,14,0.215000,619,181
2,15,0.125000,561,131
2,16,0.245000,617,132
2,17,0.245000,431,139
2,18,0.550000,196,72
2,19,0.185000,630,52
2,20,0.245000,477,235
2,21,0.185000,504,38
2,22,0.185000,360,242
2,23,0.450000,327,110
2,24,0.215000,364,44
2,25,0.185000,485,138
3,1,0.550000,291,62
3,2,0.215000,337,258
3,3,0.125000,391,55
3,4,0.215000,341,415
3,5,0.185000,336,243
3,6,0.245000,369,131
3,7,0.215000,587,70
3,8,0.125000,342,29
3,9,0.185000,593,26
3,10,0.280000,589,53
3,11,0.215000,477,100
3,12,0.185000,542,17
3,13,0.125000,485,69
3,14,0.550000,433,98
3,15,0.280000,338,74
3,16,0.550000,524,40
3,17,0.550000,468,378
3,18,0.450000,188,232
3,19,0.245000,330,310
3,20,0.245000,453,294
3,21,0.125000,475,33
3,22,0.450000,564,61
3,23,0.550000,629,147
3,24,0.550000,258,72
4,1,0.125000,34,40
4,2,0.215000,327,223
4,3,0.215000,370,37
4,4,0.185000,72,15
4,5,0.185000,50,53
4,6,0.550000,398,27
4,7,0.125000,376,221
4,8,0.375000,133,216
4,9,0.215000,143,6
4,10,0.185000,138,42
4,11,0.185000,165,166
4,12,0.215000,280,36
4,13,0.550000,460,230
4,14,0.245000,455,41
4,15,0.245000,516,36
4,16,0.185000,369,39
4,17,0.550000,412,155
4,18,0.245000,230,238
4,19,0.600000,58,366
4,20,0.245000,59,340
5,1,0.215000,261,103
5,2,0.215000,293,208
5,3,0.550000,456,204
5,4,0.550000,338,30
5,5,0.125000,472,59
5,6,0.125000,454,26
5,7,0.375000,222,176
5,8,0.215000,25,32
5,9,0.375000,134,411
5,10,0.245000,125,319
5,11,0.125000,95,43
5,12,0.550000,291,73
5,13,0.450000,45,61
5,14,0.550000,71,27
5,15,0.185000,363,28
5,16,0.185000,139,305
5,17,0.280000,595,44
5,18,0.325000,524,39
5,19,0.245000,286,87
5,20,0.185000,312,33
5,21,0.280000,318,133
5,22,0.185000,159,70
5,23,0.600000,333,149
5,24,0.215000,159,148
5,25,0.550000,350,39
5,26,0.090000,601,126
5,27,0.185000,331,402
5,28,0.450000,516,398
6,1,0.125000,363,202
6,2,0.550000,143,17
6,3,0.215000,85,37
6,4,0.215000,154,29
6,5,0.550000,194,49
6,6,0.375000,319,172
6,7,0.550000,34,72
6,8,0.325000,15,38
6,9,0.325000,5,111
6,10,0.090000,431,191
6,11,0.185000,620,80
6,12,0.375000,354,35
6,13,0.550000,614,98
6,14,0.090000,507,57
6,15,0.215000,490,306
6,16,0.245000,571,238
7,1,0.245000,327,227
7,2,0.125000,310,65
7,3,0.215000,430,314
7,4,0.185000,254,340
7,5,0.550000,109,44
7,6,0.215000,119,45
7,7,0.185000,30,27
7,8,0.215000,193,50
7,9,0.185000,300,35
7,10,0.280000,96,300
7,11,0.125000,187,432
7,12,0.125000,264,267
7,13,0.245000,174,133
7,14,0.215000,59,82
7,15,0.125000,101,231
7,16,0.600000,122,204
7,17,0.215000,248,48
7,18,0.125000,78,231
7,19,0.280000,69,129
7,20,0.375000,96,32
7,21,0.375000,175,106
7,22,0.125000,221,28
7,23,0.215000,252,15
8,1,0.245000,191,164
8,2,0.215000,223,186
8,3,0.550000,401,58
8,4,0.185000,426,13
8,5,0.185000,363,52
8,6,0.550000,202,35
8,7,0.125000,352,99
8,8,0.215000,179,40
8,9,0.215000,45,80
8,10,0.550000,194,178
8,11,0.125000,186,55
8,12,0.125000,616,103
8,13,0.550000,469,59
8,14,0.185000,343,251
8,15,0.280000,124,41
8,16,0.550000,330,232
8,17,0.550000,324,280
8,18,0.215000,382,418
8,19,0.185000,570,173
8,20,0.550000,565,24
8,21,0.125000,381,130
9,1,0.215000,339,226
9,2,0.550000,433,41
9,3,0.245000,510,38
9,4,0.215000,510,39
9,5,0.125000,414,32
9,6,0.280000,346,38
9,7,0.245000,451,28
9,8,0.185000,571,42
9,9,0.125000,576,256
9,10,0.215000,623,25
9,11,0.325000,286,88
9,12,0.280000,568,42
9,13,0.185000,550,221
9,14,0.125000,360,325
9,15,0.325000,433,364
9,16,0.550000,434,51
9,17,0.550000,414,35
9,18,0.125000,45,116
9,19,0.125000,157,46
9,20,0.125000,62,322
10,1,0.215000,309,236
10,2,0.215000,289,241
10,3,0.215000,407,53
10,4,0.125000,348,58
10,5,0.125000,394,33
10,6,0.245000,575,290
10,7,0.215000,479,42
10,8,0.215000,594,59
10,9,0.215000,280,44
10,10,0.215000,541,128
10,11,0.375000,614,119
10,12,0.215000,485,41
10,13,0.280000,470,79
10,14,0.245000,513,345
10,15,0.280000,140,96
10,16,0.550000,3,78
10,17,0.550000,129,48
10,18,0.125000,260,278
10,19,0.375000,521,383
10,20,0.245000,508,235
10,21,0.185000,398,288
10,22,0.280000,352,220
10,23,0.185000,210,24
10,24,0.325000,62,283
10,25,0.125000,166,15
10,26,0.185000,582,48
11,1,0.550000,490,303
11,2,0.125000,513,57
11,3,0.280000,363,248
11,4,0.125000,522,350
11,5,0.280000,335,33
11,6,0.550000,491,46
11,7,0.375000,258,58
11,8,0.125000,308,184
11,9,0.550000,516,54
11,10,0.550000,546,68
11,11,0.215000,468,199
11,12,0.280000,613,221
11,13,0.550000,554,237
11,14,0.215000,146,327
11,15,0.185000,131,101
11,16,0.185000,141,31
11,17,0.185000,549,204
11,18,0.215000,535,40
11,19,0.600000,374,252
11,20,0.245000,133,308
11,21,0.550000,308,283
11,22,0.375000,476,304
11,23,0.325000,561,321
12,1,0.550000,415,37
12,2,0.280000,421,27
12,3,0.125000,607,74
12,4,0.550000,478,45
12,5,0.245000,546,37
12,6,0.550000,618,70
12,7,0.125000,382,39
12,8,0.125000,25,150
12,9,0.215000,319,223
12,10,0.090000,34,365
12,11,0.550000,171,24
12,12,0.450000,442,181
12,13,0.125000,609,250
12,14,0.215000,360,243
12,15,0.550000,403,164
12,16,0.245000,385,333
12,17,0.185000,389,291
12,18,0.550000,599,225
12,19,0.325000,375,150
12,20,0.450000,307,169
12,21,0.125000,173,40
12,22,0.550000,180,89
12,23,0.325000,156,65
13,1,0.550000,578,68
13,2,0.550000,537,263
13,3,0.185000,546,24
13,4,0.550000,614,34
13,5,0.215000,342,214
13,6,0.125000,222,58
13,7,0.325000,109,210
13,8,0.215000,117,64
13,9,0.245000,432,133
13,10,0.550000,610,34
13,11,0.125000,509,24
13,12,0.280000,376,226
13,13,0.375000,187,142
13,14,0.550000,125,248
13,15,0.185000,380,38
13,16,0.245000,377,76
13,17,0.125000,486,190
13,18,0.125000,529,53
14,1,0.550000,230,401
14,2,0.600000,48,403
14,3,0.280000,117,37
14,4,0.550000,291,59
14,5,0.215000,262,13
14,6,0.185000,609,69
14,7,0.185000,570,58
14,8,0.550000,573,185
14,9,0.185000,443,181
14,10,0.450000,268,260
14,11,0.550000,410,412
14,12,0.245000,590,28
14,13,0.245000,442,267
14,14,0.550000,326,31
14,15,0.185000,290,40
14,16,0.550000,600,264
14,17,0.090000,616,98
14,18,0.215000,593,62
14,19,0.550000,629,168
14,20,0.185000,557,39
14,21,0.125000,364,43
14,22,0.185000,63,52
14,23,0.550000,173,81
15,1,0.185000,326,229
15,2,0.450000,174,28
15,3,0.215000,567,92
