# user, index, time, x, y
1,1,0.550000,211,44
1,2,0.185000,222,62
1,3,0.280000,21,75
1,4,0.185000,237,79
1,5,0.245000,63,136
1,6,0.090000,117,255
1,7,0.550000,45,27
1,8,0.185000,70,101
1,9,0.125000,264,285
1,10,0.185000,191,382
1,11,0.245000,249,304
1,12,0.215000,154,275
1,13,0.550000,119,329
1,14,0.245000,454,254
1,15,0.215000,523,293
1,16,0.185000,507,135
1,17,0.185000,586,105
1,18,0.550000,573,197
1,19,0.185000,171,49
1,20,0.215000,83,147
1,21,0.245000,243,77
1,22,0.125000,446,298
2,1,0.185000,312,184
2,2,0.185000,316,205
2,3,0.125000,254,143
2,4,0.185000,65,98
2,5,0.185000,92,57
2,6,0.280000,64,39
2,7,0.550000,422,348
2,8,0.550000,509,285
2,9,0.125000,496,321
2,10,0.375000,461,448
2,11,0.090000,402,434
2,12,0.245000,458,406
2,13,0.125000,550,93
2,14,0.550000,477,309
2,15,0.280000,294,339
2,16,0.550000,382,457
2,17,0.280000,417,259
2,18,0.550000,618,339
2,19,0.375000,339,333
2,20,0.550000,468,248
2,21,0.550000,611,355
2,22,0.450000,509,206
3,1,0.325000,295,195
3,2,0.125000,309,201
3,3,0.125000,545,226
3,4,0.125000,425,260
3,5,0.215000,563,91
3,6,0.090000,31,46
3,7,0.245000,58,72
3,8,0.125000,234,46
3,9,0.280000,97,30
3,10,0.185000,17,25
3,11,0.185000,204,37
3,12,0.550000,516,84
3,13,0.245000,393,156
3,14,0.450000,107,337
3,15,0.125000,170,71
4,1,0.185000,25,17
4,2,0.280000,317,227
4,3,0.325000,415,330
4,4,0.280000,286,362
4,5,0.215000,367,376
4,6,0.185000,377,326
4,7,0.185000,166,55
4,8,0.280000,128,58
4,9,0.325000,195,134
4,10,0.215000,550,97
4,11,0.550000,533,253
4,12,0.215000,239,93
4,13,0.245000,597,321
4,14,0.245000,518,414
4,15,0.185000,586,265
4,16,0.550000,414,322
4,17,0.550000,261,174
4,18,0.215000,588,265
4,19,0.325000,595,116
4,20,0.550000,469,278
4,21,0.125000,419,292
4,22,0.125000,558,280
4,23,0.245000,550,207
5,1,0.125000,310,107
5,2,0.185000,314,243
5,3,0.450000,440,310
5,4,0.375000,412,247
5,5,0.325000,66,49
5,6,0.185000,278,79
5,7,0.325000,330,397
5,8,0.215000,515,265
5,9,0.280000,290,307
5,10,0.550000,592,215
5,11,0.245000,376,160
5,12,0.185000,301,173
5,13,0.185000,347,191
5,14,0.550000,454,367
5,15,0.185000,200,310
5,16,0.550000,314,261
5,17,0.550000,279,367
5,18,0.550000,178,292
5,19,0.185000,181,329
5,20,0.325000,9,247
5,21,0.090000,46,101
5,22,0.185000,316,286
5,23,0.450000,313,303
5,24,0.185000,67,359
5,25,0.245000,189,453
5,26,0.450000,214,392
6,1,0.245000,332,234
6,2,0.325000,483,365
6,3,0.215000,515,361
6,4,0.185000,562,256
6,5,0.215000,607,388
6,6,0.125000,458,320
6,7,0.550000,77,45
6,8,0.280000,310,269
6,9,0.550000,355,325
6,10,0.185000,453,266
6,11,0.125000,208,65
6,12,0.325000,36,156
6,13,0.325000,61,220
6,14,0.375000,102,42
6,15,0.280000,254,215
6,16,0.215000,101,168
6,17,0.125000,404,283
6,18,0.125000,272,311
6,19,0.185000,72,15
6,20,0.245000,11,100
6,21,0.850000,20,160
6,22,0.375000,26,150
6,23,0.185000,129,41
6,24,0.550000,289,369
7,1,0.375000,298,166
7,2,0.600000,245,297
7,3,0.550000,356,332
7,4,0.600000,201,297
7,5,0.125000,359,357
7,6,0.550000,400,387
7,7,0.375000,426,190
7,8,0.125000,331,329
7,9,0.185000,468,335
7,10,0.185000,463,233
7,11,0.125000,431,303
7,12,0.125000,204,305
7,13,0.280000,316,277
7,14,0.215000,139,128
7,15,0.125000,117,31
7,16,0.185000,397,268
8,1,0.090000,320,205
8,2,0.280000,347,198
8,3,0.550000,198,122
8,4,0.125000,100,36
8,5,0.550000,436,270
8,6,0.550000,438,282
