# user, index, time, x, y
1,1,0.185000,64,247
1,2,0.215000,331,228
1,3,0.215000,354,245
1,4,0.090000,339,33
1,5,0.550000,373,62
1,6,0.125000,309,23
1,7,0.550000,481,108
1,8,0.125000,506,270
1,9,0.550000,492,345
1,10,0.550000,333,281
1,11,0.185000,433,94
1,12,0.185000,295,200
1,13,0.125000,271,48
1,14,0.185000,315,278
1,15,0.550000,299,221
1,16,0.325000,102,370
1,17,0.550000,328,355
1,18,0.550000,271,442
2,1,0.245000,310,77
2,2,0.185000,224,118
2,3,0.280000,62,77
2,4,0.550000,305,38
2,5,0.280000,81,39
2,6,0.215000,225,188
2,7,0.245000,184,101
2,8,0.550000,136,35
2,9,0.185000,262,412
2,10,0.185000,246,355
2,11,0.600000,74,448
2,12,0.185000,300,156
2,13,0.550000,424,160
2,14,0.600000,409,31
2,15,0.215000,366,260
2,16,0.215000,95,210
2,17,0.215000,50,39
2,18,0.125000,89,136
2,19,0.375000,120,194
2,20,0.125000,144,295
2,21,0.245000,51,356
2,22,0.245000,209,461
2,23,0.125000,103,296
2,24,0.550000,131,126
2,25,0.125000,63,21
3,1,0.185000,295,208
3,2,0.215000,309,217
3,3,0.550000,317,29
3,4,0.185000,160,130
3,5,0.215000,334,394
3,6,0.215000,267,373
3,7,0.550000,91,313
3,8,0.185000,96,195
3,9,0.215000,89,164
3,10,0.550000,368,52
3,11,0.245000,327,61
3,12,0.280000,181,141
3,13,0.280000,86,25
3,14,0.185000,259,22
3,15,0.550000,150,16
3,16,0.245000,281,268
3,17,0.280000,316,179
3,18,0.215000,372,362
3,19,0.280000,404,119
3,20,0.245000,373,26
3,21,0.280000,413,106
3,22,0.215000,179,177
4,1,0.280000,87,46
4,2,0.375000,108,70
4,3,0.245000,198,15
4,4,0.215000,134,16
4,5,0.280000,324,298
4,6,0.215000,192,237
4,7,0.125000,128,232
4,8,0.550000,70,174
4,9,0.125000,139,103
4,10,0.185000,117,65
4,11,0.185000,127,206
