# user, index, time, x, y
1,1,0.280000,285,183
1,2,0.215000,325,136
1,3,0.215000,552,67
1,4,0.185000,549,324
1,5,0.215000,510,67
1,6,0.215000,333,62
1,7,0.550000,421,66
1,8,0.245000,280,197
1,9,0.375000,483,150
1,10,0.185000,452,154
1,11,0.600000,495,71
1,12,0.245000,354,177
1,13,0.550000,277,180
1,14,0.325000,182,324
1,15,0.550000,289,426
1,16,0.185000,430,265
1,17,0.450000,510,226
1,18,0.450000,231,364
1,19,0.550000,315,273
1,20,0.550000,130,94
1,21,0.185000,42,173
1,22,0.090000,25,41
1,23,0.550000,75,26
2,1,0.185000,92,30
2,2,0.125000,331,163
2,3,0.280000,358,93
2,4,0.245000,460,99
2,5,0.185000,432,310
2,6,0.550000,315,124
2,7,0.215000,127,24
2,8,0.550000,342,304
2,9,0.325000,362,446
2,10,0.185000,354,445
2,11,0.450000,253,299
2,12,0.375000,340,412
2,13,0.550000,427,371
2,14,0.550000,437,334
2,15,0.215000,381,271
2,16,0.245000,368,275
2,17,0.280000,437,324
2,18,0.325000,220,355
2,19,0.325000,291,26
2,20,0.245000,361,82
2,21,0.245000,267,450
2,22,0.185000,290,33
3,1,0.185000,358,200
3,2,0.600000,379,341
3,3,0.125000,274,80
3,4,0.280000,67,36
3,5,0.125000,128,9
3,6,0.185000,374,58
3,7,0.245000,193,24
3,8,0.450000,159,119
3,9,0.185000,217,391
4,1,0.185000,325,273
4,2,0.185000,394,208
4,3,0.450000,559,441
4,4,0.090000,276,123
4,5,0.550000,166,116
4,6,0.245000,37,12
4,7,0.245000,54,46
4,8,0.215000,189,22
4,9,0.185000,73,32
4,10,0.215000,85,124
4,11,0.245000,149,34
4,12,0.280000,53,43
4,13,0.090000,64,320
4,14,0.375000,165,49
4,15,0.215000,235,77
4,16,0.090000,182,29
4,17,0.325000,182,192
4,18,0.375000,554,104
4,19,0.325000,396,210
5,1,0.245000,137,87
5,2,0.450000,301,248
5,3,0.550000,75,89
5,4,0.325000,82,25
5,5,0.280000,491,175
5,6,0.185000,461,265
5,7,0.280000,596,93
5,8,0.125000,455,73
5,9,0.375000,448,429
5,10,0.185000,358,333
5,11,0.215000,529,443
5,12,0.185000,433,395
5,13,0.215000,430,231
5,14,0.550000,101,178
5,15,0.125000,72,47
5,16,0.245000,159,178
