# user, index, time, x, y
1,1,0.185000,328,257
1,2,0.280000,48,212
1,3,0.185000,63,87
1,4,0.280000,207,106
1,5,0.600000,90,111
1,6,0.550000,110,102
1,7,0.550000,105,219
1,8,0.125000,73,158
1,9,0.215000,69,163
1,10,0.125000,76,120
1,11,0.185000,169,127
1,12,0.375000,115,242
1,13,0.090000,112,168
1,14,0.550000,103,239
1,15,0.185000,42,112
1,16,0.450000,79,218
1,17,0.185000,323,222
1,18,0.550000,463,256
1,19,0.280000,523,284
1,20,0.125000,636,264
1,21,0.185000,618,398
1,22,0.125000,620,345
1,23,0.215000,601,250
1,24,0.185000,559,247
1,25,0.215000,355,338
1,26,0.550000,395,334
2,1,0.550000,28,271
2,2,0.125000,332,234
2,3,0.090000,92,235
2,4,0.245000,111,102
2,5,0.550000,88,95
2,6,0.280000,69,85
2,7,0.125000,25,120
2,8,0.550000,179,243
2,9,0.185000,107,179
2,10,0.550000,120,209
2,11,0.245000,112,165
2,12,0.550000,20,78
2,13,0.090000,71,93
2,14,0.125000,106,85
2,15,0.185000,126,178
2,16,0.550000,28,368
2,17,0.600000,183,265
2,18,0.550000,166,109
2,19,0.125000,71,162
2,20,0.280000,185,175
2,21,0.550000,5,184
2,22,0.215000,59,175
2,23,0.280000,64,104
3,1,0.325000,316,279
3,2,0.125000,275,173
3,3,0.185000,103,211
3,4,0.125000,73,132
3,5,0.375000,68,128
3,6,0.375000,66,117
3,7,0.185000,81,222
3,8,0.185000,181,308
3,9,0.185000,88,278
3,10,0.550000,97,308
3,11,0.450000,80,151
3,12,0.215000,48,211
3,13,0.325000,206,141
3,14,0.185000,121,216
3,15,0.325000,88,338
3,16,0.125000,59,304
3,17,0.125000,356,340
3,18,0.185000,563,227
3,19,0.600000,486,326
3,20,0.280000,563,207
3,21,0.280000,611,173
3,22,0.185000,599,159
4,1,0.550000,138,225
4,2,0.550000,296,332
4,3,0.125000,83,112
4,4,0.215000,145,191
4,5,0.325000,147,203
4,6,0.325000,79,186
4,7,0.215000,51,227
4,8,0.125000,614,191
4,9,0.125000,604,134
4,10,0.215000,545,343
4,11,0.215000,474,374
4,12,0.215000,517,261
4,13,0.125000,470,348
4,14,0.550000,278,156
4,15,0.125000,346,243
4,16,0.215000,564,149
4,17,0.125000,602,73
4,18,0.245000,375,263
4,19,0.550000,332,212
4,20,0.185000,103,246
4,21,0.550000,20,173
4,22,0.550000,19,166
4,23,0.550000,174,89
5,1,0.550000,88,207
5,2,0.550000,106,95
5,3,0.280000,173,104
5,4,0.185000,244,301
5,5,0.245000,101,222
5,6,0.375000,362,153
5,7,0.450000,548,209
5,8,0.280000,357,120
5,9,0.215000,206,154
5,10,0.215000,371,168
5,11,0.215000,325,214
5,12,0.280000,168,121
5,13,0.550000,512,422
5,14,0.375000,621,211
5,15,0.280000,614,185
5,16,0.550000,618,299
6,1,0.280000,298,203
6,2,0.215000,582,212
6,3,0.850000,612,343
6,4,0.185000,614,228
6,5,0.215000,600,249
6,6,0.185000,620,244
6,7,0.280000,592,178
6,8,0.325000,610,195
6,9,0.550000,635,370
6,10,0.185000,608,233
6,11,0.550000,367,277
6,12,0.125000,463,132
6,13,0.450000,612,117
6,14,0.245000,264,284
6,15,0.185000,393,280
7,1,0.245000,96,160
7,2,0.215000,345,264
7,3,0.550000,610,255
7,4,0.375000,174,107
7,5,0.550000,94,171
7,6,0.245000,63,95
7,7,0.245000,49,157
7,8,0.245000,158,127
7,9,0.245000,108,195
7,10,0.125000,139,221
7,11,0.550000,71,96
7,12,0.600000,5,57
7,13,0.125000,182,106
7,14,0.215000,525,290
7,15,0.280000,80,197
7,16,0.125000,20,231
7,17,0.550000,35,120
7,18,0.550000,55,240
7,19,0.125000,379,315
7,20,0.550000,40,190
7,21,0.550000,123,187
7,22,0.245000,78,98
7,23,0.185000,88,154
7,24,0.550000,102,181
7,25,0.550000,210,105
8,1,0.550000,609,275
8,2,0.600000,629,112
8,3,0.375000,325,181
8,4,0.600000,31,164
8,5,0.600000,122,116
8,6,0.550000,61,80
8,7,0.325000,87,164
8,8,0.280000,63,180
8,9,0.185000,62,266
8,10,0.245000,107,236
8,11,0.600000,127,204
8,12,0.125000,70,222
8,13,0.450000,61,229
8,14,0.325000,60,122
8,15,0.550000,33,102
8,16,0.090000,73,233
8,17,0.125000,110,196
8,18,0.185000,621,120
8,19,0.245000,575,91
8,20,0.185000,589,173
8,21,0.185000,538,109
8,22,0.185000,619,292
8,23,0.280000,291,317
9,1,0.125000,343,131
9,2,0.125000,114,116
9,3,0.215000,196,129
9,4,0.550000,151,146
9,5,0.185000,59,218
9,6,0.375000,79,201
9,7,0.550000,19,238
9,8,0.185000,144,106
9,9,0.280000,90,231
9,10,0.550000,353,328
9,11,0.600000,304,351
9,12,0.125000,223,265
9,13,0.245000,102,147
9,14,0.215000,99,206
9,15,0.325000,41,131
9,16,0.215000,284,288
9,17,0.550000,257,171
9,18,0.280000,103,208
9,19,0.215000,88,94
9,20,0.325000,144,132
9,21,0.280000,139,231
9,22,0.125000,54,144
9,23,0.450000,22,96
9,24,0.550000,28,166
9,25,0.550000,163,107
9,26,0.185000,55,127
9,27,0.215000,33,239
10,1,0.185000,471,87
10,2,0.280000,288,234
10,3,0.215000,113,196
10,4,0.325000,54,222
10,5,0.185000,339,315
10,6,0.125000,106,240
10,7,0.245000,100,97
10,8,0.550000,111,279
10,9,0.125000,182,235
10,10,0.215000,82,72
10,11,0.245000,106,236
10,12,0.215000,62,160
10,13,0.185000,89,250
10,14,0.550000,42,81
10,15,0.125000,203,106
10,16,0.280000,23,142
10,17,0.215000,121,173
10,18,0.125000,218,85
10,19,0.245000,107,235
10,20,0.325000,83,235
10,21,0.600000,182,349
10,22,0.325000,119,172
11,1,0.215000,93,77
11,2,0.185000,287,200
11,3,0.215000,179,105
11,4,0.375000,590,209
11,5,0.185000,614,158
11,6,0.245000,619,237
11,7,0.185000,557,184
11,8,0.185000,577,343
11,9,0.125000,358,259
11,10,0.600000,630,362
11,11,0.125000,614,338
11,12,0.090000,597,252
11,13,0.185000,543,235
11,14,0.280000,604,314
11,15,0.245000,572,302
11,16,0.185000,547,392
11,17,0.325000,603,350
11,18,0.185000,584,275
11,19,0.215000,618,241
11,20,0.185000,369,237
11,21,0.325000,53,130
11,22,0.550000,316,259
11,23,0.325000,558,279
11,24,0.185000,618,263
12,1,0.245000,304,227
12,2,0.215000,308,224
12,3,0.185000,208,91
12,4,0.245000,103,239
12,5,0.550000,177,110
12,6,0.215000,50,139
12,7,0.325000,45,123
12,8,0.325000,36,134
12,9,0.215000,42,91
12,10,0.550000,70,383
12,11,0.280000,88,179
12,12,0.550000,84,231
12,13,0.245000,48,208
12,14,0.550000,118,187
12,15,0.125000,156,293
12,16,0.185000,162,225
12,17,0.215000,96,161
12,18,0.600000,130,109
12,19,0.215000,82,158
12,20,0.550000,532,206
12,21,0.215000,630,328
12,22,0.185000,631,116
12,23,0.550000,597,173
12,24,0.125000,561,251
12,25,0.325000,638,402
13,1,0.215000,538,208
13,2,0.185000,26,162
13,3,0.125000,62,164
13,4,0.550000,89,96
13,5,0.325000,37,92
13,6,0.245000,479,296
13,7,0.185000,620,385
13,8,0.185000,434,186
13,9,0.185000,104,163
13,10,0.550000,85,154
13,11,0.375000,233,225
13,12,0.600000,302,375
13,13,0.550000,35,250
13,14,0.280000,85,79
13,15,0.550000,97,70
13,16,0.550000,151,120
13,17,0.185000,132,212
13,18,0.185000,86,214
13,19,0.215000,107,220
13,20,0.125000,74,118
14,1,0.600000,96,155
14,2,0.550000,152,111
14,3,0.280000,94,94
14,4,0.550000,22,152
14,5,0.550000,164,299
14,6,0.185000,112,252
14,7,0.090000,112,89
14,8,0.550000,114,101
14,9,0.280000,34,116
14,10,0.125000,98,191
14,11,0.550000,69,206
14,12,0.125000,188,183
14,13,0.125000,221,133
14,14,0.550000,106,101
14,15,0.215000,58,179
14,16,0.185000,118,106
14,17,0.125000,59,165
14,18,0.245000,185,90
14,19,0.125000,61,114
14,20,0.600000,214,120
14,21,0.280000,80,219
14,22,0.215000,101,196
14,23,0.090000,123,372
15,1,0.185000,97,159
15,2,0.125000,112,193
15,3,0.550000,47,113
15,4,0.325000,114,189
15,5,0.185000,181,345
15,6,0.280000,118,98
15,7,0.850000,206,111
15,8,0.185000,139,116
15,9,0.090000,20,144
15,10,0.215000,156,195
15,11,0.185000,55,96
15,12,0.215000,209,90
15,13,0.550000,91,119
15,14,0.550000,54,120
15,15,0.215000,99,214
15,16,0.215000,58,211
15,17,0.550000,92,232
15,18,0.125000,282,250
15,19,0.245000,79,178
15,20,0.125000,95,202
15,21,0.125000,289,377
15,22,0.550000,60,235
15,23,0.090000,109,212
15,24,0.185000,203,260
15,25,0.185000,163,141
15,26,0.550000,76,293
16,1,0.215000,81,117
16,2,0.325000,142,285
16,3,0.375000,76,97
16,4,0.550000,63,93
16,5,0.550000,105,134
16,6,0.550000,105,179
16,7,0.125000,73,128
16,8,0.550000,45,94
16,9,0.125000,58,110
16,10,0.245000,280,261
16,11,0.215000,502,283
16,12,0.375000,433,363
16,13,0.215000,178,344
16,14,0.550000,217,208
16,15,0.125000,175,261
16,16,0.550000,67,288
16,17,0.125000,143,158
16,18,0.550000,207,162
16,19,0.600000,110,182
16,20,0.325000,234,368
16,21,0.125000,606,300
16,22,0.185000,456,218
16,23,0.215000,605,162
17,1,0.215000,279,135
17,2,0.125000,292,255
17,3,0.550000,127,321
17,4,0.125000,67,304
17,5,0.550000,102,88
17,6,0.125000,128,87
17,7,0.215000,80,255
17,8,0.245000,458,151
17,9,0.245000,605,153
17,10,0.550000,216,91
17,11,0.215000,69,89
17,12,0.125000,33,180
17,13,0.325000,109,134
17,14,0.550000,79,82
17,15,0.245000,94,201
17,16,0.215000,55,129
17,17,0.550000,219,119
17,18,0.125000,138,102
17,19,0.125000,56,190
18,1,0.125000,28,103
18,2,0.215000,326,270
18,3,0.450000,99,234
18,4,0.550000,429,219
18,5,0.325000,512,103
18,6,0.550000,616,167
18,7,0.375000,608,266
18,8,0.550000,622,372
18,9,0.125000,529,319
18,10,0.325000,505,186
18,11,0.185000,576,143
18,12,0.215000,606,160
18,13,0.245000,465,247
18,14,0.125000,523,227
18,15,0.550000,409,276
18,16,0.185000,419,316
18,17,0.280000,383,293
18,18,0.550000,323,229
18,19,0.550000,325,192
18,20,0.280000,76,342
18,21,0.185000,92,62
18,22,0.550000,84,154
19,1,0.185000,568,98
19,2,0.185000,311,179
19,3,0.125000,52,210
19,4,0.125000,67,216
19,5,0.280000,113,111
19,6,0.550000,179,104
19,7,0.280000,119,247
19,8,0.550000,196,194
19,9,0.550000,101,318
19,10,0.375000,50,163
19,11,0.550000,77,256
19,12,0.185000,407,349
19,13,0.215000,637,317
19,14,0.375000,563,354
19,15,0.245000,596,232
19,16,0.185000,624,198
19,17,0.550000,448,201
19,18,0.125000,332,264
19,19,0.245000,88,154
19,20,0.550000,113,96
19,21,0.215000,183,105
19,22,0.125000,83,198
20,1,0.215000,328,252
20,2,0.375000,108,99
20,3,0.125000,63,72
20,4,0.125000,132,157
20,5,0.125000,46,214
20,6,0.450000,171,109
20,7,0.215000,59,183
20,8,0.125000,80,170
20,9,0.215000,123,212
20,10,0.215000,91,175
20,11,0.125000,136,246
20,12,0.280000,145,259
20,13,0.185000,119,223
20,14,0.550000,56,173
20,15,0.125000,122,195
20,16,0.245000,67,172
20,17,0.550000,76,242
20,18,0.215000,154,96
20,19,0.125000,59,206
20,20,0.245000,62,204
20,21,0.215000,81,70
21,1,0.125000,38,149
21,2,0.245000,340,191
21,3,0.185000,123,162
21,4,0.185000,76,104
21,5,0.185000,192,93
21,6,0.600000,65,236
21,7,0.215000,87,131
21,8,0.215000,56,212
21,9,0.215000,127,167
21,10,0.215000,109,150
21,11,0.125000,185,244
21,12,0.090000,446,204
21,13,0.215000,126,331
21,14,0.125000,92,91
21,15,0.280000,93,111
21,16,0.125000,86,236
21,17,0.550000,199,245
21,18,0.185000,51,207
22,1,0.450000,52,377
22,2,0.215000,139,172
22,3,0.090000,82,83
22,4,0.280000,133,109
22,5,0.125000,101,190
22,6,0.245000,60,231
22,7,0.125000,431,369
22,8,0.280000,581,249
22,9,0.090000,169,187
22,10,0.550000,450,171
22,11,0.215000,52,106
22,12,0.550000,45,158
22,13,0.215000,176,242
22,14,0.185000,20,371
22,15,0.550000,33,345
22,16,0.215000,129,95
22,17,0.325000,154,241
22,18,0.185000,109,217
22,19,0.185000,168,109
22,20,0.550000,67,193
22,21,0.125000,121,285
22,22,0.185000,206,352
23,1,0.215000,71,225
23,2,0.215000,252,204
23,3,0.215000,100,93
23,4,0.245000,20,93
23,5,0.215000,55,120
23,6,0.245000,268,167
23,7,0.245000,130,87
23,8,0.215000,47,162
23,9,0.215000,96,92
23,10,0.125000,91,173
23,11,0.125000,117,195
23,12,0.245000,103,234
23,13,0.450000,49,154
23,14,0.550000,114,164
23,15,0.185000,71,187
23,16,0.245000,90,150
23,17,0.280000,178,92
23,18,0.450000,178,207
23,19,0.185000,270,378
23,20,0.215000,476,318
23,21,0.550000,630,187
23,22,0.550000,480,255
24,1,0.185000,136,164
24,2,0.375000,119,212
24,3,0.245000,95,235
24,4,0.125000,74,204
24,5,0.600000,16,395
24,6,0.375000,43,241
24,7,0.185000,98,223
24,8,0.550000,78,53
24,9,0.215000,92,107
24,10,0.375000,327,233
24,11,0.245000,211,348
24,12,0.125000,167,97
24,13,0.450000,138,100
24,14,0.090000,13,144
24,15,0.280000,103,79
24,16,0.375000,17,259
24,17,0.215000,115,159
24,18,0.215000,171,120
24,19,0.550000,189,357
24,20,0.125000,85,205
24,21,0.215000,86,195
24,22,0.550000,124,100
24,23,0.185000,124,204
24,24,0.215000,60,105
25,1,0.850000,101,90
25,2,0.215000,225,134
25,3,0.125000,511,174
25,4,0.450000,609,262
25,5,0.550000,629,167
25,6,0.280000,612,254
25,7,0.550000,558,82
25,8,0.550000,584,320
25,9,0.245000,615,182
25,10,0.550000,607,140
25,11,0.550000,616,291
25,12,0.125000,194,324
25,13,0.185000,165,283
25,14,0.550000,151,194
25,15,0.450000,110,217
25,16,0.550000,74,395
25,17,0.185000,72,184
25,18,0.550000,401,250
25,19,0.280000,600,345
25,20,0.215000,615,264
25,21,0.550000,555,215
25,22,0.215000,336,337
25,23,0.550000,108,194
25,24,0.280000,130,194
25,25,0.185000,119,219
25,26,0.550000,67,162
25,27,0.325000,62,202
26,1,0.215000,13,148
26,2,0.185000,376,204
26,3,0.125000,30,214
26,4,0.280000,26,96
26,5,0.125000,179,119
26,6,0.245000,120,190
26,7,0.245000,66,166
26,8,0.375000,79,205
26,9,0.550000,17,124
26,10,0.280000,240,117
26,11,0.550000,620,197
26,12,0.450000,611,295
26,13,0.125000,525,339
26,14,0.280000,40,385
26,15,0.185000,90,236
26,16,0.185000,176,93
26,17,0.550000,73,78
26,18,0.185000,68,169
26,19,0.185000,61,74
26,20,0.450000,252,139
26,21,0.550000,245,132
27,1,0.550000,145,103
27,2,0.245000,76,214
27,3,0.125000,82,149
27,4,0.185000,79,97
27,5,0.185000,25,124
27,6,0.550000,79,204
27,7,0.215000,76,190
27,8,0.280000,329,295
27,9,0.450000,362,196
27,10,0.325000,546,313
27,11,0.325000,518,128
27,12,0.550000,567,142
27,13,0.245000,539,298
27,14,0.550000,202,236
27,15,0.125000,447,141
27,16,0.280000,436,155
27,17,0.245000,588,106
27,18,0.215000,588,304
27,19,0.550000,566,259
27,20,0.215000,432,240
27,21,0.215000,599,292
28,1,0.125000,340,289
28,2,0.125000,382,259
28,3,0.550000,571,221
28,4,0.215000,613,258
28,5,0.185000,548,243
28,6,0.280000,573,211
28,7,0.125000,626,327
28,8,0.215000,551,227
28,9,0.125000,566,309
28,10,0.215000,582,325
28,11,0.125000,598,276
28,12,0.185000,571,117
28,13,0.280000,455,288
28,14,0.090000,600,310
28,15,0.185000,401,386
28,16,0.245000,532,250
28,17,0.245000,62,129
28,18,0.215000,47,142
28,19,0.185000,22,94
28,20,0.550000,23,191
28,21,0.280000,88,126
28,22,0.125000,35,196
28,23,0.280000,159,225
28,24,0.550000,163,106
29,1,0.280000,302,190
29,2,0.550000,230,90
29,3,0.550000,77,91
29,4,0.550000,90,219
29,5,0.185000,147,185
29,6,0.550000,71,97
29,7,0.375000,62,267
29,8,0.450000,196,365
29,9,0.550000,88,268
29,10,0.185000,86,161
29,11,0.185000,96,160
29,12,0.850000,19,211
29,13,0.550000,77,206
29,14,0.185000,40,306
29,15,0.550000,46,171
29,16,0.125000,276,285
29,17,0.185000,43,108
29,18,0.550000,71,178
29,19,0.550000,204,128
30,1,0.185000,328,248
30,2,0.215000,265,249
30,3,0.550000,258,337
30,4,0.325000,137,95
30,5,0.215000,71,161
30,6,0.245000,137,225
30,7,0.215000,62,200
30,8,0.185000,168,196
30,9,0.185000,113,161
30,10,0.125000,473,342
30,11,0.280000,604,292
30,12,0.375000,612,222
30,13,0.125000,578,225
30,14,0.325000,634,327
30,15,0.185000,591,293
30,16,0.090000,618,130
30,17,0.375000,479,332
30,18,0.245000,405,402
30,19,0.325000,614,350
30,20,0.215000,321,313
30,21,0.280000,516,327
30,22,0.125000,613,349
30,23,0.550000,621,349
30,24,0.125000,610,223
30,25,0.125000,622,282
30,26,0.550000,611,209
31,1,0.245000,67,169
31,2,0.185000,166,294
31,3,0.185000,169,215
31,4,0.550000,198,112
31,5,0.125000,42,97
31,6,0.280000,86,196
31,7,0.185000,95,95
31,8,0.185000,118,186
31,9,0.550000,299,321
31,10,0.325000,554,324
31,11,0.125000,587,266
31,12,0.245000,471,249
31,13,0.325000,343,290
31,14,0.550000,57,185
31,15,0.245000,70,113
31,16,0.215000,123,127
31,17,0.125000,56,132
31,18,0.215000,100,267
31,19,0.185000,95,215
31,20,0.185000,483,271
31,21,0.125000,420,235
31,22,0.215000,531,187
31,23,0.325000,486,316
32,1,0.375000,46,124
32,2,0.125000,312,188
32,3,0.185000,79,84
32,4,0.850000,111,181
32,5,0.550000,124,65
32,6,0.375000,182,101
32,7,0.280000,98,84
32,8,0.185000,229,348
32,9,0.280000,21,86
32,10,0.375000,146,221
32,11,0.185000,82,209
32,12,0.280000,153,191
32,13,0.185000,85,186
32,14,0.550000,51,144
32,15,0.185000,563,294
32,16,0.245000,470,171
32,17,1.250000,581,103
32,18,0.245000,535,200
32,19,0.125000,582,246
32,20,0.090000,399,247
32,21,0.090000,38,211
32,22,0.550000,260,387
32,23,0.185000,402,240
32,24,0.185000,615,75
32,25,0.600000,62,166
33,1,0.280000,49,175
33,2,0.325000,68,220
33,3,0.550000,187,101
33,4,0.125000,123,236
33,5,0.375000,105,224
33,6,0.245000,185,108
33,7,0.450000,54,111
33,8,0.550000,43,91
33,9,0.215000,125,94
33,10,0.325000,52,87
33,11,0.185000,61,214
33,12,0.215000,328,232
33,13,0.185000,156,96
33,14,0.215000,271,329
33,15,0.550000,68,230
33,16,0.185000,90,106
33,17,0.125000,73,164
33,18,0.125000,33,171
33,19,0.185000,46,171
33,20,0.550000,112,187
33,21,0.550000,92,258
33,22,0.280000,87,77
33,23,0.215000,70,172
34,1,0.325000,23,88
34,2,0.550000,178,87
34,3,0.215000,56,99
34,4,0.550000,72,196
34,5,0.090000,103,167
34,6,0.185000,94,86
34,7,0.325000,628,82
34,8,0.550000,557,150
34,9,0.185000,393,346
34,10,0.125000,393,333
34,11,0.550000,438,285
34,12,0.550000,606,211
34,13,0.185000,587,121
34,14,0.215000,608,168
34,15,0.215000,271,313
34,16,0.550000,228,98
34,17,0.215000,625,147
34,18,0.125000,627,128
34,19,0.215000,545,176
34,20,0.245000,624,269
34,21,0.325000,427,288
34,22,0.185000,295,213
34,23,0.215000,462,233
35,1,0.125000,105,83
35,2,0.245000,298,186
35,3,0.185000,220,89
35,4,0.125000,62,225
35,5,0.600000,85,206
35,6,0.550000,160,103
35,7,0.185000,95,87
35,8,0.125000,48,174
