# user, index, time, x, y
1,1,0.185000,172,91
1,2,0.450000,171,37
1,3,0.125000,85,35
1,4,0.185000,265,47
1,5,0.090000,297,58
1,6,0.600000,142,261
1,7,0.125000,349,245
1,8,0.550000,545,207
1,9,0.550000,591,381
1,10,0.245000,511,96
1,11,0.185000,610,205
1,12,0.550000,619,172
1,13,0.550000,615,87
1,14,0.550000,613,130
1,15,0.550000,458,55
1,16,0.245000,541,123
1,17,0.245000,601,36
1,18,0.245000,557,35
1,19,0.125000,498,418
2,1,0.215000,309,226
2,2,0.245000,335,193
2,3,0.245000,559,465
2,4,0.245000,568,429
2,5,0.550000,346,66
2,6,0.550000,198,29
2,7,0.325000,172,114
2,8,0.185000,180,188
2,9,0.185000,537,52
2,10,0.185000,336,66
2,11,0.215000,345,181
2,12,0.375000,194,76
2,13,0.450000,224,235
2,14,0.125000,402,222
2,15,0.375000,618,186
2,16,0.450000,354,134
2,17,0.125000,194,40
2,18,0.185000,330,33
2,19,0.550000,330,40
2,20,0.215000,338,160
3,1,0.125000,311,204
3,2,0.185000,316,214
3,3,0.550000,140,246
3,4,0.185000,168,48
3,5,0.185000,262,49
3,6,0.245000,154,125
3,7,0.375000,147,102
3,8,0.215000,156,84
3,9,0.280000,457,235
3,10,0.245000,450,101
3,11,0.215000,603,327
3,12,0.280000,592,288
3,13,0.125000,340,220
3,14,0.185000,227,164
3,15,0.215000,173,33
3,16,0.090000,130,77
3,17,0.185000,431,150
3,18,0.185000,610,112
3,19,0.325000,592,234
3,20,0.550000,527,250
3,21,0.125000,623,225
3,22,0.215000,394,158
3,23,0.450000,177,133
3,24,0.215000,96,85
3,25,0.600000,29,85
3,26,0.550000,177,83
3,27,0.550000,122,31
4,1,0.125000,287,57
4,2,0.215000,292,185
4,3,0.550000,624,315
4,4,0.185000,438,36
4,5,0.280000,247,41
4,6,0.185000,295,310
4,7,0.450000,416,35
4,8,0.245000,434,47
4,9,0.550000,632,117
4,10,0.185000,615,129
4,11,0.215000,589,63
4,12,0.185000,503,50
4,13,0.215000,475,160
4,14,0.550000,446,46
4,15,0.245000,388,168
4,16,0.550000,446,56
4,17,0.185000,348,51
4,18,0.550000,153,91
4,19,0.550000,38,410
4,20,0.185000,466,44
4,21,0.280000,296,36
4,22,0.280000,523,53
4,23,0.125000,520,43
4,24,0.185000,560,7
4,25,0.215000,610,49
5,1,0.215000,337,221
5,2,0.185000,351,209
5,3,0.280000,60,24
5,4,0.550000,273,40
5,5,0.245000,589,39
5,6,0.325000,524,156
5,7,0.125000,370,50
5,8,0.550000,581,45
5,9,0.125000,293,61
5,10,0.325000,606,290
5,11,0.550000,135,406
5,12,0.245000,277,389
5,13,0.215000,93,413
5,14,0.215000,195,169
5,15,0.550000,272,354
5,16,0.185000,382,41
5,17,0.280000,422,289
5,18,0.245000,376,200
5,19,0.280000,264,295
5,20,0.245000,389,284
5,21,0.280000,350,69
5,22,0.185000,171,101
5,23,0.215000,154,139
5,24,0.185000,113,51
5,25,0.245000,104,148
6,1,0.550000,425,44
6,2,0.125000,209,156
6,3,0.245000,553,53
6,4,0.245000,353,67
6,5,0.125000,161,56
6,6,0.550000,473,56
6,7,0.215000,301,221
6,8,0.550000,366,56
6,9,0.215000,590,232
6,10,0.550000,491,182
6,11,0.245000,561,100
6,12,0.325000,446,18
6,13,0.215000,616,283
6,14,0.245000,630,346
6,15,0.215000,554,71
6,16,0.850000,429,46
6,17,0.280000,113,267
6,18,0.550000,80,117
6,19,0.550000,345,8
6,20,0.550000,470,105
6,21,0.185000,357,212
7,1,0.215000,325,210
7,2,0.550000,250,44
7,3,0.215000,87,51
7,4,0.185000,57,60
7,5,0.185000,241,30
7,6,0.245000,57,49
7,7,0.550000,96,303
7,8,0.185000,160,36
7,9,0.600000,131,70
7,10,0.125000,493,18
7,11,0.550000,436,146
7,12,0.125000,356,33
7,13,0.550000,160,139
7,14,0.550000,378,60
7,15,0.185000,610,52
7,16,0.550000,633,244
7,17,0.550000,299,157
7,18,0.450000,134,48
7,19,0.245000,161,117
7,20,0.325000,243,42
7,21,0.125000,276,339
7,22,0.090000,307,52
7,23,0.450000,448,178
8,1,0.245000,266,188
8,2,0.185000,326,224
8,3,0.280000,340,388
8,4,0.375000,613,399
8,5,0.550000,140,299
8,6,0.280000,122,83
8,7,0.125000,19,30
8,8,0.245000,163,70
8,9,0.280000,156,226
8,10,0.215000,264,290
8,11,0.215000,379,74
8,12,0.375000,413,60
8,13,0.185000,586,321
8,14,0.550000,202,52
8,15,0.280000,150,169
8,16,0.215000,388,252
8,17,0.125000,233,222
8,18,0.550000,7,355
8,19,0.550000,476,283
8,20,0.185000,425,44
8,21,0.125000,580,44
9,1,0.245000,265,111
9,2,0.185000,340,378
9,3,0.550000,167,318
9,4,0.245000,373,49
9,5,0.185000,220,64
9,6,0.185000,346,63
9,7,0.125000,155,44
9,8,0.550000,415,260
9,9,0.215000,320,56
9,10,0.185000,238,48
9,11,0.125000,149,142
9,12,0.215000,511,265
9,13,0.215000,610,333
9,14,0.325000,405,56
9,15,0.245000,639,20
9,16,0.550000,617,262
9,17,0.090000,386,135
9,18,0.325000,271,64
9,19,0.125000,543,307
9,20,0.245000,527,288
9,21,0.375000,486,104
9,22,0.450000,594,205
9,23,0.550000,595,49
9,24,0.090000,462,167
10,1,0.550000,353,360
10,2,0.215000,134,60
10,3,0.550000,398,37
10,4,0.090000,566,42
10,5,0.125000,477,47
10,6,0.245000,344,51
10,7,0.185000,530,39
10,8,0.450000,294,48
10,9,0.125000,363,15
10,10,0.185000,212,66
10,11,0.215000,167,198
10,12,0.215000,280,43
10,13,0.185000,567,187
10,14,0.215000,323,141
10,15,0.280000,600,206
10,16,0.550000,299,300
10,17,0.125000,469,439
10,18,0.550000,437,377
10,19,0.125000,422,304
10,20,0.325000,268,352
10,21,0.245000,145,162
10,22,0.185000,145,43
10,23,0.125000,331,270
10,24,0.185000,630,22
10,25,0.185000,619,136
10,26,0.185000,100,127
11,1,0.125000,525,82
11,2,0.550000,365,40
11,3,0.245000,508,50
11,4,0.325000,376,53
11,5,0.125000,150,34
11,6,0.215000,188,44
11,7,0.550000,179,70
11,8,0.185000,89,67
11,9,0.245000,624,298
11,10,0.185000,251,35
11,11,0.185000,173,58
11,12,0.550000,246,64
11,13,0.550000,15,39
11,14,0.185000,350,324
11,15,0.550000,437,50
11,16,0.280000,544,389
11,17,0.850000,613,221
11,18,0.325000,452,380
11,19,0.245000,623,139
11,20,0.280000,566,69
11,21,0.245000,636,136
11,22,0.185000,546,117
11,23,0.125000,633,101
11,24,0.215000,613,231
11,25,0.185000,616,31
11,26,0.215000,386,196
11,27,0.550000,292,67
12,1,0.215000,334,227
12,2,0.600000,519,36
12,3,0.125000,422,30
12,4,0.550000,498,46
12,5,0.215000,432,37
12,6,0.550000,536,64
12,7,0.185000,560,337
12,8,0.125000,565,417
12,9,0.280000,565,217
12,10,0.280000,305,178
12,11,0.550000,297,236
12,12,0.245000,235,41
12,13,0.245000,112,118
12,14,0.215000,42,48
12,15,0.125000,172,50
12,16,0.215000,390,318
12,17,0.125000,511,210
12,18,0.280000,493,316
12,19,0.215000,616,244
12,20,0.245000,626,220
12,21,0.125000,276,34
12,22,0.185000,316,53
12,23,0.185000,605,140
12,24,0.550000,583,25
12,25,0.375000,593,306
12,26,0.325000,498,61
13,1,0.125000,261,51
13,2,0.550000,268,37
13,3,0.550000,122,402
13,4,0.280000,299,38
13,5,0.185000,620,73
13,6,0.450000,460,172
13,7,0.245000,475,393
13,8,0.325000,585,314
13,9,0.550000,494,50
13,10,0.215000,627,338
13,11,0.245000,561,118
13,12,0.280000,443,59
13,13,0.215000,620,246
13,14,0.215000,598,30
13,15,0.280000,344,40
13,16,0.125000,299,228
13,17,0.125000,280,53
13,18,0.125000,176,108
13,19,0.550000,212,42
14,1,0.375000,32,57
14,2,0.125000,312,230
14,3,0.550000,449,36
14,4,0.185000,292,31
14,5,0.550000,174,38
14,6,0.185000,330,35
14,7,0.245000,357,223
14,8,0.090000,466,403
14,9,0.090000,406,387
14,10,0.325000,449,160
14,11,0.280000,329,47
14,12,0.215000,586,272
14,13,0.550000,498,46
14,14,0.185000,577,31
14,15,0.450000,369,49
14,16,0.550000,355,218
14,17,0.215000,510,263
14,18,0.280000,571,410
14,19,0.325000,360,246
14,20,0.185000,176,235
14,21,0.125000,382,286
14,22,0.450000,564,308
14,23,0.215000,126,331
14,24,0.450000,122,65
14,25,0.185000,375,188
15,1,0.325000,243,181
15,2,0.450000,431,58
15,3,0.280000,419,345
15,4,0.550000,635,208
15,5,0.125000,351,375
15,6,0.215000,457,19
15,7,0.550000,174,41
15,8,0.125000,18,46
15,9,0.550000,8,61
15,10,0.325000,259,121
15,11,0.245000,176,39
15,12,0.550000,362,10
15,13,0.125000,327,40
15,14,0.090000,382,53
15,15,0.375000,607,158
15,16,0.550000,614,39
15,17,0.185000,398,44
15,18,0.550000,432,269
15,19,0.185000,528,256
15,20,0.550000,562,315
15,21,0.185000,579,234
16,1,0.185000,297,253
16,2,0.550000,317,191
16,3,0.245000,289,286
16,4,0.185000,404,385
16,5,0.550000,475,182
16,6,0.280000,119,120
16,7,0.450000,270,286
16,8,0.550000,300,217
16,9,0.090000,287,333
16,10,0.550000,376,370
16,11,0.245000,541,108
16,12,0.090000,294,51
16,13,0.185000,432,43
16,14,0.185000,608,252
16,15,0.125000,572,135
16,16,0.185000,619,203
16,17,0.325000,614,205
16,18,0.280000,249,40
16,19,0.245000,396,68
16,20,0.245000,336,185
17,1,0.325000,300,59
17,2,0.550000,103,24
17,3,0.325000,317,56
17,4,0.450000,488,45
17,5,0.215000,232,35
17,6,0.245000,155,102
17,7,0.215000,377,48
17,8,0.185000,395,315
17,9,0.185000,545,105
17,10,0.550000,616,140
17,11,0.550000,603,100
17,12,0.280000,581,39
17,13,0.125000,611,207
17,14,0.185000,291,247
17,15,0.245000,302,178
17,16,0.550000,342,71
17,17,0.215000,288,46
17,18,0.185000,82,110
17,19,0.280000,171,22
17,20,0.125000,344,37
17,21,0.125000,370,57
17,22,0.185000,626,221
18,1,0.280000,302,26
18,2,0.215000,317,259
18,3,0.245000,211,60
18,4,0.550000,41,51
18,5,0.375000,105,42
18,6,0.185000,190,41
18,7,0.215000,145,135
18,8,0.245000,79,202
18,9,0.600000,51,131
18,10,0.245000,71,349
18,11,0.550000,186,202
18,12,0.550000,65,43
18,13,0.550000,105,116
18,14,0.550000,315,70
18,15,0.245000,282,31
18,16,0.550000,20,53
18,17,0.280000,91,76
18,18,0.185000,137,207
18,19,0.185000,222,72
18,20,0.245000,92,154
19,1,0.550000,443,117
19,2,0.185000,540,299
19,3,0.125000,547,61
19,4,0.215000,352,49
19,5,0.550000,580,41
19,6,0.185000,416,349
19,7,0.215000,604,136
19,8,0.185000,605,190
19,9,0.125000,606,43
19,10,0.450000,272,21
19,11,0.325000,457,52
19,12,0.325000,239,171
19,13,0.280000,485,35
19,14,0.125000,457,204
19,15,0.185000,518,164
19,16,0.325000,505,38
19,17,0.215000,605,218
19,18,0.215000,626,253
19,19,0.125000,599,64
19,20,0.185000,599,131
19,21,0.215000,621,145
19,22,0.185000,454,65
19,23,0.125000,600,17
19,24,0.215000,500,48
19,25,0.185000,590,44
20,1,0.245000,292,78
20,2,0.550000,136,28
20,3,0.375000,381,62
20,4,0.125000,307,346
20,5,0.550000,379,57
20,6,0.215000,631,131
20,7,0.600000,526,214
20,8,0.215000,483,42
20,9,0.550000,583,264
20,10,0.185000,448,311
20,11,0.280000,633,26
20,12,0.125000,589,53
20,13,0.280000,633,115
20,14,0.185000,623,108
20,15,0.185000,613,79
20,16,0.245000,273,35
20,17,0.280000,175,184
20,18,0.215000,297,257
20,19,0.245000,308,277
20,20,0.245000,619,307
21,1,0.450000,109,48
21,2,0.550000,17,89
21,3,0.550000,103,61
21,4,0.215000,67,40
21,5,0.550000,38,140
21,6,0.215000,280,190
21,7,0.550000,525,385
21,8,0.245000,483,393
21,9,0.550000,467,347
21,10,0.325000,630,209
21,11,0.280000,517,302
21,12,0.185000,449,447
21,13,0.375000,621,262
21,14,0.185000,477,114
22,1,0.550000,556,316
22,2,0.125000,627,119
22,3,0.280000,575,20
22,4,0.325000,329,63
22,5,0.550000,280,189
22,6,0.550000,234,115
22,7,0.215000,80,169
22,8,0.280000,243,53
22,9,0.325000,564,311
22,10,0.245000,622,180
22,11,0.185000,417,363
22,12,0.280000,447,47
22,13,0.245000,581,16
22,14,0.550000,573,174
22,15,0.215000,470,286
22,16,0.280000,482,299
22,17,0.125000,626,90
22,18,0.215000,464,257
22,19,0.215000,605,412
22,20,0.125000,316,74
22,21,0.550000,344,230
22,22,0.280000,452,42
23,1,0.280000,334,205
23,2,0.125000,366,177
23,3,0.245000,229,60
23,4,0.550000,374,55
23,5,0.185000,366,33
23,6,0.185000,60,54
23,7,0.245000,171,111
23,8,0.185000,323,54
23,9,0.125000,305,79
23,10,0.125000,574,35
23,11,0.550000,347,160
23,12,0.125000,176,361
23,13,0.185000,38,423
23,14,0.215000,81,193
23,15,0.125000,415,55
23,16,0.185000,130,41
23,17,0.090000,283,63
23,18,0.215000,24,31
24,1,0.125000,250,33
24,2,0.215000,297,215
24,3,0.245000,359,67
24,4,0.215000,499,30
24,5,0.325000,493,66
24,6,0.375000,607,21
24,7,0.280000,395,50
24,8,0.550000,358,51
24,9,0.185000,64,228
24,10,0.090000,93,266
24,11,0.125000,142,321
24,12,0.850000,419,40
24,13,0.325000,557,46
24,14,0.550000,111,100
24,15,0.280000,136,138
24,16,0.325000,308,32
24,17,0.215000,316,38
24,18,0.550000,461,56
24,19,0.245000,342,48
25,1,0.550000,311,31
25,2,0.125000,113,30
25,3,0.280000,569,222
25,4,0.185000,408,64
25,5,0.090000,294,203
25,6,0.280000,299,70
25,7,0.550000,518,39
25,8,0.450000,612,37
25,9,0.245000,600,49
25,10,0.125000,627,298
25,11,0.185000,581,152
25,12,0.125000,627,201
25,13,0.280000,628,106
25,14,0.215000,601,135
25,15,0.125000,578,53
25,16,0.450000,594,19
25,17,0.550000,596,62
25,18,0.600000,519,297
25,19,0.550000,528,233
25,20,0.125000,585,152
25,21,0.125000,601,325
25,22,0.280000,389,166
25,23,0.245000,237,90
25,24,0.550000,132,51
25,25,0.185000,95,120
25,26,0.215000,149,388
25,27,0.125000,291,51
26,1,0.125000,84,185
26,2,0.325000,337,217
26,3,0.280000,428,34
26,4,0.280000,265,309
26,5,0.215000,265,261
26,6,0.280000,34,173
26,7,0.325000,77,51
26,8,0.375000,165,48
26,9,0.185000,140,86
26,10,0.550000,300,53
26,11,0.185000,472,166
26,12,0.325000,421,97
26,13,0.550000,332,52
26,14,0.280000,303,60
26,15,0.245000,274,51
26,16,0.550000,359,32
26,17,0.185000,224,43
26,18,0.090000,223,48
26,19,0.280000,345,55
27,1,0.325000,398,186
27,2,0.550000,147,99
27,3,0.125000,262,47
27,4,0.245000,48,91
27,5,0.280000,100,46
27,6,0.125000,139,40
27,7,0.550000,614,184
27,8,0.325000,569,313
27,9,0.215000,296,41
27,10,0.600000,325,74
27,11,0.125000,180,64
27,12,0.125000,374,62
27,13,0.125000,610,30
27,14,0.550000,586,54
27,15,0.550000,637,292
27,16,0.550000,494,322
27,17,0.280000,363,278
27,18,0.550000,556,44
27,19,0.245000,574,53
27,20,0.125000,487,236
27,21,0.125000,619,112
27,22,0.325000,410,32
27,23,0.245000,435,43
27,24,0.125000,609,212
27,25,0.600000,383,51
28,1,0.550000,526,46
28,2,0.325000,227,60
28,3,0.185000,390,51
28,4,0.125000,409,24
28,5,0.550000,332,47
28,6,0.850000,157,34
28,7,0.550000,74,43
28,8,0.185000,265,251
28,9,0.125000,400,53
28,10,0.185000,226,44
28,11,0.600000,456,61
28,12,0.245000,421,154
28,13,0.280000,598,218
28,14,0.245000,290,324
28,15,0.185000,20,110
28,16,0.450000,259,237
28,17,0.550000,35,93
28,18,0.245000,328,181
28,19,0.550000,516,275
28,20,0.185000,415,158
28,21,0.375000,184,18
28,22,0.325000,195,19
29,1,0.450000,323,222
29,2,0.325000,325,376
29,3,0.185000,361,120
29,4,0.245000,365,36
29,5,0.125000,598,42
29,6,0.125000,533,35
29,7,0.245000,487,43
29,8,0.280000,588,22
29,9,0.325000,301,58
29,10,0.280000,38,27
29,11,0.325000,57,46
29,12,0.185000,365,292
29,13,0.245000,182,195
29,14,0.215000,374,273
29,15,0.550000,628,302
29,16,0.215000,617,241
29,17,0.125000,562,343
29,18,0.245000,562,247
29,19,0.245000,435,390
29,20,0.550000,454,62
29,21,0.325000,176,61
29,22,0.550000,73,101
29,23,0.185000,126,143
29,24,0.550000,27,105
29,25,0.185000,248,166
30,1,0.245000,376,248
30,2,0.215000,313,200
30,3,0.245000,336,55
30,4,0.185000,205,59
30,5,0.245000,400,23
30,6,0.450000,425,250
30,7,0.245000,382,34
30,8,0.215000,83,216
30,9,0.245000,2,98
30,10,0.280000,344,52
30,11,0.245000,396,157
30,12,0.125000,326,357
30,13,0.185000,520,38
30,14,0.215000,579,18
30,15,0.550000,440,109
30,16,0.245000,483,194
30,17,0.550000,458,41
30,18,0.125000,189,295
30,19,0.325000,408,135
30,20,0.550000,609,373
30,21,0.550000,227,287
31,1,0.125000,307,214
31,2,0.215000,352,124
31,3,0.215000,532,24
31,4,0.550000,433,38
31,5,0.280000,272,55
31,6,0.245000,148,122
31,7,0.550000,370,59
31,8,0.185000,222,53
31,9,0.245000,53,46
31,10,0.245000,82,47
31,11,0.125000,251,168
31,12,0.550000,168,204
31,13,0.550000,559,147
31,14,0.125000,619,252
31,15,0.125000,594,227
31,16,0.215000,588,54
31,17,0.185000,214,58
31,18,0.245000,344,46
31,19,0.245000,606,210
31,20,0.185000,473,117
32,1,0.185000,225,192
32,2,0.245000,329,212
32,3,0.450000,429,62
32,4,0.375000,571,51
32,5,0.550000,531,45
32,6,0.245000,118,344
32,7,0.125000,138,78
32,8,0.215000,224,37
32,9,0.550000,388,225
32,10,0.450000,247,406
32,11,0.185000,257,280
32,12,0.550000,388,403
32,13,0.550000,555,299
32,14,0.215000,538,298
32,15,0.125000,497,66
32,16,0.185000,451,234
32,17,0.280000,98,52
32,18,0.550000,230,59
32,19,0.090000,428,65
32,20,0.125000,636,161
33,1,0.600000,120,134
33,2,0.550000,62,37
33,3,0.550000,499,25
33,4,0.550000,503,166
33,5,0.215000,561,40
33,6,0.280000,596,138
33,7,0.245000,608,45
33,8,0.325000,211,202
33,9,0.245000,354,26
33,10,0.125000,489,174
33,11,0.325000,603,271
33,12,0.185000,494,239
33,13,0.215000,370,264
33,14,0.185000,304,249
33,15,0.185000,284,44
33,16,0.245000,250,55
33,17,0.215000,249,37
33,18,0.245000,298,36
33,19,0.185000,111,63
33,20,0.375000,109,46
33,21,0.185000,277,154
33,22,0.185000,440,301
33,23,0.550000,577,285
34,1,0.245000,193,87
34,2,0.245000,336,290
34,3,0.185000,142,149
34,4,0.185000,305,161
34,5,0.280000,409,59
34,6,0.550000,495,20
34,7,0.325000,342,54
34,8,0.185000,581,59
34,9,0.185000,549,63
34,10,0.215000,313,184
34,11,0.185000,211,110
34,12,0.280000,162,150
34,13,0.245000,307,275
34,14,0.450000,395,339
34,15,0.280000,614,325
34,16,0.215000,604,65
34,17,0.125000,489,25
34,18,0.090000,605,27
34,19,0.550000,302,121
35,1,0.550000,334,33
35,2,0.185000,473,61
35,3,0.185000,78,40
35,4,0.215000,213,53
35,5,0.245000,116,50
35,6,0.215000,52,45
35,7,0.280000,335,50
35,8,0.125000,591,68
35,9,0.245000,619,129
35,10,0.375000,514,58
35,11,0.325000,362,137
35,12,0.550000,420,41
35,13,0.125000,217,47
35,14,0.325000,325,50
35,15,0.215000,476,335
35,16,0.245000,623,206
36,1,0.215000,73,116
36,2,0.245000,333,197
36,3,0.125000,441,67
36,4,0.850000,469,380
36,5,0.245000,281,30
36,6,0.185000,288,42
36,7,0.245000,387,251
36,8,0.185000,584,244
36,9,0.185000,578,42
36,10,0.550000,544,233
36,11,0.125000,578,35
36,12,0.245000,360,319
36,13,0.185000,481,225
36,14,0.125000,620,324
36,15,0.090000,309,177
36,16,0.280000,259,263
36,17,0.245000,312,52
36,18,0.600000,53,65
36,19,0.215000,507,152
36,20,0.185000,622,123
36,21,0.215000,178,113
36,22,0.125000,48,17
36,23,0.245000,336,69
36,24,0.215000,491,98
36,25,0.215000,339,61
36,26,0.215000,322,211
37,1,0.125000,312,232
37,2,0.375000,287,114
37,3,0.550000,183,60
37,4,0.245000,337,213
37,5,0.215000,571,35
37,6,0.280000,530,244
37,7,0.550000,597,245
37,8,0.280000,534,178
37,9,0.245000,343,317
37,10,0.215000,435,87
37,11,0.245000,568,232
37,12,0.185000,248,54
37,13,0.215000,117,171
37,14,0.280000,254,186
37,15,0.245000,78,44
37,16,0.600000,177,50
37,17,0.550000,232,136
37,18,0.550000,591,113
37,19,0.450000,621,48
37,20,0.450000,427,194
37,21,0.185000,106,51
38,1,0.450000,44,21
38,2,0.215000,287,34
38,3,0.600000,188,53
38,4,0.375000,91,140
38,5,0.550000,320,41
38,6,0.550000,637,33
38,7,0.550000,632,123
38,8,0.280000,409,188
38,9,0.185000,618,325
38,10,0.550000,531,327
38,11,0.215000,392,367
38,12,0.550000,403,424
38,13,0.245000,289,43
38,14,0.550000,282,57
38,15,0.550000,72,57
38,16,0.185000,327,71
38,17,0.550000,339,67
38,18,0.550000,386,62
38,19,0.125000,635,125
38,20,0.125000,392,57
38,21,0.125000,624,92
38,22,0.325000,483,43
38,23,0.550000,305,112
38,24,0.215000,250,332
38,25,0.185000,104,145
38,26,0.125000,66,46
39,1,0.125000,245,164
39,2,0.125000,329,196
39,3,0.550000,514,29
39,4,0.450000,522,39
39,5,0.215000,475,31
39,6,0.325000,359,59
39,7,0.550000,631,248
39,8,0.125000,580,347
39,9,0.450000,328,294
39,10,0.185000,559,462
39,11,0.280000,575,439
39,12,0.125000,572,159
39,13,0.245000,358,305
39,14,0.125000,365,286
39,15,0.185000,184,269
39,16,0.450000,139,222
39,17,0.550000,335,311
39,18,0.125000,477,247
39,19,0.215000,603,351
39,20,0.245000,529,317
39,21,0.125000,336,348
39,22,0.215000,323,447
40,1,0.185000,329,220
40,2,0.550000,306,48
40,3,0.215000,55,45
40,4,0.185000,236,56
40,5,0.185000,243,65
40,6,0.125000,583,23
40,7,0.245000,261,220
40,8,0.280000,285,55
40,9,0.125000,36,68
40,10,0.550000,321,89
40,11,0.185000,201,54
40,12,0.185000,147,277
40,13,0.185000,170,165
40,14,0.325000,377,44
40,15,0.125000,382,46
40,16,0.550000,326,160
40,17,0.185000,56,43
40,18,0.280000,293,92
40,19,0.215000,108,16
40,20,0.215000,202,76
40,21,0.280000,222,55
40,22,0.185000,231,25
40,23,0.215000,62,37
40,24,0.125000,79,283
40,25,0.550000,51,58
40,26,0.550000,185,48
41,1,0.125000,279,351
41,2,0.550000,438,336
41,3,0.325000,23,76
41,4,0.125000,379,373
41,5,0.550000,315,249
41,6,0.215000,285,173
41,7,0.215000,465,140
41,8,0.125000,412,50
41,9,0.215000,281,40
41,10,0.325000,582,71
41,11,0.375000,558,197
41,12,0.280000,555,264
41,13,0.280000,381,109
41,14,0.245000,120,47
41,15,0.125000,137,226
41,16,0.185000,305,90
41,17,0.125000,220,55
41,18,0.550000,598,261
41,19,0.550000,597,136
41,20,0.245000,600,247
42,1,0.325000,342,219
42,2,0.600000,326,31
42,3,0.185000,274,32
42,4,0.245000,157,33
42,5,0.375000,259,66
42,6,0.090000,230,241
42,7,0.185000,123,350
42,8,0.125000,274,304
42,9,0.850000,556,103
42,10,0.375000,354,200
42,11,0.185000,347,105
42,12,0.185000,147,139
42,13,0.185000,150,37
42,14,0.550000,93,49
42,15,0.325000,129,44
42,16,0.245000,124,65
42,17,0.185000,101,49
42,18,0.185000,217,59
43,1,0.280000,382,247
43,2,0.375000,628,16
43,3,0.125000,531,42
43,4,0.125000,386,40
43,5,0.245000,179,35
43,6,0.280000,486,49
43,7,0.185000,629,205
43,8,0.550000,526,53
43,9,0.550000,286,192
43,10,0.185000,18,63
43,11,0.125000,120,38
43,12,0.280000,412,58
43,13,0.600000,339,199
43,14,0.550000,383,36
43,15,0.245000,623,76
43,16,0.185000,296,59
43,17,0.280000,503,27
43,18,0.125000,340,70
44,1,0.090000,336,218
44,2,0.550000,620,51
44,3,0.550000,502,211
44,4,0.280000,551,56
44,5,0.325000,609,113
44,6,0.245000,591,305
44,7,0.550000,394,215
44,8,0.125000,574,382
44,9,0.125000,380,40
44,10,0.245000,302,21
44,11,0.550000,489,127
44,12,0.185000,521,18
44,13,0.245000,637,191
44,14,0.125000,533,11
44,15,0.125000,504,83
44,16,0.215000,390,53
44,17,0.280000,585,165
44,18,0.550000,583,40
44,19,0.185000,562,34
44,20,0.550000,496,46
44,21,0.280000,293,169
44,22,0.245000,379,287
45,1,0.450000,451,414
45,2,0.280000,493,39
45,3,0.550000,580,33
45,4,0.185000,515,42
45,5,0.215000,241,42
45,6,0.125000,406,46
45,7,0.215000,531,58
45,8,0.280000,288,48
45,9,0.325000,370,52
45,10,0.550000,608,207
45,11,0.125000,555,122
45,12,0.550000,533,40
45,13,0.550000,543,139
45,14,0.185000,625,147
45,15,0.090000,288,177
45,16,0.185000,563,21
45,17,0.245000,611,64
45,18,0.550000,541,316
45,19,0.125000,473,253
45,20,0.280000,335,53
45,21,0.550000,633,108
