x	y	id	label	task_id
151	40	4	T	0
392	24	4	T	0
48	85	4	T	0
67	71	4	T	1
375	70	4	T	0
169	891	6	A	0
34	769	6	A	0
184	572	6	A	0
99	906	6	A	0
10	462	6	A	0
607	455	7	M	0
614	446	7	M	0
643	169	7	M	0
501	190	7	M	0
544	188	7	M	0
646	147	6	A	0
529	235	7	M	0
689	540	7	M	0
604	177	7	M	0
636	160	7	M	0
511	172	7	M	0
261	180	6	A	2
553	149	0	Z	0
251	118	6	A	0
518	129	6	A	0
544	230	7	M	0
647	212	7	M	0
515	476	7	M	0
635	234	7	M	0
594	202	7	M	0
269	189	6	A	0
505	152	7	M	0
394	179	6	A	0
536	159	7	M	0
503	149	0	Z	0
594	178	7	M	0
392	153	6	A	0
504	159	7	M	0
534	157	7	M	0
512	169	7	M	0
547	183	7	M	0
267	179	6	A	2
572	167	7	M	0
263	188	6	A	0
510	191	7	M	0
502	171	7	M	0
355	160	6	A	0
503	174	7	M	0
372	154	6	A	0
532	157	7	M	0
480	766	7	M	0
480	154	7	M	0
647	194	7	M	0
628	183	7	M	0
618	191	7	M	0
565	179	7	M	0
354	160	6	A	0
525	160	7	M	0
370	192	6	A	0
505	168	7	M	0
515	238	7	M	0
612	580	7	M	0
554	198	7	M	0
552	453	7	M	0
614	212	7	M	0
459	185	7	M	0
488	194	7	M	0
496	169	7	M	0
455	175	7	M	0
450	161	7	M	0
459	152	7	M	0
496	192	7	M	0
491	189	7	M	0
468	159	7	M	0
492	192	7	M	0
374	183	6	A	0
586	188	7	M	0
366	154	6	A	0
556	189	7	M	0
354	177	6	A	0
496	162	7	M	0
492	184	7	M	0
480	160	7	M	0
456	181	7	M	0
498	161	7	M	0
456	155	7	M	0
483	166	7	M	0
490	151	7	M	0
469	167	7	M	0
467	165	7	M	0
538	241	7	M	0
612	580	7	M	0
537	214	7	M	0
634	219	7	M	0
571	558	7	M	0
497	187	7	M	0
451	765	7	M	0
491	773	7	M	0
464	774	7	M	0
498	747	7	M	0
