x	y	id	label	task_id
34	45	4	T	1
166	45	4	T	1
59	76	4	T	1
268	8	4	T	0
985	751	7	M	0
976	177	7	M	0
949	141	6	A	0
948	283	7	M	0
925	393	7	M	0
621	629	7	M	0
143	184	6	A	2
378	84	4	T	0
586	137	6	A	0
399	114	6	A	0
561	150	7	M	0
333	148	6	A	0
308	152	6	A	2
333	143	0	Z	0
313	645	6	A	0
968	174	7	M	0
685	631	7	M	0
310	149	6	A	0
617	144	0	Z	0
672	133	6	A	0
930	155	7	M	2
645	192	7	M	0
650	189	7	M	0
668	146	0	Z	0
690	146	0	Z	0
658	121	6	A	0
659	132	6	A	0
675	129	6	A	0
661	470	7	M	0
634	128	6	A	0
653	151	7	M	0
694	140	6	A	0
668	127	6	A	0
717	155	7	M	0
612	125	6	A	0
725	134	6	A	0
716	138	6	A	0
712	138	6	A	0
705	141	6	A	0
742	374	7	M	0
327	135	0	Z	0
349	125	0	Z	0
669	392	7	M	0
996	152	7	M	0
619	135	6	A	0
693	146	0	Z	0
388	103	6	A	0
776	121	6	A	0
393	109	6	A	0
84	129	0	Z	0
370	97	0	Z	0
907	142	6	A	0
517	146	0	Z	0
341	142	0	Z	0
343	134	0	Z	0
521	121	6	A	0
927	150	7	M	0
917	133	6	A	0
915	137	6	A	0
923	141	6	A	0
949	149	7	M	0
941	150	7	M	0
332	121	0	Z	0
944	131	6	A	0
349	137	0	Z	0
918	138	6	A	0
937	145	0	Z	0
323	135	0	Z	0
938	144	0	Z	0
334	143	0	Z	0
931	125	6	A	0
915	139	6	A	0
933	128	6	A	0
911	127	6	A	0
921	121	6	A	0
925	147	7	M	0
