x	y	id	label	task_id
500	459	7	M	0
583	100	0	Z	0
175	101	4	T	0
52	668	6	A	3
111	899	0	Z	0
151	917	0	Z	0
457	744	7	M	0
484	114	6	A	0
166	16	4	T	0
64	52	4	T	1
96	212	6	A	2
1	291	0	Z	0
65	57	4	T	1
167	77	4	T	2
152	886	0	Z	0
60	891	0	Z	0
150	895	0	Z	0
117	49	4	T	1
199	27	4	T	1
197	101	4	T	0
172	96	4	T	0
250	78	4	T	0
315	366	7	M	0
247	62	4	T	0
49	733	6	A	0
40	655	6	A	0
136	44	4	T	1
339	135	6	A	0
481	41	5	L	0
254	13	4	T	0
463	38	5	L	0
523	26	0	Z	0
468	16	0	Z	0
519	78	5	L	1
160	136	6	A	0
83	122	0	Z	0
807	150	7	M	0
992	84	0	Z	0
528	99	0	Z	0
125	887	0	Z	0
25	14	4	T	0
281	193	7	M	0
116	112	0	Z	0
50	15	4	T	0
566	65	5	L	3
457	55	5	L	1
926	114	6	A	0
958	172	7	M	0
263	56	4	T	0
455	9	0	Z	0
572	134	6	A	0
501	181	7	M	0
69	67	4	T	1
291	35	4	T	0
813	257	7	M	0
590	153	7	M	2
914	142	6	A	0
994	50	0	Z	0
138	19	4	T	0
41	3	4	T	0
161	25	4	T	1
500	20	0	Z	0
157	17	4	T	0
97	335	6	A	0
845	217	7	M	0
633	166	7	M	2
667	257	7	M	0
535	0	0	Z	0
141	28	4	T	1
67	37	4	T	1
158	20	4	T	0
66	43	4	T	1
188	17	4	T	0
135	76	4	T	1
83	29	4	T	1
125	40	4	T	1
612	64	5	L	3
648	214	7	M	0
101	26	4	T	1
312	96	0	Z	0
475	58	5	L	1
601	58	5	L	3
232	561	7	M	0
66	563	6	A	0
1	557	0	Z	0
40	239	6	A	2
21	502	6	A	0
208	8	4	T	0
333	122	6	A	0
538	131	6	A	0
861	143	6	A	0
131	256	6	A	0
73	476	6	A	0
131	320	6	A	0
150	230	6	A	2
55	408	6	A	0
172	880	7	M	0
128	768	6	A	0
241	205	7	M	0
451	137	6	A	0
236	53	4	T	1
