x	y	id	label	task_id
16	73	4	T	0
154	72	4	T	1
368	51	5	L	0
57	9	4	T	0
528	42	5	L	0
191	110	6	A	0
87	308	6	A	0
182	295	7	M	0
194	127	6	A	0
74	284	6	A	0
265	333	7	M	0
87	267	6	A	0
373	128	6	A	0
218	900	0	Z	0
186	359	7	M	0
358	418	7	M	0
522	887	0	Z	0
733	555	7	M	0
646	610	7	M	0
359	178	7	M	0
118	354	6	A	0
877	104	0	Z	0
76	876	6	A	0
195	339	7	M	0
160	362	7	M	0
147	558	6	A	0
184	320	7	M	0
68	160	6	A	2
166	160	7	M	0
92	314	6	A	0
70	160	6	A	2
69	316	6	A	0
134	584	6	A	0
80	303	6	A	0
129	566	6	A	0
97	317	6	A	0
190	570	7	M	0
51	286	6	A	0
123	569	6	A	0
82	310	6	A	0
178	571	7	M	0
97	305	6	A	0
124	577	6	A	0
59	314	6	A	0
102	564	6	A	0
159	575	7	M	0
60	319	6	A	0
145	566	6	A	0
62	279	6	A	0
131	572	6	A	0
240	368	7	M	0
196	146	6	A	0
95	325	6	A	0
198	333	7	M	0
228	356	7	M	0
87	559	6	A	0
63	290	6	A	0
146	576	6	A	0
80	312	6	A	0
135	559	6	A	0
345	139	6	A	0
334	633	7	M	0
657	729	7	M	0
350	218	7	M	0
626	221	7	M	0
92	447	6	A	0
90	321	6	A	0
61	309	6	A	0
73	917	0	Z	0
157	334	7	M	0
52	567	6	A	0
64	582	6	A	0
56	589	6	A	0
80	584	6	A	0
70	595	6	A	0
618	228	7	M	0
618	194	7	M	2
690	214	7	M	0
668	180	7	M	0
661	150	0	Z	0
616	216	7	M	0
645	166	7	M	2
508	152	7	M	0
684	143	6	A	0
655	198	7	M	0
183	352	7	M	0
176	118	6	A	0
169	343	7	M	0
191	161	7	M	0
71	141	0	Z	0
76	282	6	A	0
127	582	6	A	0
50	309	6	A	0
141	577	6	A	0
62	300	6	A	0
92	280	6	A	0
96	286	6	A	0
91	312	6	A	0
63	290	6	A	0
51	303	6	A	0
