x	y	id	label	task_id
11	88	4	T	0
191	49	4	T	1
362	47	5	L	0
80	32	4	T	1
527	17	0	Z	0
167	310	7	M	0
169	103	0	Z	0
99	293	6	A	0
192	295	7	M	0
179	131	6	A	0
111	261	6	A	0
367	117	6	A	0
587	914	0	Z	0
67	318	6	A	0
92	118	0	Z	0
82	305	6	A	0
165	454	7	M	0
71	318	6	A	0
197	307	7	M	0
177	116	6	A	0
54	310	6	A	0
55	301	6	A	0
95	293	6	A	0
68	315	6	A	0
82	279	6	A	0
99	313	6	A	0
686	308	7	M	0
62	317	6	A	0
670	306	7	M	0
54	310	6	A	0
98	279	6	A	0
158	127	6	A	0
98	307	6	A	0
196	97	4	T	0
76	287	6	A	0
84	289	6	A	0
166	570	7	M	0
73	558	6	A	0
74	320	6	A	0
178	577	7	M	0
64	348	6	A	0
194	352	7	M	0
93	179	6	A	0
185	361	7	M	0
53	149	0	Z	0
75	587	6	A	0
50	310	6	A	0
144	580	6	A	0
74	289	6	A	0
136	589	6	A	0
56	562	6	A	0
83	296	6	A	0
105	573	6	A	0
77	312	6	A	0
108	557	6	A	0
86	323	6	A	0
157	170	7	M	0
171	325	7	M	0
161	263	7	M	0
57	250	6	A	2
93	352	6	A	0
64	338	6	A	0
173	338	7	M	0
93	168	6	A	0
280	110	6	A	0
63	303	6	A	0
115	568	6	A	0
84	280	6	A	0
101	586	6	A	0
79	301	6	A	0
94	300	6	A	0
123	562	6	A	0
74	285	6	A	0
122	555	6	A	0
74	287	6	A	0
141	346	6	A	0
261	140	6	A	0
143	360	6	A	0
267	359	7	M	0
63	137	0	Z	0
567	358	7	M	0
76	146	0	Z	0
280	385	7	M	0
86	408	6	A	0
177	409	7	M	0
150	147	0	Z	0
92	158	6	A	0
162	141	6	A	0
76	173	6	A	2
185	179	7	M	0
61	287	6	A	0
108	584	6	A	0
95	312	6	A	0
125	563	6	A	0
97	299	6	A	0
60	366	6	A	0
151	143	6	A	0
68	143	0	Z	0
141	242	6	A	2
163	358	7	M	0
