x	y	id	label	task_id
60	189	6	A	2
54	28	4	T	0
51	834	6	A	0
105	802	6	A	0
115	579	6	A	0
380	173	7	M	0
667	187	7	M	0
458	163	0	Z	0
625	177	7	M	0
487	151	6	A	0
504	172	7	M	0
928	224	7	M	0
399	184	7	M	0
518	571	7	M	0
605	177	7	M	0
631	562	7	M	0
503	161	6	A	0
612	183	7	M	0
513	176	7	M	0
616	153	6	A	0
640	179	7	M	0
761	165	0	Z	0
504	191	7	M	0
543	550	7	M	0
630	182	7	M	0
99	395	6	A	0
250	193	7	M	0
520	278	7	M	0
527	267	7	M	0
295	180	7	M	0
547	193	7	M	0
542	175	7	M	0
529	147	6	A	0
543	187	7	M	0
539	232	7	M	0
527	147	6	A	0
688	188	7	M	0
629	187	7	M	0
614	171	7	M	0
547	541	7	M	0
391	537	7	M	0
918	162	0	Z	0
493	153	6	A	0
351	159	6	A	0
536	170	7	M	0
548	185	7	M	0
512	213	7	M	0
698	542	7	M	0
646	175	7	M	0
614	185	7	M	0
