x	y	id	label	task_id
210	1	0	Z	0
353	331	7	M	0
274	47	4	T	0
159	738	7	M	0
391	331	7	M	0
86	756	6	A	1
164	492	7	M	0
88	762	6	A	0
153	472	6	A	0
58	763	6	A	0
500	619	7	M	0
335	524	7	M	0
272	512	7	M	0
228	594	7	M	0
536	188	7	M	0
202	399	7	M	0
265	144	6	A	0
229	345	7	M	0
284	163	7	M	0
199	384	7	M	0
201	160	7	M	0
255	147	0	Z	0
630	470	7	M	0
265	183	7	M	0
248	385	7	M	0
255	392	7	M	0
260	388	7	M	0
273	139	6	A	0
68	111	0	Z	0
294	163	7	M	0
252	159	7	M	0
609	371	7	M	0
258	145	6	A	0
325	368	7	M	0
275	363	7	M	0
263	162	7	M	0
163	391	7	M	0
273	160	7	M	0
268	368	7	M	0
294	178	7	M	0
153	163	6	A	0
274	146	6	A	0
280	378	7	M	0
284	153	7	M	0
281	389	7	M	0
296	166	7	M	0
277	767	7	M	0
287	392	7	M	0
299	126	6	A	0
208	374	7	M	0
