x	y	id	label	task_id
500	459	7	M	0
342	272	7	M	0
142	1	0	Z	0
100	40	4	T	1
130	11	4	T	0
654	159	7	M	2
234	47	4	T	1
151	34	4	T	1
60	38	4	T	1
180	37	4	T	1
56	58	4	T	1
512	76	5	L	1
562	118	6	A	2
117	186	6	A	0
87	80	4	T	3
281	41	4	T	0
346	9	0	Z	0
464	46	5	L	0
591	21	0	Z	0
774	96	0	Z	0
775	747	7	M	0
728	613	7	M	0
512	20	0	Z	0
453	3	0	Z	0
766	142	6	A	0
577	63	5	L	3
183	41	4	T	1
101	61	4	T	1
185	19	4	T	0
76	35	4	T	1
175	16	4	T	0
94	15	4	T	0
168	14	4	T	0
88	21	4	T	3
581	9	0	Z	0
743	173	7	M	0
853	118	6	A	0
83	111	0	Z	0
146	122	6	A	0
46	112	0	Z	0
179	80	4	T	0
335	177	7	M	0
737	84	0	Z	0
151	824	6	A	0
28	817	6	A	0
120	872	6	A	0
578	99	0	Z	0
81	20	4	T	0
232	27	4	T	1
649	120	6	A	0
791	149	0	Z	0
829	222	7	M	0
74	533	6	A	0
25	611	6	A	0
49	494	6	A	0
429	151	0	Z	0
584	110	6	A	0
229	78	4	T	0
170	57	4	T	1
62	46	4	T	1
158	43	4	T	1
69	8	4	T	0
189	49	4	T	1
37	86	4	T	0
161	28	4	T	1
21	78	4	T	0
158	40	4	T	1
471	23	0	Z	0
638	83	5	L	0
727	138	6	A	0
650	80	5	L	0
457	84	5	L	0
237	69	4	T	0
106	56	4	T	1
8	92	4	T	0
77	287	6	A	0
92	323	6	A	0
112	899	0	Z	0
133	145	0	Z	0
160	58	4	T	1
476	119	6	A	0
481	381	7	M	0
514	114	6	A	0
124	21	4	T	3
149	361	6	A	0
120	39	4	T	1
81	550	6	A	0
135	46	4	T	1
615	166	7	M	2
844	154	7	M	0
312	89	0	Z	0
96	46	4	T	1
388	33	5	L	0
485	50	5	L	0
309	392	7	M	0
70	55	4	T	1
42	312	6	A	0
88	216	6	A	0
215	143	6	A	0
69	221	6	A	0
230	175	7	M	0
