x	y	id	label	task_id
167	45	4	T	0
367	34	4	T	0
11	63	4	T	0
53	49	4	T	0
396	74	4	T	0
675	98	6	A	0
906	183	7	M	0
543	153	7	M	0
949	164	7	M	0
595	179	7	M	0
903	177	7	M	0
948	175	7	M	0
938	190	7	M	0
939	184	7	M	0
946	160	7	M	0
511	586	7	M	0
516	462	7	M	0
280	944	6	A	0
539	468	7	M	0
285	440	6	A	0
524	476	7	M	0
526	422	7	M	0
537	577	7	M	0
523	441	7	M	0
530	474	7	M	0
926	173	7	M	0
908	162	7	M	0
932	166	7	M	0
918	192	7	M	0
942	182	7	M	0
901	167	7	M	0
564	175	7	M	0
921	194	7	M	0
577	193	7	M	0
904	154	0	Z	0
926	170	7	M	0
919	153	0	Z	0
938	188	7	M	0
947	157	7	M	0
918	166	7	M	0
928	177	7	M	0
565	184	7	M	0
930	169	7	M	0
582	174	7	M	0
925	165	7	M	0
915	158	7	M	0
631	188	7	M	0
926	179	7	M	0
922	166	7	M	0
913	180	7	M	0
525	587	7	M	0
520	924	7	M	0
212	544	6	A	0
522	549	7	M	0
640	895	7	M	0
920	162	7	M	0
920	195	7	M	0
913	161	7	M	0
929	147	6	A	0
929	180	7	M	0
529	584	7	M	0
248	901	6	A	0
810	165	7	M	2
611	161	7	M	0
614	553	7	M	0
926	172	7	M	0
900	184	7	M	0
904	153	0	Z	0
928	158	7	M	0
940	159	7	M	0
906	153	0	Z	0
929	194	7	M	0
903	182	7	M	0
947	180	7	M	0
939	156	7	M	0
926	193	7	M	0
911	168	7	M	0
921	193	7	M	0
935	192	7	M	0
931	156	7	M	0
907	168	7	M	0
927	152	0	Z	0
944	190	7	M	0
949	172	7	M	0
933	164	7	M	0
947	181	7	M	0
931	193	7	M	0
947	157	7	M	0
939	155	7	M	0
929	190	7	M	0
902	154	0	Z	0
917	169	7	M	0
948	155	0	Z	0
925	181	7	M	0
922	164	7	M	0
937	161	7	M	0
917	164	7	M	0
902	183	7	M	0
912	180	7	M	0
928	180	7	M	0
