x	y	id	label	task_id
193	69	4	T	1
75	285	6	A	0
131	59	4	T	1
12	223	6	A	0
134	37	4	T	0
181	593	6	A	0
86	326	6	A	0
119	528	6	A	0
144	297	6	A	0
108	519	6	A	0
146	601	6	A	0
119	526	6	A	0
120	506	6	A	0
135	510	6	A	0
148	501	6	A	0
114	496	6	A	0
117	509	6	A	0
110	524	6	A	0
108	530	6	A	0
131	491	6	A	0
343	309	7	M	0
362	466	7	M	0
387	296	7	M	0
685	368	7	M	0
644	379	7	M	0
271	125	0	Z	0
275	114	4	T	0
280	122	0	Z	0
251	104	4	T	0
288	118	0	Z	0
292	137	6	A	1
258	150	6	A	1
265	193	7	M	0
278	131	6	A	0
289	134	6	A	1
284	143	6	A	1
259	161	6	A	0
254	142	6	A	1
286	126	0	Z	0
579	128	6	A	0
285	123	0	Z	0
257	159	6	A	0
271	181	7	M	0
256	145	6	A	1
252	181	7	M	0
275	100	4	T	0
258	194	7	M	0
299	127	0	Z	0
282	157	6	A	0
258	105	4	T	0
