user,index,x,y
0,0,70,227
0,1,92,205
0,2,82,47
0,3,11,240
0,4,87,70
0,5,678,143
0,6,384,105
0,7,657,172
0,8,498,156
0,9,610,165
0,10,428,490
0,11,280,855
0,12,816,207
0,13,811,186
0,14,776,443
0,15,105,394
0,16,270,264
0,17,257,130
0,18,272,412
0,19,373,279
0,20,509,230
0,21,664,179
0,22,600,158
0,23,628,165
0,24,666,170
0,25,265,849
0,26,118,861
0,27,41,402
0,28,271,288
0,29,145,264
0,30,250,868
0,31,118,835
0,32,93,406
0,33,282,271
0,34,141,290
0,35,89,289
0,36,277,145
0,37,265,262
0,38,265,277
0,39,268,414
0,40,268,271
0,41,270,263
0,42,290,277
0,43,289,252
0,44,79,263
1,0,87,48
1,1,165,741
1,2,160,854
1,3,188,333
1,4,252,92
1,5,376,121
1,6,387,450
1,7,387,115
1,8,381,539
1,9,374,117
1,10,368,110
1,11,363,184
1,12,666,165
1,13,472,157
1,14,611,151
1,15,536,170
1,16,687,219
1,17,677,574
1,18,643,561
1,19,694,567
1,20,51,419
1,21,65,399
1,22,79,417
1,23,87,194
1,24,115,396
1,25,62,422
1,26,297,155
1,27,124,460
1,28,263,250
1,29,77,152
1,30,514,237
1,31,832,231
1,32,994,218
1,33,636,171
1,34,605,196
1,35,905,219
1,36,525,180
1,37,689,159
1,38,666,225
1,39,657,151
1,40,280,152
1,41,308,443
1,42,118,868
1,43,95,817
1,44,134,449
1,45,63,465
1,46,97,486
1,47,90,476
1,48,78,446
1,49,62,437
2,0,183,8
2,1,187,763
2,2,185,850
2,3,173,338
2,4,282,579
2,5,351,110
2,6,371,181
2,7,659,172
2,8,495,173
2,9,602,183
2,10,474,159
2,11,641,147
2,12,636,180
2,13,636,162
2,14,614,162
2,15,642,170
2,16,628,188
2,17,618,152
2,18,645,193
2,19,644,163
2,20,524,438
2,21,641,604
2,22,617,169
2,23,618,163
2,24,671,183
2,25,115,399
2,26,266,402
2,27,94,425
2,28,279,179
2,29,124,406
2,30,112,410
2,31,254,451
2,32,97,401
2,33,272,256
2,34,118,414
2,35,533,212
2,36,959,189
2,37,848,234
2,38,639,214
2,39,671,149
2,40,548,196
2,41,605,223
2,42,652,163
2,43,650,174
2,44,644,192
2,45,501,227
2,46,527,164
2,47,823,233
2,48,659,193
2,49,903,753
3,0,264,16
3,1,263,786
3,2,189,828
3,3,179,61
3,4,368,567
3,5,89,167
3,6,391,113
3,7,374,796
3,8,361,451
3,9,368,457
3,10,367,173
3,11,656,607
3,12,370,151
3,13,619,177
3,14,480,166
3,15,640,580
3,16,656,162
3,17,604,560
3,18,630,174
3,19,646,158
3,20,52,414
3,21,253,438
3,22,41,864
3,23,32,402
3,24,6,467
3,25,604,213
3,26,668,171
3,27,608,176
3,28,657,171
3,29,606,162
3,30,648,537
3,31,623,224
3,32,699,146
3,33,633,197
3,34,663,164
3,35,619,228
3,36,611,185
3,37,663,575
3,38,690,612
3,39,608,612
3,40,52,389
3,41,99,533
3,42,72,255
3,43,291,392
3,44,92,422
4,0,173,308
4,1,292,327
4,2,281,92
4,3,118,47
4,4,261,787
4,5,380,139
4,6,56,153
4,7,351,580
4,8,376,794
4,9,355,152
4,10,692,189
4,11,497,158
4,12,611,167
4,13,635,160
4,14,634,151
4,15,543,188
4,16,670,185
4,17,900,627
4,18,651,160
4,19,902,171
4,20,545,165
4,21,660,191
4,22,611,154
4,23,663,147
4,24,619,152
4,25,285,418
4,26,274,264
4,27,290,251
4,28,262,273
4,29,142,256
4,30,294,416
4,31,262,254
4,32,270,261
4,33,258,437
4,34,278,265
4,35,281,274
4,36,278,273
4,37,287,259
4,38,93,264
4,39,255,419
4,40,724,192
4,41,652,146
4,42,710,180
4,43,505,174
4,44,660,177
4,45,124,262
4,46,397,143
4,47,258,150
4,48,261,255
4,49,275,262
5,0,193,40
5,1,195,804
5,2,253,877
5,3,268,96
5,4,42,550
5,5,682,130
5,6,479,169
5,7,687,155
5,8,473,153
5,9,495,183
5,10,490,160
5,11,607,167
5,12,487,163
5,13,612,154
5,14,497,150
5,15,597,223
5,16,965,239
5,17,258,231
5,18,559,233
5,19,939,199
5,20,104,871
5,21,29,292
5,22,115,836
5,23,0,476
5,24,114,252
5,25,104,844
5,26,67,448
5,27,133,214
5,28,74,251
5,29,275,177
5,30,516,146
5,31,994,226
5,32,946,159
5,33,792,183
5,34,694,198
5,35,396,242
5,36,146,250
5,37,92,291
5,38,58,176
5,39,260,842
5,40,79,794
5,41,78,415
5,42,69,848
5,43,72,450
5,44,85,480
5,45,86,390
5,46,81,455
5,47,52,848
5,48,77,328
5,49,96,165
6,0,99,196
6,1,83,213
6,2,66,9
6,3,37,856
6,4,56,636
6,5,365,129
6,6,389,563
6,7,361,189
6,8,671,163
6,9,489,176
6,10,532,548
6,11,520,228
6,12,647,157
6,13,615,207
6,14,500,576
6,15,624,555
6,16,501,198
6,17,645,559
6,18,543,554
6,19,634,241
6,20,52,401
6,21,276,290
6,22,81,417
6,23,252,283
6,24,265,169
6,25,281,467
6,26,285,485
6,27,276,449
6,28,278,175
6,29,64,130
6,30,288,399
6,31,132,251
6,32,257,122
6,33,296,253
6,34,254,107
6,35,399,400
6,36,276,105
6,37,99,321
6,38,290,120
6,39,274,271
6,40,296,104
6,41,252,253
6,42,277,98
6,43,253,245
6,44,289,104
6,45,270,139
6,46,262,142
6,47,297,140
6,48,287,459
6,49,252,280
7,0,195,574
7,1,277,11
7,2,275,562
7,3,101,95
7,4,18,256
7,5,355,183
7,6,624,173
7,7,633,183
7,8,609,190
7,9,646,179
7,10,538,955
7,11,782,232
7,12,848,163
7,13,546,455
7,14,686,428
7,15,544,462
7,16,276,431
7,17,542,480
7,18,311,414
7,19,739,479
7,20,292,266
7,21,285,103
7,22,291,285
7,23,293,276
7,24,283,247
7,25,276,270
7,26,263,118
7,27,277,270
7,28,259,145
7,29,275,126
7,30,260,251
7,31,291,274
7,32,251,133
7,33,273,107
7,34,299,814
7,35,291,393
7,36,259,432
7,37,258,863
7,38,62,392
7,39,251,865
7,40,347,200
7,41,624,239
7,42,690,149
7,43,616,221
7,44,659,219
7,45,147,844
7,46,91,425
7,47,142,849
7,48,26,408
7,49,52,868
8,0,91,857
8,1,159,777
8,2,196,332
8,3,279,28
8,4,33,919
8,5,397,128
8,6,366,145
8,7,372,120
8,8,378,145
8,9,357,122
8,10,521,169
8,11,693,147
8,12,373,181
8,13,522,160
8,14,394,157
8,15,93,188
8,16,257,379
8,17,283,172
8,18,138,379
8,19,64,268
8,20,280,424
8,21,135,272
8,22,92,151
