user,index,x,y
0,0,262,12
0,1,276,381
0,2,365,830
0,3,367,53
0,4,262,76
0,5,166,883
0,6,46,899
0,7,143,546
0,8,44,887
0,9,131,613
0,10,921,204
0,11,536,193
0,12,661,155
0,13,501,162
0,14,926,223
0,15,512,164
0,16,270,159
0,17,537,392
0,18,491,188
0,19,526,159
0,20,575,194
0,21,257,184
0,22,503,107
0,23,290,157
0,24,536,172
0,25,527,192
0,26,299,182
0,27,520,182
0,28,296,189
0,29,540,147
0,30,591,185
0,31,268,179
0,32,525,154
0,33,276,173
0,34,512,170
0,35,549,160
0,36,265,194
0,37,525,165
0,38,287,179
0,39,511,159
0,40,512,158
0,41,272,157
0,42,504,194
0,43,298,178
0,44,521,171
0,45,501,183
0,46,275,189
0,47,534,150
0,48,293,150
0,49,522,164
1,0,99,237
1,1,299,82
1,2,355,46
1,3,261,372
1,4,132,819
1,5,246,489
1,6,181,580
1,7,192,913
1,8,44,911
1,9,238,758
1,10,621,210
1,11,956,236
1,12,547,225
1,13,585,196
1,14,597,569
1,15,530,174
1,16,522,179
1,17,503,183
1,18,536,150
1,19,542,154
1,20,587,159
1,21,364,180
1,22,535,184
1,23,543,164
1,24,521,157
1,25,519,173
1,26,517,183
1,27,534,193
1,28,519,151
1,29,514,184
1,30,550,161
1,31,523,181
1,32,541,181
1,33,540,159
1,34,531,189
1,35,504,150
1,36,548,160
1,37,542,173
1,38,533,195
1,39,501,149
1,40,530,187
1,41,501,175
1,42,511,156
1,43,509,183
1,44,528,190
1,45,544,181
1,46,512,174
1,47,508,185
1,48,511,179
1,49,529,166
2,0,270,360
2,1,352,819
2,2,379,75
2,3,292,80
2,4,193,729
2,5,174,900
2,6,239,920
2,7,48,484
2,8,182,628
2,9,172,632
2,10,536,220
2,11,961,206
2,12,922,219
2,13,912,202
2,14,686,210
2,15,547,191
2,16,111,171
2,17,563,148
2,18,392,150
2,19,507,185
2,20,579,178
2,21,371,165
2,22,520,195
2,23,252,182
2,24,516,173
2,25,535,195
2,26,299,180
2,27,516,192
2,28,265,152
2,29,543,160
2,30,593,192
2,31,52,147
2,32,562,166
2,33,371,195
2,34,587,168
2,35,353,154
2,36,501,180
2,37,363,120
2,38,554,173
2,39,375,107
2,40,537,171
2,41,775,145
2,42,378,174
2,43,586,171
2,44,397,163
2,45,565,171
2,46,396,180
2,47,507,182
2,48,398,183
2,49,595,174
3,0,265,369
3,1,276,813
3,2,364,67
3,3,276,61
3,4,121,730
3,5,198,883
3,6,1,894
3,7,162,578
3,8,24,452
3,9,190,925
3,10,991,215
3,11,938,239
3,12,507,162
3,13,925,162
3,14,528,201
3,15,500,193
3,16,51,160
3,17,388,182
3,18,509,148
3,19,515,157
3,20,536,163
3,21,567,181
3,22,508,158
3,23,270,149
3,24,503,159
3,25,535,171
3,26,518,151
3,27,369,193
3,28,545,152
3,29,532,177
3,30,575,184
3,31,283,162
3,32,534,181
3,33,508,178
3,34,520,185
3,35,587,192
3,36,518,180
3,37,544,173
3,38,530,154
3,39,526,166
3,40,533,150
3,41,548,173
3,42,274,147
3,43,522,187
3,44,528,147
3,45,509,154
3,46,503,161
3,47,536,179
3,48,284,157
3,49,520,155
4,0,274,353
4,1,269,554
4,2,299,95
4,3,168,26
4,4,184,757
4,5,197,912
4,6,32,896
4,7,108,475
4,8,166,632
4,9,89,480
4,10,646,173
4,11,689,178
4,12,697,225
4,13,540,159
4,14,650,729
4,15,361,168
4,16,502,189
4,17,265,170
4,18,518,182
4,19,501,158
4,20,546,183
4,21,516,207
4,22,546,176
4,23,292,211
4,24,501,154
4,25,508,152
4,26,532,216
4,27,543,154
4,28,117,156
4,29,538,175
4,30,538,191
4,31,509,160
4,32,281,150
4,33,516,190
4,34,776,157
4,35,517,187
4,36,375,179
4,37,518,161
4,38,291,191
4,39,524,184
4,40,536,163
4,41,368,179
4,42,521,162
4,43,298,178
4,44,521,108
4,45,548,180
4,46,285,172
4,47,519,180
4,48,283,169
4,49,530,159
5,0,296,15
5,1,358,387
5,2,101,58
5,3,356,817
5,4,107,28
5,5,187,889
5,6,69,926
5,7,86,444
5,8,25,815
5,9,13,635
5,10,783,178
5,11,608,149
5,12,969,198
5,13,618,186
5,14,674,189
5,15,536,187
5,16,296,148
5,17,515,150
5,18,527,156
5,19,523,179
5,20,500,186
5,21,525,194
5,22,513,169
5,23,545,234
5,24,547,169
5,25,537,149
5,26,510,195
5,27,524,164
5,28,503,193
5,29,522,153
5,30,525,185
5,31,504,188
5,32,146,156
5,33,354,122
5,34,544,147
5,35,508,161
5,36,539,178
5,37,538,184
5,38,546,189
5,39,501,177
5,40,546,154
5,41,533,162
5,42,543,156
5,43,508,149
5,44,527,185
5,45,530,147
5,46,545,179
5,47,513,162
5,48,522,161
5,49,515,171
6,0,204,346
6,1,279,419
6,2,261,69
6,3,99,802
6,4,279,357
6,5,188,600
6,6,108,921
6,7,18,511
6,8,147,498
6,9,45,535
6,10,517,196
6,11,455,197
6,12,538,224
6,13,506,210
6,14,535,218
6,15,548,175
6,16,276,298
6,17,541,168
6,18,116,158
6,19,593,149
6,20,509,192
6,21,403,175
6,22,518,149
6,23,287,191
6,24,508,136
6,25,506,184
6,26,127,548
6,27,124,159
6,28,370,190
6,29,548,176
6,30,520,170
6,31,251,449
6,32,23,184
6,33,134,166
6,34,521,184
6,35,535,101
6,36,293,276
6,37,518,173
6,38,270,326
6,39,351,169
6,40,534,189
6,41,274,570
6,42,531,161
6,43,289,149
6,44,542,193
6,45,523,165
6,46,426,156
6,47,539,150
6,48,100,166
6,49,519,162
7,0,285,366
7,1,377,786
7,2,388,97
7,3,263,578
7,4,194,777
7,5,177,914
7,6,38,482
7,7,173,632
7,8,38,501
7,9,119,883
7,10,626,757
7,11,907,234
7,12,761,152
7,13,522,188
7,14,990,161
7,15,503,152
7,16,524,171
7,17,533,161
7,18,538,177
7,19,547,178
7,20,569,158
7,21,535,159
7,22,548,147
7,23,531,330
7,24,520,177
7,25,515,167
7,26,517,173
7,27,541,316
7,28,526,186
7,29,102,150
7,30,521,170
7,31,516,169
7,32,517,174
7,33,544,192
7,34,506,152
7,35,508,191
7,36,506,157
7,37,537,188
7,38,506,175
7,39,507,183
7,40,502,177
7,41,529,164
7,42,503,164
7,43,518,186
7,44,525,155
7,45,942,151
7,46,936,168
7,47,940,165
7,48,921,193
7,49,930,167
8,0,86,389
8,1,272,11
8,2,355,84
8,3,260,556
8,4,155,367
8,5,178,814
8,6,167,521
8,7,177,925
8,8,122,500
8,9,156,631
8,10,315,193
8,11,931,202
8,12,139,203
8,13,385,192
8,14,531,182
8,15,533,132
8,16,534,162
8,17,542,180
8,18,522,190
8,19,518,159
8,20,523,161
8,21,510,159
8,22,542,182
8,23,503,195
8,24,532,189
8,25,523,156
8,26,539,806
8,27,533,170
8,28,549,179
8,29,533,147
8,30,546,179
8,31,538,187
8,32,583,186
8,33,517,176
8,34,532,186
8,35,506,159
8,36,508,195
8,37,503,152
8,38,518,174
8,39,514,158
8,40,528,173
8,41,534,184
8,42,525,177
8,43,526,166
8,44,527,153
9,0,297,389
9,1,357,832
9,2,351,70
9,3,276,78
9,4,199,711
9,5,70,918
9,6,8,738
9,7,27,470
9,8,49,613
9,9,28,735
9,10,544,895
9,11,581,905
9,12,835,166
9,13,837,188
9,14,826,195
9,15,595,175
9,16,525,157
9,17,505,187
9,18,517,108
9,19,514,184
9,20,566,167
9,21,517,168
9,22,524,174
9,23,512,170
9,24,500,185
9,25,552,152
9,26,518,194
9,27,511,172
