user,index,x,y
0,0,262,346
0,1,385,822
0,2,392,58
0,3,255,95
0,4,166,711
0,5,682,110
0,6,922,178
0,7,448,129
0,8,582,147
0,9,930,172
0,10,914,172
0,11,554,159
0,12,932,183
0,13,563,191
0,14,928,189
0,15,915,202
0,16,927,211
0,17,936,219
0,18,546,241
0,19,559,202
0,20,550,213
0,21,566,866
0,22,584,923
0,23,256,884
0,24,987,921
0,25,55,176
0,26,66,418
0,27,151,216
0,28,81,194
0,29,121,177
0,30,80,167
0,31,264,180
0,32,87,177
0,33,83,149
0,34,80,347
0,35,695,147
0,36,734,163
0,37,660,177
0,38,689,177
0,39,679,185
0,40,71,169
0,41,278,191
0,42,181,183
0,43,76,192
0,44,95,195
0,45,122,177
0,46,297,227
0,47,95,181
0,48,259,158
0,49,97,182
1,0,284,343
1,1,364,800
1,2,356,55
1,3,275,73
1,4,177,732
1,5,545,105
1,6,549,188
1,7,939,167
1,8,660,149
1,9,922,186
1,10,908,193
1,11,567,159
1,12,932,176
1,13,937,156
1,14,921,150
1,15,531,219
1,16,566,271
1,17,596,553
1,18,563,276
1,19,552,208
1,20,80,180
1,21,108,437
1,22,160,201
1,23,354,202
1,24,97,238
1,25,78,181
1,26,269,178
1,27,51,159
1,28,288,194
1,29,72,164
1,30,55,148
1,31,287,155
1,32,60,161
1,33,256,151
1,34,61,152
1,35,618,150
1,36,920,157
1,37,942,173
1,38,900,155
1,39,929,180
1,40,91,184
1,41,272,127
1,42,282,123
1,43,278,237
1,44,359,144
1,45,252,228
1,46,583,563
1,47,596,549
1,48,568,197
1,49,554,830
2,0,270,410
2,1,368,57
2,2,260,79
2,3,196,721
2,4,182,366
2,5,942,111
2,6,193,107
2,7,571,103
2,8,698,130
2,9,939,173
2,10,511,153
2,11,945,149
2,12,413,152
2,13,625,147
2,14,900,148
2,15,606,214
2,16,689,220
2,17,642,182
2,18,911,207
2,19,657,152
2,20,259,177
2,21,88,164
2,22,73,205
2,23,70,215
2,24,238,154
2,25,50,147
2,26,393,114
2,27,66,147
2,28,366,145
2,29,68,196
2,30,656,585
2,31,630,586
2,32,535,421
2,33,522,471
2,34,544,469
2,35,142,196
2,36,373,142
2,37,53,206
2,38,135,191
2,39,362,105
2,40,367,114
2,41,96,169
2,42,379,125
2,43,78,185
2,44,372,141
2,45,76,197
2,46,265,113
2,47,362,200
2,48,254,151
2,49,63,231
3,0,270,376
3,1,385,822
3,2,362,64
3,3,288,55
3,4,156,705
3,5,683,135
3,6,936,189
3,7,539,112
3,8,902,131
3,9,189,184
3,10,513,110
3,11,572,145
3,12,905,153
3,13,556,184
3,14,915,191
3,15,986,164
3,16,919,207
3,17,907,198
3,18,920,208
3,19,731,485
3,20,66,221
3,21,81,212
3,22,75,224
3,23,73,239
3,24,70,434
3,25,504,200
3,26,907,213
3,27,990,231
3,28,936,227
3,29,924,218
3,30,608,187
3,31,902,156
3,32,571,186
3,33,912,176
3,34,562,177
3,35,96,239
3,36,112,233
3,37,370,106
3,38,80,225
3,39,74,231
3,40,358,148
3,41,67,157
3,42,298,99
3,43,64,148
3,44,368,212
3,45,574,243
3,46,571,571
3,47,579,214
3,48,573,210
3,49,592,550
4,0,251,351
4,1,393,784
4,2,351,90
4,3,262,79
4,4,152,612
4,5,501,124
4,6,543,175
4,7,903,152
4,8,169,149
4,9,563,171
4,10,579,228
4,11,500,259
4,12,594,831
4,13,562,454
4,14,568,250
4,15,60,187
4,16,71,185
4,17,131,188
4,18,298,150
4,19,62,168
4,20,114,190
4,21,260,163
4,22,61,168
4,23,292,172
4,24,70,191
4,25,65,193
4,26,262,154
4,27,87,201
4,28,386,151
4,29,87,153
4,30,640,230
4,31,555,553
4,32,580,749
4,33,592,879
4,34,714,535
4,35,642,167
4,36,942,159
4,37,646,189
4,38,943,190
4,39,637,150
4,40,639,164
4,41,901,179
4,42,631,160
4,43,924,180
4,44,616,159
4,45,931,177
4,46,617,147
4,47,905,189
4,48,636,192
4,49,912,171
5,0,247,23
5,1,363,795
5,2,355,55
5,3,257,567
5,4,275,321
5,5,945,121
5,6,429,139
5,7,522,174
5,8,923,162
5,9,165,178
5,10,658,175
5,11,948,159
5,12,498,166
5,13,917,176
5,14,457,190
5,15,529,233
5,16,570,576
5,17,561,540
5,18,625,201
5,19,597,539
5,20,74,197
5,21,97,191
5,22,84,196
5,23,75,218
5,24,65,213
5,25,567,171
5,26,571,966
5,27,555,166
5,28,577,832
5,29,255,573
5,30,944,164
5,31,916,194
5,32,925,151
5,33,928,183
5,34,924,163
5,35,69,172
5,36,68,152
5,37,64,150
5,38,99,191
5,39,62,175
5,40,85,193
5,41,92,428
5,42,88,223
5,43,67,189
5,44,279,178
6,0,279,346
6,1,378,806
6,2,361,87
6,3,286,83
6,4,166,730
6,5,935,122
6,6,164,127
6,7,558,150
