user,index,x,y
0,0,73,4
0,1,151,606
0,2,7,680
0,3,186,474
0,4,151,612
0,5,518,144
0,6,786,100
0,7,490,148
0,8,628,146
0,9,940,139
0,10,947,134
0,11,940,126
0,12,995,174
0,13,900,198
0,14,683,123
0,15,122,714
0,16,80,345
0,17,70,241
0,18,95,246
0,19,82,702
0,20,115,268
0,21,61,242
0,22,82,262
0,23,55,256
0,24,54,247
0,25,667,122
0,26,656,130
0,27,690,157
0,28,545,156
0,29,986,141
0,30,936,134
0,31,373,172
0,32,549,153
0,33,903,148
0,34,364,123
0,35,965,122
0,36,655,122
0,37,665,132
0,38,624,150
0,39,673,145
0,40,546,273
0,41,13,248
0,42,99,247
0,43,57,327
0,44,50,268
0,45,112,246
0,46,87,258
0,47,97,358
0,48,73,691
0,49,79,380
1,0,48,195
1,1,98,34
1,2,161,683
1,3,48,679
1,4,172,472
1,5,545,139
1,6,764,131
1,7,481,151
1,8,601,125
1,9,919,141
1,10,953,166
1,11,915,178
1,12,951,161
1,13,940,187
1,14,535,146
1,15,42,248
1,16,50,270
1,17,88,266
1,18,787,260
1,19,526,275
1,20,73,252
1,21,54,242
1,22,539,278
1,23,235,254
1,24,66,242
1,25,56,254
1,26,77,264
1,27,53,261
1,28,78,264
1,29,75,240
1,30,499,187
1,31,679,180
1,32,353,126
1,33,927,173
1,34,352,148
1,35,365,139
1,36,338,135
1,37,751,141
1,38,759,129
1,39,512,148
1,40,523,247
1,41,516,268
1,42,535,245
1,43,89,244
1,44,65,251
1,45,77,256
1,46,76,266
1,47,60,268
1,48,91,278
1,49,96,257
2,0,162,25
2,1,152,755
2,2,189,616
2,3,247,244
2,4,298,468
2,5,518,131
2,6,792,118
2,7,462,155
2,8,907,120
2,9,549,132
2,10,986,196
2,11,930,185
2,12,970,139
2,13,946,177
2,14,997,123
2,15,77,264
2,16,66,345
2,17,89,320
2,18,69,383
2,19,87,587
2,20,126,239
2,21,69,362
2,22,100,495
2,23,85,266
2,24,96,332
2,25,131,698
2,26,6,241
2,27,92,261
2,28,69,278
2,29,95,335
2,30,957,136
2,31,946,187
2,32,698,128
2,33,376,155
2,34,538,155
2,35,104,240
2,36,64,352
2,37,72,494
2,38,91,247
2,39,86,338
2,40,55,264
2,41,79,334
2,42,51,257
2,43,83,253
2,44,54,328
3,0,77,1
3,1,167,683
3,2,180,267
3,3,244,11
3,4,48,601
3,5,547,131
3,6,760,106
3,7,490,127
3,8,638,144
3,9,902,92
3,10,975,161
3,11,929,140
3,12,956,122
3,13,909,165
3,14,700,131
3,15,77,242
3,16,84,106
3,17,362,103
3,18,67,707
3,19,67,241
3,20,771,165
3,21,774,132
3,22,536,146
3,23,511,134
3,24,523,196
3,25,536,132
3,26,540,165
3,27,933,122
3,28,935,196
3,29,335,130
3,30,357,122
3,31,504,121
3,32,514,145
3,33,550,161
3,34,101,140
3,35,534,141
3,36,634,453
3,37,516,146
3,38,325,137
3,39,544,153
4,0,229,478
4,1,275,51
4,2,102,26
4,3,1,450
4,4,252,745
4,5,523,146
4,6,922,109
4,7,489,156
4,8,919,131
4,9,61,124
4,10,553,185
4,11,990,122
4,12,903,196
4,13,976,165
4,14,901,163
4,15,927,178
4,16,283,186
4,17,935,174
4,18,912,172
4,19,577,169
4,20,76,269
4,21,91,267
4,22,50,275
4,23,58,274
4,24,54,275
4,25,926,186
4,26,909,164
4,27,971,169
4,28,921,160
4,29,942,194
4,30,901,179
4,31,973,187
4,32,912,162
4,33,902,197
4,34,563,174
4,35,907,196
4,36,927,186
4,37,942,190
4,38,933,197
4,39,908,165
4,40,58,261
4,41,61,260
4,42,61,96
4,43,256,98
4,44,451,249
5,0,221,0
5,1,152,751
5,2,184,602
5,3,207,263
5,4,259,456
5,5,530,132
5,6,761,102
5,7,496,143
5,8,913,157
5,9,460,143
5,10,455,145
5,11,629,126
5,12,453,136
5,13,609,140
5,14,477,148
5,15,960,189
5,16,937,160
5,17,686,123
5,18,668,194
5,19,966,151
5,20,948,193
5,21,671,134
5,22,912,194
5,23,917,144
5,24,947,170
5,25,556,197
5,26,652,150
5,27,658,195
5,28,930,155
5,29,695,195
5,30,130,338
5,31,81,696
5,32,148,254
5,33,90,273
5,34,96,90
5,35,56,254
5,36,71,252
5,37,94,243
5,38,82,245
5,39,81,248
5,40,673,143
5,41,665,138
5,42,674,122
5,43,679,181
5,44,674,121
6,0,179,8
6,1,166,632
6,2,163,253
6,3,286,27
6,4,42,737
6,5,543,133
6,6,793,133
6,7,459,153
6,8,948,131
6,9,485,126
6,10,584,127
6,11,480,128
6,12,932,121
6,13,462,159
6,14,918,137
6,15,906,138
6,16,519,167
6,17,260,138
6,18,592,142
6,19,578,67
6,20,548,123
6,21,580,471
6,22,563,622
6,23,740,361
6,24,510,188
6,25,517,127
6,26,586,466
6,27,502,153
6,28,595,470
6,29,526,122
6,30,59,253
6,31,544,257
6,32,64,252
6,33,294,243
6,34,67,254
6,35,258,239
6,36,50,263
6,37,83,254
6,38,87,250
6,39,308,241
6,40,63,250
6,41,66,273
6,42,91,276
6,43,79,240
6,44,229,105
6,45,617,139
6,46,590,142
6,47,664,185
6,48,345,151
6,49,387,125
7,0,154,30
7,1,162,601
7,2,172,752
7,3,169,46
7,4,47,214
7,5,532,126
7,6,794,135
7,7,471,146
7,8,914,140
7,9,485,145
7,10,955,194
7,11,938,161
7,12,531,186
7,13,981,147
7,14,922,178
7,15,115,256
7,16,69,258
7,17,599,269
7,18,98,273
7,19,77,93
7,20,513,109
7,21,73,274
7,22,82,95
7,23,535,104
7,24,56,117
7,25,788,190
7,26,398,141
7,27,539,142
7,28,399,196
7,29,327,128
7,30,321,144
7,31,357,156
7,32,330,191
7,33,337,138
7,34,337,188
7,35,503,248
7,36,89,245
7,37,763,98
7,38,86,269
7,39,98,267
7,40,503,269
7,41,532,260
7,42,84,279
7,43,796,276
7,44,91,242
8,0,172,8
8,1,196,733
8,2,150,600
8,3,209,252
8,4,258,13
8,5,548,91
8,6,754,151
8,7,455,121
8,8,915,119
8,9,488,148
8,10,974,178
8,11,765,198
8,12,824,121
8,13,395,132
8,14,543,124
8,15,540,142
8,16,989,169
8,17,538,162
8,18,509,143
8,19,527,189
8,20,61,275
8,21,97,328
8,22,71,273
8,23,68,343
8,24,142,679
8,25,607,125
8,26,618,149
8,27,613,123
8,28,601,121
8,29,617,151
8,30,97,254
8,31,54,254
8,32,70,277
8,33,78,245
8,34,52,357
8,35,538,163
8,36,642,151
8,37,959,155
8,38,539,189
8,39,665,186
8,40,534,135
8,41,923,180
8,42,536,125
8,43,907,185
8,44,534,141
9,0,22,36
9,1,176,684
9,2,43,260
9,3,244,461
9,4,38,26
9,5,630,126
9,6,454,124
9,7,416,88
9,8,948,120
9,9,472,124
9,10,624,122
9,11,768,150
9,12,912,129
9,13,476,146
9,14,927,134
9,15,527,184
9,16,914,154
9,17,541,179
9,18,540,132
9,19,514,185
9,20,22,254
9,21,42,247
9,22,88,242
9,23,57,323
9,24,38,357
9,25,61,251
9,26,78,106
9,27,260,271
9,28,75,105
9,29,373,264
9,30,269,328
9,31,86,116
9,32,58,275
9,33,82,334
9,34,70,243
9,35,73,267
9,36,74,89
9,37,51,257
9,38,73,114
9,39,68,245
9,40,63,245
9,41,61,91
9,42,68,84
9,43,242,101
9,44,62,247
9,45,81,260
9,46,70,260
9,47,94,84
9,48,204,102
9,49,84,257
10,0,87,175
10,1,86,6
10,2,16,698
10,3,74,717
10,4,174,440
10,5,409,96
10,6,443,101
10,7,406,115
10,8,409,99
10,9,403,106
10,10,582,127
10,11,757,146
10,12,468,154
10,13,624,153
10,14,937,144
10,15,507,161
10,16,695,128
10,17,508,121
10,18,592,450
10,19,614,441
10,20,57,150
10,21,382,265
10,22,78,252
10,23,71,339
10,24,82,240
10,25,605,121
10,26,521,380
10,27,534,140
10,28,509,145
10,29,505,130
10,30,61,251
10,31,73,250
10,32,98,273
10,33,97,345
10,34,74,260
10,35,99,269
10,36,64,259
10,37,92,257
10,38,98,249
10,39,63,111
11,0,96,195
11,1,68,32
11,2,35,693
11,3,77,696
11,4,182,446
11,5,437,114
11,6,615,146
11,7,922,157
11,8,491,144
11,9,636,137
11,10,767,134
11,11,373,144
11,12,531,144
11,13,378,381
11,14,957,444
11,15,94,251
11,16,80,341
11,17,20,262
11,18,89,269
11,19,92,322
11,20,24,248
11,21,215,380
11,22,229,260
11,23,68,255
11,24,82,253
11,25,500,390
11,26,27,381
11,27,63,243
11,28,81,270
11,29,68,267
11,30,69,269
11,31,41,268
11,32,64,392
11,33,59,239
11,34,97,257
11,35,56,243
11,36,68,368
11,37,525,274
11,38,87,258
11,39,68,278
11,40,66,275
11,41,70,254
11,42,84,276
11,43,54,243
11,44,94,244
11,45,91,274
11,46,65,250
11,47,93,251
11,48,96,272
11,49,70,246
12,0,213,1
12,1,155,714
12,2,187,599
12,3,211,273
12,4,275,459
12,5,510,97
12,6,773,112
12,7,593,148
12,8,921,137
12,9,463,154
12,10,523,187
12,11,849,142
12,12,518,776
12,13,503,159
12,14,560,782
12,15,62,264
12,16,104,364
12,17,129,261
12,18,76,249
12,19,71,250
12,20,93,268
12,21,92,268
12,22,63,262
12,23,91,257
12,24,79,257
12,25,113,259
12,26,93,271
12,27,92,257
12,28,73,271
12,29,84,88
12,30,60,253
12,31,144,252
12,32,69,344
12,33,84,248
12,34,375,243
12,35,62,262
12,36,57,82
12,37,64,270
12,38,61,265
12,39,80,250
12,40,200,244
12,41,97,261
12,42,85,268
12,43,77,272
12,44,96,270
12,45,832,143
12,46,800,152
12,47,809,123
12,48,848,121
12,49,509,121
13,0,193,34
13,1,184,627
13,2,188,269
13,3,281,616
13,4,218,22
13,5,496,150
13,6,518,158
13,7,755,106
13,8,453,151
13,9,934,127
13,10,487,147
13,11,648,128
13,12,487,134
13,13,602,137
13,14,457,130
13,15,956,182
13,16,987,149
13,17,912,138
13,18,938,129
13,19,915,186
13,20,71,333
13,21,51,681
13,22,137,246
13,23,72,704
13,24,119,260
13,25,126,257
13,26,94,259
13,27,84,715
13,28,67,692
13,29,64,690
13,30,983,173
13,31,324,134
13,32,529,146
13,33,321,193
13,34,781,126
13,35,545,155
13,36,688,155
13,37,545,130
13,38,978,152
13,39,716,129
13,40,97,275
13,41,70,104
13,42,528,253
13,43,75,272
13,44,87,260
13,45,395,192
13,46,698,144
13,47,528,157
13,48,997,169
13,49,517,183
14,0,199,27
14,1,199,757
14,2,157,604
14,3,202,242
14,4,275,457
14,5,484,153
14,6,523,130
14,7,790,81
14,8,497,147
14,9,616,157
14,10,468,147
14,11,915,127
