x	y	id	label	task_id
10	70	4	T	0
152	71	4	T	1
56	75	4	T	1
274	13	4	T	0
998	750	0	Z	0
902	154	7	M	2
168	97	0	Z	0
95	144	6	A	0
191	501	6	A	0
632	150	7	M	0
769	148	7	M	0
548	153	7	M	0
699	497	7	M	0
619	126	6	A	0
348	386	6	A	0
657	137	6	A	0
611	380	7	M	0
359	546	7	M	0
613	599	7	M	0
666	603	7	M	0
329	135	0	Z	0
632	128	6	A	0
944	138	6	A	0
344	157	6	A	0
608	141	6	A	0
816	122	6	A	1
529	139	6	A	0
618	133	6	A	0
536	152	7	M	0
980	607	7	M	0
605	149	7	M	0
626	155	7	M	0
522	144	0	Z	0
635	130	6	A	0
601	122	6	A	0
600	121	6	A	0
716	125	6	A	0
633	124	6	A	0
618	124	6	A	0
641	134	6	A	0
635	190	7	M	0
542	133	6	A	0
616	154	7	M	0
626	143	0	Z	0
536	135	6	A	0
537	388	7	M	0
503	598	7	M	0
979	604	7	M	0
618	129	6	A	0
625	159	7	M	0
359	152	7	M	0
92	104	0	Z	0
397	105	6	A	0
98	139	0	Z	0
390	83	4	T	0
