x	y	id	label	task_id
154	42	4	T	0
177	96	4	T	0
327	82	4	T	0
533	41	5	L	0
67	23	4	T	0
777	192	7	M	2
518	189	7	M	0
944	139	0	Z	0
520	176	7	M	0
643	171	7	M	0
525	150	6	A	0
612	189	7	M	0
499	151	6	A	0
942	182	7	M	0
93	165	6	A	0
444	465	7	M	0
273	558	7	M	0
626	205	7	M	0
672	182	7	M	0
606	564	7	M	0
603	452	7	M	0
607	227	7	M	0
539	438	7	M	0
546	158	6	A	0
654	237	7	M	0
603	180	7	M	0
453	170	7	M	0
604	160	6	A	0
471	161	6	A	0
631	161	0	Z	0
643	181	7	M	0
499	182	7	M	0
648	149	6	A	0
486	167	7	M	0
602	170	7	M	0
546	161	0	Z	0
628	166	7	M	0
454	171	7	M	0
644	180	7	M	0
488	183	7	M	0
622	172	7	M	0
461	178	7	M	0
643	147	6	A	0
454	189	7	M	0
631	149	6	A	0
615	168	7	M	0
948	182	7	M	0
518	160	6	A	0
626	180	7	M	0
943	155	0	Z	0
647	160	6	A	0
917	158	0	Z	0
533	185	7	M	0
623	183	7	M	0
924	172	7	M	0
601	183	7	M	0
919	149	0	Z	0
537	191	7	M	0
616	152	6	A	0
921	150	0	Z	0
789	180	7	M	2
609	164	0	Z	0
907	183	7	M	0
536	186	7	M	0
943	178	7	M	0
780	166	7	M	0
542	152	6	A	0
684	144	6	A	0
932	180	7	M	0
515	178	7	M	0
195	44	4	T	0
187	89	4	T	0
329	81	4	T	0
505	19	0	Z	0
79	29	4	T	0
900	177	7	M	0
513	172	7	M	0
909	182	7	M	0
530	179	7	M	0
911	181	7	M	0
512	138	6	A	0
907	177	7	M	0
531	176	7	M	0
644	193	7	M	0
933	155	0	Z	0
506	439	7	M	0
509	241	7	M	0
532	195	7	M	0
526	212	7	M	0
502	202	7	M	2
67	396	6	A	0
502	151	6	A	0
82	157	6	A	0
391	129	6	A	0
57	144	6	A	0
909	156	0	Z	0
624	171	7	M	0
946	192	7	M	0
610	158	6	A	0
932	191	7	M	0
