x	y	id	label	task_id
223	12	4	T	0
370	820	6	A	0
396	64	4	T	0
258	548	6	A	0
277	576	6	A	0
926	175	7	M	0
665	103	6	A	0
940	107	6	A	0
410	194	6	A	0
635	156	7	M	0
911	184	7	M	0
450	180	7	M	0
922	187	7	M	0
542	179	7	M	0
934	164	7	M	0
946	180	7	M	0
933	154	0	Z	0
926	167	7	M	0
935	152	0	Z	0
918	185	7	M	0
911	190	7	M	0
928	147	6	A	0
905	170	7	M	0
912	148	6	A	0
942	163	7	M	0
938	174	7	M	0
932	169	7	M	0
903	188	7	M	0
910	187	7	M	0
939	189	7	M	0
903	193	7	M	0
929	150	6	A	0
901	176	7	M	0
941	163	7	M	0
917	155	7	M	0
502	565	7	M	0
646	153	7	M	0
267	563	6	A	0
262	556	6	A	0
531	544	7	M	0
14	473	6	A	0
82	165	6	A	2
99	189	6	A	0
84	429	6	A	0
156	163	6	A	2
949	170	7	M	0
604	154	7	M	0
918	169	7	M	0
638	194	7	M	0
901	171	7	M	0
