x	y	id	label	task_id
258	387	6	A	0
373	787	6	A	0
175	94	4	T	0
144	96	4	T	0
194	338	6	A	0
505	165	7	M	0
912	187	7	M	0
534	181	7	M	0
788	107	6	A	0
332	168	6	A	2
911	147	6	A	0
549	169	7	M	0
908	160	7	M	0
513	147	6	A	0
906	149	6	A	0
752	149	6	A	0
549	201	7	M	0
947	473	7	M	0
727	610	7	M	0
649	187	7	M	0
398	140	6	A	0
383	99	0	Z	0
377	143	6	A	0
365	117	6	A	0
376	99	0	Z	0
385	115	6	A	0
366	104	0	Z	0
350	141	6	A	0
387	114	0	Z	0
396	113	0	Z	0
399	98	0	Z	0
380	142	6	A	0
367	138	6	A	0
582	112	6	A	0
378	120	6	A	0
354	104	0	Z	0
375	134	6	A	0
355	144	6	A	0
398	103	0	Z	0
359	143	6	A	0
377	108	0	Z	0
371	129	6	A	0
354	127	6	A	0
388	120	6	A	0
388	100	0	Z	0
388	127	6	A	0
365	99	0	Z	0
380	232	6	A	0
399	213	6	A	0
376	142	6	A	0
