x	y	id	label	task_id
297	389	6	A	0
357	832	6	A	0
351	70	4	T	0
276	78	4	T	0
199	711	6	A	0
70	918	6	A	0
8	738	6	A	0
27	470	6	A	0
49	613	6	A	0
28	735	6	A	0
544	895	7	M	0
581	905	7	M	0
835	166	7	M	3
837	188	7	M	0
826	195	7	M	0
595	175	7	M	0
525	157	7	M	0
505	187	7	M	0
517	108	6	A	0
514	184	7	M	0
566	167	7	M	0
517	168	7	M	0
524	174	7	M	0
512	170	7	M	0
500	185	7	M	0
552	152	7	M	0
518	194	7	M	0
511	172	7	M	0
513	185	7	M	0
500	188	7	M	0
514	188	7	M	0
505	159	7	M	0
532	168	7	M	0
511	179	7	M	0
432	158	7	M	0
574	155	7	M	0
510	191	7	M	0
515	158	7	M	0
307	179	6	A	2
560	170	7	M	0
530	159	7	M	0
511	193	7	M	0
510	194	7	M	0
538	136	6	A	0
542	157	7	M	0
