x	y	id	label	task_id
182	34	4	T	0
193	93	4	T	0
311	83	4	T	0
508	38	5	L	0
72	0	0	Z	0
778	188	7	M	2
498	193	7	M	0
915	182	7	M	0
544	194	7	M	0
621	169	7	M	0
919	166	7	M	0
487	170	7	M	0
941	168	7	M	0
474	155	6	A	0
938	193	7	M	0
630	188	7	M	0
925	169	7	M	0
479	190	7	M	0
946	194	7	M	0
484	170	7	M	0
584	174	7	M	0
945	176	7	M	0
488	163	0	Z	0
914	187	7	M	0
459	167	7	M	0
937	168	7	M	0
938	176	7	M	0
903	193	7	M	0
944	181	7	M	0
920	172	7	M	0
900	190	7	M	0
467	171	7	M	0
926	171	7	M	0
485	161	6	A	0
936	183	7	M	0
948	185	7	M	0
460	190	7	M	0
901	162	0	Z	0
480	159	6	A	0
933	147	0	Z	0
901	146	0	Z	0
485	184	7	M	0
947	175	7	M	0
458	182	7	M	0
904	156	0	Z	0
921	167	7	M	0
496	158	6	A	0
915	153	0	Z	0
496	187	7	M	0
906	177	7	M	0
929	161	0	Z	0
918	157	0	Z	0
927	153	0	Z	0
901	176	7	M	0
940	171	7	M	0
619	160	6	A	0
945	183	7	M	0
456	172	7	M	0
910	151	0	Z	0
450	184	7	M	0
607	183	7	M	0
939	189	7	M	0
525	168	7	M	0
901	176	7	M	0
518	189	7	M	0
535	171	7	M	0
929	185	7	M	0
534	185	7	M	0
902	150	0	Z	0
545	186	7	M	0
935	160	0	Z	0
538	168	7	M	0
944	173	7	M	0
512	162	0	Z	0
922	172	7	M	0
175	9	4	T	0
160	62	4	T	1
303	63	4	T	0
523	43	5	L	0
77	30	4	T	0
642	182	7	M	0
900	171	7	M	0
549	166	0	Z	0
903	153	0	Z	0
532	155	6	A	0
608	189	7	M	0
612	186	7	M	0
611	156	6	A	0
642	172	7	M	0
615	181	7	M	0
602	190	7	M	0
606	151	6	A	0
608	166	0	Z	0
636	193	7	M	0
606	160	6	A	0
167	5	4	T	0
150	50	4	T	0
301	64	4	T	0
548	33	0	Z	0
90	22	4	T	0
