x	y	id	label	task_id
181	34	4	T	0
381	36	4	T	0
3	97	4	T	0
52	95	4	T	0
364	52	4	T	0
506	174	7	M	0
903	106	6	A	0
507	147	6	A	0
523	181	7	M	0
531	180	7	M	0
503	182	7	M	0
525	159	7	M	0
536	159	7	M	0
548	163	7	M	0
519	161	7	M	0
924	175	7	M	0
519	164	7	M	0
544	169	7	M	0
520	166	7	M	0
516	166	7	M	0
512	452	7	M	0
548	240	7	M	0
548	586	7	M	0
529	473	7	M	0
546	444	7	M	0
507	465	7	M	0
532	452	7	M	0
634	556	7	M	0
501	459	7	M	0
527	238	7	M	0
594	166	7	M	0
387	157	6	A	0
597	156	7	M	0
365	152	6	A	0
565	148	6	A	0
533	466	7	M	0
550	581	7	M	0
537	901	7	M	0
566	892	7	M	0
973	902	0	Z	0
550	593	7	M	0
618	744	7	M	0
562	778	7	M	0
987	750	0	Z	0
635	593	7	M	0
960	772	7	M	0
634	767	7	M	0
939	746	7	M	0
636	776	7	M	0
969	755	7	M	0
511	750	7	M	0
594	775	7	M	0
717	740	7	M	0
973	743	0	Z	0
629	760	7	M	0
645	736	7	M	0
579	761	7	M	0
525	764	7	M	0
611	758	7	M	0
619	762	7	M	0
637	778	7	M	0
510	756	7	M	0
629	750	7	M	0
534	779	7	M	0
634	780	7	M	0
63	149	6	A	0
292	148	6	A	0
379	168	6	A	0
571	150	0	Z	0
297	159	6	A	2
503	154	7	M	0
528	176	7	M	0
526	183	7	M	0
548	147	6	A	0
549	167	7	M	0
518	167	7	M	0
942	184	7	M	0
508	168	7	M	0
915	148	6	A	0
500	191	7	M	0
924	160	7	M	0
541	164	7	M	0
931	182	7	M	0
525	191	7	M	0
911	164	7	M	0
911	159	7	M	0
532	180	7	M	0
900	150	6	A	0
535	167	7	M	0
936	194	7	M	0
905	150	6	A	0
508	163	7	M	0
946	178	7	M	0
516	181	7	M	0
948	168	7	M	0
589	164	7	M	0
796	171	7	M	2
277	169	6	A	2
566	147	6	A	0
554	188	7	M	0
