x	y	id	label	task_id
351	207	6	A	0
296	363	6	A	0
378	794	6	A	0
393	67	4	T	0
256	54	4	T	0
698	140	6	A	0
930	111	6	A	0
403	187	6	A	0
646	164	7	M	0
906	152	0	Z	0
550	179	7	M	0
904	157	7	M	0
466	179	7	M	0
544	183	7	M	0
918	187	7	M	0
632	191	7	M	0
941	157	7	M	0
576	156	7	M	0
944	172	7	M	0
577	147	6	A	0
583	183	7	M	0
938	162	7	M	0
582	195	7	M	0
907	151	6	A	0
562	178	7	M	0
943	164	7	M	0
565	185	7	M	0
921	191	7	M	0
578	176	7	M	0
939	153	0	Z	0
633	148	6	A	0
915	194	7	M	0
555	162	7	M	0
910	195	7	M	0
592	163	7	M	0
578	178	7	M	0
912	179	7	M	0
557	160	7	M	0
940	153	0	Z	0
551	190	7	M	0
617	160	7	M	0
949	193	7	M	0
582	195	7	M	0
941	184	7	M	0
565	182	7	M	0
575	159	7	M	0
944	167	7	M	0
576	178	7	M	0
904	192	7	M	0
551	154	7	M	0
