x	y	id	label	task_id
13	88	4	T	0
167	48	4	T	1
392	63	5	L	0
72	21	4	T	3
517	6	0	Z	0
163	297	7	M	0
158	106	0	Z	0
55	284	6	A	0
91	442	6	A	0
70	308	6	A	0
86	300	6	A	0
81	316	6	A	0
96	312	6	A	0
95	305	6	A	0
86	278	6	A	0
649	228	7	M	0
525	212	7	M	0
655	228	7	M	0
613	147	0	Z	0
679	188	7	M	0
67	177	6	A	0
59	314	6	A	0
159	280	7	M	0
913	119	6	A	0
82	140	0	Z	0
422	162	7	M	0
157	142	6	A	0
408	173	7	M	0
96	163	6	A	0
64	314	6	A	0
157	290	7	M	0
88	180	6	A	0
80	308	6	A	0
84	145	0	Z	0
95	318	6	A	0
54	140	0	Z	0
76	280	6	A	0
184	176	7	M	0
71	143	0	Z	0
67	280	6	A	0
60	299	6	A	0
81	183	6	A	0
86	310	6	A	0
82	174	6	A	2
55	303	6	A	0
59	241	6	A	2
76	300	6	A	0
57	877	6	A	0
540	330	7	M	0
69	368	6	A	0
99	280	6	A	0
89	277	6	A	0
95	292	6	A	0
63	306	6	A	0
59	280	6	A	0
92	329	6	A	0
172	347	7	M	0
153	326	6	A	0
190	330	7	M	0
173	362	7	M	0
170	322	7	M	0
198	366	7	M	0
151	341	6	A	0
191	344	7	M	0
197	336	7	M	0
205	364	7	M	0
201	270	7	M	0
197	167	7	M	0
158	326	7	M	0
181	363	7	M	0
155	359	0	Z	0
183	365	7	M	0
165	337	7	M	0
182	353	7	M	0
158	326	7	M	0
633	227	7	M	0
791	212	7	M	0
782	215	7	M	0
771	185	7	M	0
750	188	7	M	0
74	308	6	A	0
178	310	7	M	0
66	280	6	A	0
170	287	7	M	0
84	309	6	A	0
159	346	7	M	0
185	352	7	M	0
183	349	7	M	0
151	152	6	A	0
197	324	7	M	0
50	319	6	A	0
65	299	6	A	0
96	282	6	A	0
84	300	6	A	0
94	315	6	A	0
51	315	6	A	0
76	317	6	A	0
93	309	6	A	0
83	312	6	A	0
82	280	6	A	0
