x	y	id	label	task_id
275	349	6	A	0
263	831	6	A	0
352	65	4	T	0
290	76	4	T	0
395	396	6	A	0
515	191	7	M	0
501	162	7	M	0
545	172	7	M	0
517	176	7	M	0
543	162	7	M	0
538	174	7	M	0
526	156	7	M	0
533	188	7	M	0
523	160	7	M	0
507	149	0	Z	0
502	179	7	M	0
533	162	7	M	0
510	195	7	M	0
530	159	7	M	0
517	184	7	M	0
545	186	7	M	0
540	183	7	M	0
523	157	7	M	0
504	191	7	M	0
530	175	7	M	0
539	240	7	M	0
509	157	7	M	0
538	184	7	M	0
529	229	7	M	0
520	166	7	M	0
502	194	7	M	0
512	183	7	M	0
523	176	7	M	0
541	159	7	M	0
518	170	7	M	0
123	244	6	A	0
97	193	6	A	0
378	111	0	Z	0
367	118	6	A	0
359	190	6	A	0
391	184	6	A	0
589	124	6	A	0
371	165	6	A	0
379	183	6	A	0
378	151	6	A	0
534	181	7	M	0
535	154	7	M	0
513	161	7	M	0
546	193	7	M	0
547	151	0	Z	0
