x	y	id	label	task_id
21	76	4	T	0
179	77	4	T	2
388	82	5	L	0
83	3	4	T	0
535	33	5	L	0
86	300	6	A	0
171	113	6	A	0
86	299	6	A	0
67	568	6	A	0
92	298	6	A	0
477	452	7	M	0
549	440	7	M	0
690	389	7	M	0
354	632	7	M	0
384	604	7	M	0
194	284	7	M	0
156	131	6	A	0
81	307	6	A	0
166	561	7	M	0
93	304	6	A	0
161	299	7	M	0
169	566	7	M	0
78	289	6	A	0
160	574	7	M	0
88	320	6	A	0
58	320	6	A	0
170	560	7	M	0
84	284	6	A	0
156	588	0	Z	0
68	315	6	A	0
73	369	6	A	0
55	897	0	Z	0
109	341	6	A	0
164	325	7	M	0
169	176	7	M	0
54	283	6	A	0
164	579	7	M	0
83	309	6	A	0
151	586	6	A	0
87	292	6	A	0
191	357	7	M	0
63	143	0	Z	0
286	97	4	T	0
117	232	6	A	2
399	151	0	Z	0
106	325	6	A	0
136	230	6	A	2
71	347	6	A	0
794	344	7	M	0
79	365	6	A	0
363	178	7	M	0
647	206	7	M	0
522	223	7	M	0
795	152	7	M	0
644	185	7	M	0
618	188	7	M	0
387	200	7	M	0
633	229	7	M	0
548	225	7	M	2
622	609	7	M	0
520	175	7	M	0
641	215	7	M	0
516	224	7	M	0
602	227	7	M	0
510	171	7	M	0
161	293	7	M	0
190	156	7	M	0
59	157	6	A	2
95	161	6	A	0
84	178	6	A	0
635	220	7	M	0
622	173	7	M	2
523	221	7	M	0
605	206	7	M	2
537	150	0	Z	0
88	345	6	A	0
88	167	6	A	0
129	254	6	A	2
73	125	0	Z	0
393	795	7	M	0
179	280	7	M	0
194	158	7	M	0
160	314	7	M	0
158	181	7	M	0
175	320	7	M	0
265	389	7	M	0
82	324	6	A	0
169	374	7	M	0
192	353	7	M	0
193	328	7	M	0
186	260	7	M	0
67	248	6	A	2
54	266	6	A	0
68	345	6	A	0
192	351	7	M	0
54	162	6	A	2
63	310	6	A	0
145	592	6	A	0
60	293	6	A	0
185	573	7	M	0
