x	y	id	label	task_id
167	27	4	T	0
168	85	4	T	0
349	68	4	T	0
536	28	0	Z	0
51	30	4	T	0
375	179	7	M	0
659	193	7	M	0
476	190	7	M	0
601	184	7	M	0
464	169	7	M	0
499	158	6	A	0
600	180	7	M	0
636	159	6	A	0
627	164	0	Z	0
643	149	6	A	0
640	174	7	M	0
618	164	0	Z	0
624	172	7	M	0
649	163	0	Z	0
625	186	7	M	0
602	163	0	Z	0
482	184	7	M	0
634	162	0	Z	0
483	167	7	M	0
607	176	7	M	0
481	187	7	M	0
648	175	7	M	0
466	150	6	A	0
612	188	7	M	0
498	181	7	M	0
457	162	0	Z	0
625	152	6	A	0
469	195	7	M	0
607	167	7	M	0
459	148	6	A	0
453	154	6	A	0
487	171	7	M	0
493	174	7	M	0
472	156	6	A	0
477	194	7	M	0
475	156	6	A	0
474	151	6	A	0
458	148	6	A	0
480	164	0	Z	0
479	156	6	A	0
457	160	6	A	0
613	175	7	M	0
491	190	7	M	0
630	149	6	A	0
487	170	7	M	0
480	168	7	M	0
632	151	6	A	0
483	151	6	A	0
614	190	7	M	0
479	158	6	A	0
497	191	7	M	0
640	170	7	M	0
482	192	7	M	0
646	188	7	M	0
491	162	0	Z	0
466	187	7	M	0
644	168	7	M	0
475	186	7	M	0
635	191	7	M	0
477	169	7	M	0
640	149	6	A	0
452	166	0	Z	0
612	164	0	Z	0
473	162	0	Z	0
611	193	7	M	0
172	42	4	T	0
176	89	4	T	0
304	74	4	T	0
531	7	0	Z	0
79	14	4	T	0
451	177	7	M	0
625	185	7	M	0
493	164	0	Z	0
638	188	7	M	0
470	169	7	M	0
480	163	0	Z	0
602	187	7	M	0
495	185	7	M	0
624	191	7	M	0
451	170	7	M	0
465	183	7	M	0
617	175	7	M	0
489	160	6	A	0
623	177	7	M	0
476	155	6	A	0
618	170	7	M	0
484	170	7	M	0
608	189	7	M	0
461	160	6	A	0
620	164	0	Z	0
615	160	6	A	0
483	174	7	M	0
629	153	6	A	0
452	190	7	M	0
612	180	7	M	0
