x	y	id	label	task_id
500	399	7	M	0
528	114	6	A	0
169	12	4	T	0
86	4	0	Z	0
123	47	4	T	1
192	115	0	Z	0
292	338	6	A	0
175	483	6	A	0
147	702	6	A	0
94	571	6	A	0
226	366	6	A	0
268	89	4	T	0
311	39	4	T	1
86	84	4	T	0
58	38	4	T	1
124	126	0	Z	0
197	185	6	A	2
171	607	6	A	0
218	783	6	A	0
857	117	6	A	0
8	19	4	T	0
160	40	4	T	1
734	78	0	Z	0
232	775	6	A	0
164	752	6	A	0
250	756	6	A	0
426	117	6	A	0
546	122	6	A	0
145	64	4	T	1
170	14	4	T	0
95	7	4	T	0
176	4	0	Z	0
97	3	0	Z	0
196	27	4	T	1
71	39	4	T	1
189	42	4	T	1
62	46	4	T	1
200	48	4	T	1
495	58	0	Z	0
757	95	0	Z	0
157	94	0	Z	0
209	56	4	T	1
138	58	4	T	1
247	51	4	T	1
252	491	6	A	0
214	595	6	A	0
184	582	6	A	0
170	683	6	A	0
105	131	0	Z	0
157	28	4	T	1
286	51	4	T	1
655	73	0	Z	0
560	129	6	A	0
258	563	6	A	0
148	647	6	A	0
177	626	6	A	0
308	703	6	A	0
252	217	6	A	2
266	142	0	Z	0
91	13	4	T	0
475	86	0	Z	0
687	77	0	Z	0
796	115	6	A	1
195	65	4	T	1
77	55	4	T	1
279	21	4	T	1
78	36	4	T	1
239	655	6	A	0
284	781	6	A	0
258	687	6	A	0
244	418	6	A	0
153	57	4	T	1
342	38	4	T	1
173	54	4	T	1
333	15	4	T	0
235	735	6	A	0
173	720	6	A	0
126	729	6	A	0
46	694	6	A	0
9	52	4	T	0
148	40	4	T	1
207	95	0	Z	0
284	61	4	T	0
405	45	0	Z	0
414	7	0	Z	0
293	0	0	Z	0
77	20	4	T	0
307	0	0	Z	0
388	22	4	T	0
466	4	0	Z	0
353	9	4	T	0
439	14	0	Z	0
112	54	4	T	1
168	789	0	Z	0
162	682	6	A	0
329	448	6	A	0
243	427	6	A	0
134	584	6	A	0
141	354	6	A	0
174	105	0	Z	0
41	103	0	Z	0
