x	y	id	label	task_id
99	35	4	T	1
24	191	6	A	0
81	90	4	T	0
33	791	6	A	0
84	789	6	A	0
189	120	6	A	0
444	179	7	M	0
532	179	7	M	0
671	142	6	A	0
912	140	6	A	0
610	173	7	M	2
936	149	0	Z	0
611	162	7	M	2
925	161	7	M	0
626	162	7	M	2
517	165	7	M	0
613	203	7	M	2
602	190	7	M	0
602	183	7	M	0
633	566	7	M	0
88	107	0	Z	0
255	174	7	M	0
71	129	0	Z	0
396	167	7	M	0
120	162	6	A	0
114	119	0	Z	0
364	98	0	Z	0
137	315	6	A	0
373	120	6	A	0
583	219	7	M	0
352	106	6	A	0
126	119	0	Z	0
398	96	5	L	0
517	298	7	M	0
370	103	0	Z	0
532	142	6	A	0
391	146	6	A	0
531	549	7	M	0
603	177	7	M	0
630	159	7	M	2
