x	y	id	label	task_id
159	0	0	Z	0
159	617	6	A	0
175	264	6	A	2
259	34	4	T	1
174	757	6	A	0
402	87	4	T	0
792	114	6	A	1
564	139	6	A	0
925	128	6	A	0
541	131	6	A	0
550	129	6	A	0
634	144	0	Z	0
903	143	6	A	0
643	157	7	M	0
923	134	6	A	0
900	171	7	M	2
761	143	6	A	0
529	178	7	M	0
673	146	0	Z	0
538	182	7	M	0
148	198	6	A	2
50	133	0	Z	0
367	113	6	A	0
51	130	0	Z	0
93	142	6	A	0
82	128	0	Z	0
79	120	0	Z	0
92	128	0	Z	0
58	146	6	A	0
67	124	0	Z	0
77	146	6	A	0
66	127	0	Z	0
66	137	0	Z	0
95	143	6	A	0
581	155	7	M	0
96	159	6	A	2
88	132	0	Z	0
54	137	0	Z	0
435	134	6	A	0
98	128	0	Z	0
