x	y	id	label	task_id
266	360	6	A	0
350	792	6	A	0
388	85	4	T	0
264	53	4	T	0
160	776	6	A	0
183	917	6	A	0
5	458	6	A	0
166	623	6	A	0
74	481	6	A	0
147	622	6	A	0
903	228	7	M	0
965	148	6	A	0
944	230	7	M	0
508	158	7	M	0
921	167	7	M	0
522	165	7	M	0
520	112	6	A	0
282	188	6	A	0
77	137	6	A	0
556	188	7	M	0
382	152	6	A	0
543	175	7	M	0
517	149	0	Z	0
516	188	7	M	0
785	180	7	M	2
527	165	7	M	0
299	151	6	A	0
524	192	7	M	0
506	180	7	M	0
509	178	7	M	0
532	192	7	M	0
507	161	7	M	0
511	193	7	M	0
294	158	6	A	2
541	170	7	M	0
540	147	6	A	0
525	181	7	M	0
271	175	6	A	2
525	175	7	M	0
282	182	6	A	2
502	193	7	M	0
516	172	7	M	0
539	175	7	M	0
549	186	7	M	0
272	184	6	A	2
532	187	7	M	0
259	149	6	A	0
538	147	6	A	0
503	185	7	M	0
270	180	6	A	2
