user,index,x,y
0,0,159,7
0,1,392,28
0,2,19,70
0,3,75,64
0,4,389,93
0,5,910,152
0,6,179,107
0,7,931,178
0,8,674,130
0,9,940,192
0,10,499,466
0,11,406,482
0,12,520,469
0,13,474,422
0,14,415,475
0,15,522,147
0,16,753,171
0,17,617,153
0,18,942,194
0,19,666,190
0,20,914,164
0,21,904,187
0,22,913,182
0,23,943,183
0,24,948,161
0,25,614,155
0,26,913,148
0,27,931,167
0,28,917,188
0,29,912,170
0,30,914,171
0,31,909,166
0,32,942,158
0,33,926,157
0,34,925,183
0,35,622,164
0,36,912,149
0,37,615,149
0,38,920,191
0,39,639,154
0,40,906,154
0,41,648,181
0,42,919,189
0,43,601,150
0,44,941,194
0,45,636,180
0,46,919,187
0,47,608,172
0,48,901,172
0,49,636,179
0,50,747,867
0,51,516,924
0,52,549,914
0,53,548,925
0,54,525,929
0,55,527,920
0,56,544,900
0,57,706,896
0,58,526,767
0,59,505,921
0,60,929,151
0,61,628,175
0,62,934,191
0,63,607,171
0,64,933,157
0,65,947,167
0,66,912,175
0,67,901,177
0,68,932,158
0,69,900,180
0,70,947,150
0,71,629,168
0,72,925,176
0,73,600,158
0,74,939,190
0,75,618,159
0,76,925,165
0,77,643,168
0,78,948,194
0,79,637,191
0,80,925,176
0,81,922,179
0,82,900,173
0,83,933,175
0,84,946,185
0,85,522,639
0,86,509,762
0,87,503,755
0,88,549,835
0,89,96,887
0,90,942,165
0,91,916,158
0,92,930,153
0,93,926,172
0,94,907,176
0,95,613,180
0,96,942,151
0,97,620,181
0,98,905,177
0,99,638,185
1,0,165,36
1,1,377,36
1,2,47,50
1,3,88,59
1,4,381,85
1,5,652,162
1,6,931,166
1,7,544,99
1,8,946,134
1,9,549,153
1,10,949,160
1,11,550,168
1,12,932,177
1,13,902,157
1,14,928,167
1,15,539,153
1,16,598,584
1,17,628,163
1,18,550,235
1,19,509,541
1,20,908,179
1,21,933,154
1,22,937,174
1,23,939,170
1,24,924,179
1,25,610,174
1,26,918,154
1,27,602,180
1,28,918,162
1,29,604,173
2,0,190,10
2,1,398,37
2,2,17,60
2,3,83,74
2,4,377,84
3,0,150,30
3,1,376,16
3,2,3,70
3,3,90,92
3,4,399,77
3,5,656,179
3,6,929,184
3,7,425,105
3,8,913,182
3,9,627,188
3,10,917,181
3,11,923,150
3,12,909,195
3,13,900,193
3,14,936,170
3,15,940,177
3,16,922,172
3,17,935,150
3,18,941,161
3,19,945,159
3,20,523,464
3,21,219,442
3,22,644,459
3,23,512,456
3,24,543,445
3,25,517,449
3,26,539,448
3,27,504,219
3,28,614,770
3,29,508,593
3,30,541,172
3,31,551,592
3,32,525,560
3,33,229,782
3,34,214,580
3,35,943,167
3,36,939,164
3,37,909,154
3,38,929,189
3,39,923,171
3,40,902,171
3,41,916,156
3,42,904,181
3,43,900,170
3,44,938,182
3,45,938,157
3,46,922,184
3,47,911,156
3,48,901,189
3,49,925,159
3,50,920,147
3,51,917,165
3,52,924,170
3,53,937,155
3,54,906,174
3,55,947,173
3,56,915,151
3,57,911,192
3,58,934,169
3,59,920,164
3,60,98,407
3,61,75,168
3,62,265,151
3,63,62,163
3,64,67,425
3,65,607,244
3,66,626,579
3,67,648,554
3,68,629,155
3,69,635,572
3,70,917,183
3,71,932,180
3,72,925,180
3,73,910,169
3,74,907,155
3,75,264,154
3,76,97,156
3,77,130,167
3,78,137,427
3,79,281,188
3,80,908,173
3,81,609,175
3,82,903,156
3,83,635,190
3,84,906,187
3,85,622,189
3,86,604,191
3,87,614,224
3,88,636,178
3,89,635,184
3,90,602,194
3,91,907,150
3,92,629,194
3,93,947,164
3,94,611,185
3,95,94,243
3,96,108,102
3,97,289,137
3,98,296,122
3,99,75,102
4,0,189,32
4,1,375,23
