x	y	id	label	task_id
264	16	4	T	0
263	786	7	M	0
189	828	6	A	0
179	61	4	T	1
368	567	7	M	0
89	167	6	A	0
391	113	4	T	0
374	796	7	M	0
361	451	7	M	0
368	457	7	M	0
367	173	7	M	0
656	607	7	M	0
370	151	6	A	0
619	177	7	M	0
480	166	0	Z	0
640	580	7	M	0
656	162	0	Z	0
604	560	7	M	0
630	174	7	M	0
646	158	6	A	0
52	414	6	A	0
253	438	7	M	0
41	864	6	A	0
32	402	6	A	0
6	467	6	A	0
604	213	7	M	0
668	171	7	M	0
608	176	7	M	0
657	171	7	M	0
606	162	0	Z	0
648	537	7	M	0
623	224	7	M	0
699	146	6	A	0
633	197	7	M	0
663	164	0	Z	0
619	228	7	M	0
611	185	7	M	0
663	575	7	M	0
690	612	7	M	0
608	612	7	M	0
52	389	6	A	0
99	533	6	A	0
72	255	6	A	2
291	392	7	M	0
92	422	6	A	0
