x	y	id	label	task_id
104	17	4	T	0
82	61	4	T	1
172	262	7	M	0
22	75	4	T	0
45	786	6	A	0
533	138	6	A	0
796	95	0	Z	0
621	183	7	M	0
926	99	0	Z	0
323	122	6	A	1
902	138	6	A	0
644	146	6	A	0
628	161	7	M	2
636	141	6	A	0
647	164	7	M	2
620	163	7	M	2
647	145	6	A	0
624	170	7	M	2
640	183	7	M	0
624	146	6	A	0
638	157	7	M	2
633	94	5	L	0
649	156	7	M	2
908	149	0	Z	0
649	168	7	M	2
612	157	7	M	2
930	177	7	M	0
620	172	7	M	2
937	177	7	M	0
623	170	7	M	2
943	161	7	M	0
618	148	0	Z	0
907	168	7	M	0
623	165	7	M	2
922	155	7	M	0
620	154	7	M	2
938	153	7	M	0
516	155	7	M	0
638	148	0	Z	0
902	168	7	M	0
902	172	7	M	0
474	143	6	A	0
909	146	6	A	0
620	182	7	M	0
946	182	7	M	0
939	173	7	M	0
638	176	7	M	2
944	153	7	M	0
636	171	7	M	2
911	148	0	Z	0
