x	y	id	label	task_id
77	1	0	Z	0
167	683	6	A	0
180	267	6	A	2
244	11	4	T	0
48	601	6	A	0
547	131	6	A	0
760	106	6	A	0
490	127	6	A	0
638	144	0	Z	0
902	92	0	Z	0
975	161	7	M	0
929	140	6	A	0
956	122	6	A	0
909	165	7	M	2
700	131	6	A	0
77	242	6	A	2
84	106	0	Z	0
362	103	6	A	0
67	707	6	A	0
67	241	6	A	2
771	165	7	M	0
774	132	6	A	0
536	146	0	Z	0
511	134	6	A	0
523	196	7	M	0
536	132	6	A	0
540	165	7	M	0
933	122	6	A	0
935	196	7	M	0
335	130	0	Z	0
357	122	6	A	0
504	121	6	A	0
514	145	0	Z	0
550	161	7	M	0
101	140	0	Z	0
534	141	6	A	0
634	453	7	M	0
516	146	0	Z	0
325	137	0	Z	0
544	153	7	M	0
