x	y	id	label	task_id
53	13	4	T	0
12	812	6	A	0
84	825	6	A	0
60	513	6	A	0
138	13	4	T	0
437	93	5	L	0
537	171	7	M	0
660	142	6	A	0
909	150	7	M	0
594	153	7	M	2
909	175	7	M	0
483	138	6	A	0
925	178	7	M	0
608	157	7	M	2
937	154	7	M	0
924	165	7	M	0
480	145	6	A	0
916	171	7	M	0
492	147	0	Z	0
948	160	7	M	0
945	169	7	M	0
474	176	7	M	0
948	163	7	M	0
494	146	6	A	0
920	143	6	A	0
926	159	7	M	0
492	175	7	M	0
625	155	7	M	2
942	159	7	M	0
481	177	7	M	0
509	144	6	A	0
535	168	7	M	0
537	532	7	M	0
540	162	7	M	0
538	159	7	M	0
81	199	6	A	2
81	135	0	Z	0
373	155	7	M	0
64	23	4	T	1
504	103	0	Z	0
67	133	0	Z	0
350	159	7	M	0
82	453	6	A	0
86	180	6	A	0
367	131	6	A	0
389	114	6	A	0
59	153	6	A	0
362	122	6	A	0
590	174	7	M	2
81	162	6	A	2
