x	y	t	id	label	task_id
214	340	0	7	M	0
103	733	200	7	M	0
149	174	400	7	M	0
182	85	600	0	Z	0
287	518	800	7	M	0
449	465	1000	7	M	0
156	603	1200	7	M	0
141	717	1400	7	M	0
117	675	1600	7	M	0
93	607	1800	7	M	0
205	574	2000	7	M	0
618	553	2200	7	M	2
616	484	2400	7	M	2
47	515	2600	7	M	0
133	132	2800	7	M	0
91	126	3000	7	M	0
187	123	3200	7	M	0
197	83	3400	0	Z	0
112	566	3600	7	M	0
120	796	3800	7	M	0
407	905	4000	6	A	0
381	878	4200	6	A	0
97	819	4400	7	M	0
80	855	4600	6	A	0
127	675	4800	7	M	0
338	284	5000	7	M	0
369	283	5200	7	M	0
351	288	5400	7	M	0
184	190	5600	7	M	0
368	218	5800	7	M	1
365	302	6000	7	M	2
370	316	6200	7	M	2
608	563	6400	7	M	2
477	453	6600	7	M	0
174	532	6800	7	M	0
190	545	7000	7	M	0
598	433	7200	7	M	2
99	479	7400	7	M	0
93	261	7600	7	M	0
141	107	7800	0	Z	3
184	119	8000	7	M	0
122	132	8200	7	M	0
97	67	8400	0	Z	0
413	69	8600	0	Z	0
368	68	8800	0	Z	0
248	99	9000	0	Z	0
230	123	9200	7	M	0
489	413	9400	7	M	0
370	229	9600	7	M	1
353	287	9800	7	M	0
649	504	10000	7	M	2
282	67	10200	0	Z	0
67	115	10400	7	M	0
111	96	10600	0	Z	3
156	77	10800	0	Z	0
308	76	11000	0	Z	0
390	84	11200	0	Z	0
461	80	11400	0	Z	0
360	79	11600	0	Z	0
346	237	11800	7	M	1
365	294	12000	7	M	2
375	279	12200	7	M	0
620	564	12400	7	M	2
391	925	12600	6	A	0
385	885	12800	6	A	1
400	899	13000	6	A	1
629	490	13200	7	M	2
633	574	13400	7	M	0
220	539	13600	7	M	0
292	891	13800	6	A	0
323	139	14000	7	M	1
374	303	14200	7	M	2
374	315	14400	7	M	2
