x	y	t	id	label	task_id
358	397	0	7	M	2
95	131	200	7	M	0
70	125	400	7	M	0
75	722	600	7	M	0
78	849	800	6	A	0
92	800	1000	7	M	0
114	734	1200	7	M	0
95	835	1400	7	M	0
68	837	1600	7	M	0
84	831	1800	7	M	0
122	663	2000	7	M	0
119	700	2200	7	M	0
155	559	2400	7	M	0
173	553	2600	7	M	0
94	562	2800	7	M	0
102	567	3000	7	M	0
145	331	3200	7	M	0
290	289	3400	7	M	0
328	271	3600	7	M	1
431	446	3800	7	M	2
420	446	4000	7	M	2
558	540	4200	7	M	0
581	545	4400	7	M	2
344	281	4600	7	M	0
316	268	4800	7	M	1
336	266	5000	7	M	1
372	273	5200	7	M	0
322	275	5400	7	M	0
326	197	5600	7	M	1
161	85	5800	0	Z	0
57	134	6000	7	M	0
365	240	6200	7	M	1
345	280	6400	7	M	0
183	126	6600	7	M	0
151	169	6800	7	M	0
103	107	7000	0	Z	3
71	103	7200	0	Z	3
291	808	7400	7	M	0
363	887	7600	6	A	1
371	853	7800	6	A	2
339	286	8000	7	M	0
325	321	8200	7	M	0
359	866	8400	6	A	2
329	184	8600	7	M	1
84	194	8800	7	M	0
49	175	9000	7	M	0
49	156	9200	7	M	0
84	127	9400	7	M	0
142	110	9600	0	Z	3
358	268	9800	7	M	0
345	283	10000	7	M	0
341	289	10200	7	M	0
