x	y	id	label	task_id
500	399	7	M	0
188	484	6	A	0
252	366	6	A	0
209	30	4	T	1
36	6	0	Z	0
212	31	4	T	1
152	529	6	A	0
208	727	6	A	0
277	780	6	A	0
306	498	6	A	0
108	539	6	A	0
148	705	6	A	0
145	76	4	T	1
246	42	4	T	1
159	143	6	A	0
222	125	0	Z	0
207	8	4	T	0
82	57	4	T	1
242	129	0	Z	0
92	97	0	Z	0
128	56	4	T	1
265	73	4	T	0
173	33	4	T	1
86	38	4	T	1
51	46	4	T	1
137	43	4	T	1
2	44	0	Z	0
107	58	4	T	1
212	29	4	T	1
146	93	0	Z	0
192	42	4	T	1
208	44	4	T	1
173	772	6	A	0
88	729	6	A	0
140	65	4	T	1
182	727	6	A	0
137	670	6	A	0
123	91	4	T	0
168	9	4	T	0
144	179	6	A	2
168	348	6	A	0
172	1	0	Z	0
44	44	4	T	1
247	83	4	T	0
105	4	0	Z	0
35	65	4	T	1
107	55	4	T	1
0	81	0	Z	0
134	56	4	T	1
22	87	4	T	0
187	391	6	A	0
187	527	6	A	0
60	126	0	Z	0
36	30	4	T	1
354	27	4	T	2
582	87	0	Z	0
253	758	6	A	0
198	164	6	A	2
313	0	0	Z	0
69	37	4	T	1
116	65	4	T	1
489	164	7	M	0
660	122	6	A	0
885	176	7	M	2
896	228	7	M	0
146	101	0	Z	0
264	25	4	T	1
140	27	4	T	1
40	41	4	T	1
163	46	4	T	1
71	74	4	T	1
170	66	4	T	1
45	68	4	T	1
160	66	4	T	1
239	8	4	T	0
170	30	4	T	1
264	57	4	T	0
113	35	4	T	1
283	29	4	T	1
215	39	4	T	1
102	56	4	T	1
166	83	4	T	0
146	36	4	T	1
138	63	4	T	1
156	54	4	T	1
161	29	4	T	1
128	21	4	T	1
130	60	4	T	1
152	25	4	T	1
97	44	4	T	1
127	64	4	T	1
98	77	4	T	2
152	93	0	Z	0
125	78	4	T	2
142	122	0	Z	0
129	119	0	Z	0
144	115	0	Z	0
174	134	0	Z	0
129	97	0	Z	0
218	108	0	Z	0
130	110	0	Z	0
