x	y	id	label	task_id
67	19	4	T	0
265	824	7	M	0
97	527	6	A	0
105	66	4	T	1
33	788	6	A	0
94	756	6	A	0
172	744	7	M	0
113	487	6	A	0
57	739	6	A	1
190	756	7	M	0
323	578	7	M	0
359	425	7	M	0
517	154	7	M	0
512	205	7	M	0
540	200	7	M	0
288	165	7	M	0
156	710	0	Z	0
35	380	6	A	0
229	365	7	M	0
279	124	6	A	0
183	377	7	M	0
276	248	7	M	0
305	113	6	A	0
83	383	6	A	0
241	582	7	M	0
274	381	7	M	0
188	411	7	M	0
225	130	6	A	0
294	345	7	M	0
245	397	7	M	0
150	267	6	A	0
162	109	6	A	0
253	262	7	M	0
223	339	7	M	0
297	359	7	M	0
271	405	7	M	0
228	358	7	M	0
286	108	6	A	0
296	352	7	M	0
250	378	7	M	0
178	365	7	M	0
296	107	6	A	0
284	351	7	M	0
260	260	7	M	0
195	366	7	M	0
282	326	7	M	0
295	127	6	A	0
165	502	7	M	0
268	112	6	A	0
250	358	7	M	0
