x	y	id	label	task_id
50	44	4	T	1
16	199	6	A	0
44	48	4	T	1
4	802	0	Z	0
79	824	6	A	0
518	131	6	A	0
194	97	4	T	0
566	149	0	Z	0
918	178	7	M	0
550	158	7	M	0
509	187	7	M	0
510	550	7	M	0
520	214	7	M	0
647	506	7	M	0
632	203	7	M	2
96	111	0	Z	0
380	125	6	A	0
56	321	6	A	0
385	109	6	A	0
52	145	0	Z	0
395	133	6	A	0
78	125	0	Z	0
550	109	6	A	0
364	92	5	L	0
354	99	0	Z	0
635	197	7	M	2
634	174	7	M	2
657	198	7	M	0
540	537	7	M	0
630	220	7	M	0
634	216	7	M	0
655	506	7	M	0
629	506	7	M	0
624	195	7	M	2
233	515	7	M	0
685	208	7	M	0
500	426	7	M	0
644	194	7	M	0
667	505	7	M	0
615	175	7	M	2
378	123	6	A	0
72	109	0	Z	0
386	131	6	A	0
79	94	4	T	0
361	133	6	A	0
564	189	7	M	0
695	511	7	M	0
604	213	7	M	2
563	185	7	M	0
674	546	7	M	0
