x	y	id	label	task_id
2	75	0	Z	0
195	61	4	T	1
99	47	4	T	1
257	19	4	T	0
958	719	7	M	0
178	257	6	A	2
189	83	4	T	0
69	250	6	A	2
161	496	6	A	0
110	277	6	A	1
300	310	6	A	0
343	153	6	A	0
328	299	6	A	0
780	155	7	M	0
807	154	7	M	2
632	122	6	A	0
692	148	7	M	0
366	148	7	M	0
637	377	7	M	0
682	393	7	M	0
115	484	6	A	0
148	256	6	A	2
129	512	6	A	0
110	263	6	A	2
137	503	6	A	0
626	141	6	A	0
675	161	7	M	0
657	136	6	A	0
638	173	7	M	0
687	135	6	A	0
640	388	7	M	0
605	186	7	M	0
694	140	6	A	0
625	549	7	M	0
672	636	7	M	0
344	182	6	A	0
517	132	6	A	0
643	153	7	M	0
650	138	6	A	0
646	198	7	M	0
384	169	7	M	0
399	180	7	M	0
539	609	7	M	0
684	172	7	M	0
639	143	0	Z	0
551	133	6	A	0
286	150	6	A	3
274	120	0	Z	0
782	145	0	Z	0
275	140	0	Z	0
258	119	0	Z	0
775	128	6	A	0
763	150	7	M	0
273	140	0	Z	0
114	152	6	A	2
786	140	6	A	0
264	137	0	Z	0
774	135	6	A	0
766	146	0	Z	0
257	126	0	Z	0
528	139	6	A	0
645	142	6	A	0
621	149	7	M	0
629	136	6	A	0
600	196	7	M	0
602	155	7	M	0
664	167	7	M	0
612	128	6	A	0
626	154	7	M	0
696	146	0	Z	0
641	143	0	Z	0
677	148	7	M	0
604	125	6	A	0
698	183	7	M	0
612	159	7	M	0
125	251	6	A	2
157	730	6	A	0
57	266	6	A	2
171	739	6	A	0
54	269	6	A	1
654	131	6	A	0
641	282	7	M	0
650	137	6	A	0
642	155	7	M	0
661	145	0	Z	0
103	609	6	A	0
124	480	6	A	0
61	244	6	A	2
96	756	6	A	0
64	278	6	A	1
146	481	6	A	0
65	251	6	A	2
133	489	6	A	0
57	257	6	A	2
136	492	6	A	0
680	140	6	A	0
828	119	6	A	2
609	155	7	M	0
679	173	7	M	0
644	157	7	M	0
