x	y	id	label	task_id
166	47	4	T	0
359	10	4	T	0
28	78	4	T	3
85	58	4	T	1
377	55	4	T	0
159	399	6	A	0
191	915	6	A	0
49	473	6	A	0
153	916	6	A	0
38	99	0	Z	0
316	180	6	A	2
349	185	6	A	0
625	179	7	M	0
732	232	7	M	0
356	148	6	A	0
547	481	7	M	0
603	484	7	M	0
608	175	7	M	0
634	242	7	M	0
518	474	7	M	0
588	177	7	M	0
518	157	7	M	0
543	156	7	M	0
270	168	6	A	2
524	179	7	M	0
530	157	7	M	0
263	179	6	A	2
538	149	0	Z	0
253	166	6	A	2
502	187	7	M	0
470	180	7	M	0
926	156	7	M	0
463	152	7	M	0
909	172	7	M	0
492	195	7	M	0
907	153	0	Z	0
456	158	7	M	0
916	190	7	M	0
458	154	7	M	0
949	177	7	M	0
546	162	7	M	0
293	172	6	A	2
536	166	7	M	0
280	189	6	A	0
506	171	7	M	0
525	183	7	M	0
537	162	7	M	0
271	185	6	A	3
515	147	6	A	0
536	166	7	M	0
534	159	7	M	0
275	158	6	A	2
527	151	0	Z	0
253	190	6	A	0
522	154	7	M	0
510	175	7	M	0
294	154	6	A	0
530	194	7	M	0
288	189	6	A	0
523	156	7	M	0
495	160	7	M	0
929	181	7	M	0
479	151	7	M	0
948	156	7	M	0
477	185	7	M	0
481	166	7	M	0
934	186	7	M	0
451	159	7	M	0
924	182	7	M	0
455	150	0	Z	0
453	168	7	M	0
946	180	7	M	0
499	180	7	M	0
948	176	7	M	0
464	183	7	M	0
494	193	7	M	0
943	187	7	M	0
464	175	7	M	0
914	170	7	M	0
487	181	7	M	0
151	39	4	T	0
362	45	4	T	0
10	64	4	T	0
96	57	4	T	1
367	71	4	T	0
944	166	7	M	0
495	174	7	M	0
932	175	7	M	0
487	181	7	M	0
900	153	0	Z	0
936	150	6	A	0
492	191	7	M	0
948	147	6	A	0
478	185	7	M	0
932	155	7	M	0
944	166	7	M	0
483	181	7	M	0
911	159	7	M	0
473	171	7	M	0
904	195	7	M	0
