x	y	id	label	task_id
500	399	7	M	0
201	383	6	A	0
208	728	6	A	0
298	19	4	T	0
13	172	6	A	0
154	122	0	Z	0
753	164	7	M	0
840	111	6	A	0
869	121	6	A	0
79	276	6	A	1
84	156	6	A	2
201	35	4	T	1
893	35	0	Z	0
288	68	4	T	0
198	39	4	T	1
277	98	0	Z	0
213	87	4	T	0
249	47	4	T	1
301	23	4	T	1
192	101	0	Z	0
229	23	4	T	1
233	66	4	T	1
252	35	4	T	1
95	5	0	Z	0
278	4	0	Z	0
118	332	6	A	0
164	344	6	A	0
201	6	4	T	0
14	6	0	Z	0
173	36	4	T	1
256	249	6	A	2
240	434	6	A	0
185	494	6	A	0
131	6	0	Z	0
74	49	4	T	1
64	34	4	T	1
84	23	4	T	1
216	303	6	A	0
262	787	6	A	0
208	748	6	A	0
327	779	6	A	0
197	64	4	T	1
297	108	0	Z	0
143	63	4	T	1
224	89	4	T	0
142	113	0	Z	0
261	733	6	A	0
178	795	0	Z	0
241	749	6	A	0
203	765	6	A	0
238	758	6	A	0
180	764	6	A	0
221	787	6	A	0
216	784	6	A	0
61	38	4	T	1
229	82	4	T	3
207	776	6	A	0
265	717	6	A	0
234	36	4	T	1
250	84	4	T	0
645	128	6	A	0
552	171	7	M	0
176	295	6	A	0
99	4	0	Z	0
205	114	0	Z	0
299	248	6	A	2
83	16	4	T	0
337	789	0	Z	0
253	699	6	A	0
65	18	4	T	0
114	71	4	T	1
532	109	6	A	0
630	121	6	A	0
807	160	7	M	2
108	30	4	T	1
196	120	0	Z	0
661	145	0	Z	0
840	171	7	M	2
93	374	6	A	0
200	223	6	A	2
227	156	6	A	2
257	499	6	A	0
116	658	6	A	0
220	767	6	A	0
445	569	7	M	0
196	238	6	A	2
158	192	6	A	2
598	97	0	Z	0
808	158	7	M	2
45	175	6	A	2
134	141	0	Z	0
335	82	4	T	0
530	81	0	Z	0
342	320	6	A	0
279	439	6	A	0
234	294	6	A	0
2	18	0	Z	0
340	138	0	Z	0
407	143	0	Z	0
270	261	6	A	0
294	706	6	A	0
