x	y	id	label	task_id
251	351	6	A	0
393	784	6	A	0
351	90	4	T	0
262	79	4	T	0
152	612	6	A	0
501	124	6	A	0
543	175	7	M	0
903	152	0	Z	0
169	149	6	A	0
563	171	7	M	0
579	228	7	M	0
500	259	7	M	0
594	831	7	M	0
562	454	7	M	0
568	250	7	M	0
60	187	6	A	0
71	185	6	A	0
131	188	6	A	0
298	150	6	A	0
62	168	6	A	2
114	190	6	A	0
260	163	6	A	2
61	168	6	A	2
292	172	6	A	2
70	191	6	A	0
65	193	6	A	0
262	154	6	A	0
87	201	6	A	0
386	151	6	A	0
87	153	6	A	0
640	230	7	M	0
555	553	7	M	0
580	749	7	M	0
592	879	7	M	0
714	535	7	M	0
642	167	7	M	0
942	159	7	M	0
646	189	7	M	0
943	190	7	M	0
637	150	0	Z	0
639	164	7	M	0
901	179	7	M	0
631	160	7	M	0
924	180	7	M	0
616	159	7	M	0
931	177	7	M	0
617	147	6	A	0
905	189	7	M	0
636	192	7	M	0
912	171	7	M	0
