x	y	id	label	task_id
173	308	6	A	0
292	327	7	M	0
281	92	4	T	0
118	47	4	T	0
261	787	7	M	0
380	139	6	A	2
56	153	6	A	0
351	580	7	M	0
376	794	7	M	0
355	152	6	A	0
692	189	7	M	0
497	158	6	A	0
611	167	7	M	0
635	160	6	A	0
634	151	6	A	0
543	188	7	M	0
670	185	7	M	0
900	627	7	M	0
651	160	6	A	0
902	171	7	M	0
545	165	0	Z	0
660	191	7	M	0
611	154	6	A	0
663	147	6	A	0
619	152	6	A	0
285	418	7	M	0
274	264	7	M	0
290	251	7	M	0
262	273	7	M	0
142	256	6	A	0
294	416	7	M	0
262	254	7	M	0
270	261	7	M	0
258	437	7	M	0
278	265	7	M	0
281	274	7	M	0
278	273	7	M	0
287	259	7	M	0
93	264	6	A	2
255	419	7	M	0
724	192	7	M	0
652	146	6	A	0
710	180	7	M	0
505	174	7	M	0
660	177	7	M	0
124	262	6	A	2
397	143	6	A	2
258	150	6	A	1
261	255	7	M	0
275	262	7	M	0
