x	y	id	label	task_id
184	38	4	T	1
184	616	6	A	0
165	272	6	A	1
274	34	4	T	1
154	735	6	A	0
198	138	0	Z	0
437	129	6	A	0
508	137	6	A	0
798	120	6	A	1
622	127	6	A	0
963	184	7	M	0
995	132	6	A	0
928	162	7	M	2
657	147	7	M	0
689	122	6	A	0
94	131	0	Z	0
261	99	0	Z	0
79	181	6	A	2
81	122	0	Z	0
286	140	0	Z	0
77	163	6	A	2
56	141	6	A	0
356	152	7	M	0
60	140	6	A	0
123	132	0	Z	0
92	128	0	Z	0
275	119	0	Z	0
123	199	6	A	2
299	103	0	Z	0
561	274	7	M	0
680	138	6	A	0
764	124	6	A	0
608	124	6	A	0
633	138	6	A	0
919	139	6	A	0
873	134	6	A	0
694	169	7	M	0
750	137	6	A	0
768	149	7	M	0
672	124	6	A	0
783	141	6	A	0
619	140	6	A	0
977	158	7	M	0
751	152	7	M	0
757	129	6	A	0
63	121	0	Z	0
294	125	0	Z	0
149	129	0	Z	0
279	137	0	Z	0
289	130	0	Z	0
