x	y	id	label	task_id
175	166	6	A	2
80	191	6	A	2
66	38	4	T	1
69	6	0	Z	0
56	716	6	A	0
156	255	6	A	2
162	99	0	Z	0
170	386	6	A	0
192	422	6	A	0
102	438	6	A	0
348	312	6	A	0
329	609	6	A	0
938	197	7	M	0
785	175	7	M	0
816	153	7	M	2
785	250	7	M	0
97	260	6	A	2
770	94	0	Z	0
270	126	0	Z	0
146	38	4	T	1
795	154	7	M	0
772	132	6	A	0
291	153	6	A	2
287	156	6	A	2
148	128	0	Z	0
282	126	0	Z	0
276	132	0	Z	0
285	122	0	Z	0
784	157	7	M	0
273	153	6	A	2
783	123	6	A	2
268	141	0	Z	0
522	135	6	A	0
285	132	0	Z	0
267	158	6	A	2
259	142	0	Z	0
291	130	0	Z	0
280	131	0	Z	0
264	132	0	Z	0
265	148	6	A	0
770	146	0	Z	0
440	159	7	M	0
111	120	0	Z	0
291	156	6	A	2
250	135	0	Z	0
761	144	0	Z	0
267	124	0	Z	0
250	120	0	Z	0
272	123	0	Z	0
264	155	6	A	2
