x	y	id	label	task_id
500	459	7	M	0
617	105	0	Z	0
126	94	4	T	0
55	29	4	T	1
219	4	4	T	0
68	72	4	T	1
209	22	4	T	1
112	67	4	T	1
224	5	4	T	0
28	20	4	T	0
170	8	4	T	0
17	51	4	T	0
195	8	4	T	0
13	16	4	T	0
178	11	4	T	0
8	34	4	T	0
78	15	4	T	0
45	29	4	T	1
113	8	4	T	0
43	25	4	T	1
118	22	4	T	1
56	2	4	T	0
86	2	4	T	0
173	40	4	T	1
78	0	0	Z	0
181	1	0	Z	0
81	15	4	T	0
207	10	4	T	0
103	1	0	Z	0
231	7	4	T	0
109	37	4	T	1
254	1	0	Z	0
140	23	4	T	1
252	26	4	T	0
117	4	4	T	0
257	1	0	Z	0
155	9	4	T	0
257	7	4	T	0
237	35	4	T	1
182	33	4	T	1
232	17	4	T	0
207	40	4	T	1
249	50	4	T	0
168	76	4	T	1
207	101	4	T	0
246	0	0	Z	0
238	33	4	T	1
102	0	0	Z	0
213	1	0	Z	0
250	45	4	T	0
131	34	4	T	1
235	27	4	T	1
141	26	4	T	1
237	23	4	T	1
199	20	4	T	0
155	21	4	T	0
206	10	4	T	0
105	4	4	T	0
181	15	4	T	0
152	10	4	T	0
169	59	4	T	1
166	2	4	T	0
116	581	6	A	0
168	907	0	Z	0
164	560	7	M	0
162	489	7	M	0
62	8	4	T	0
551	14	0	Z	0
792	142	6	A	0
892	147	6	A	0
132	181	6	A	0
83	171	6	A	0
83	236	6	A	2
45	145	0	Z	0
260	95	4	T	0
468	96	5	L	0
591	113	6	A	0
48	239	6	A	2
88	905	0	Z	0
331	832	7	M	0
113	880	6	A	0
17	916	0	Z	0
334	834	7	M	0
220	47	4	T	1
148	43	4	T	1
696	112	6	A	0
502	16	0	Z	0
116	34	4	T	1
99	156	6	A	0
87	4	4	T	0
102	132	0	Z	0
75	35	4	T	1
129	13	4	T	0
533	11	0	Z	0
598	92	5	L	0
183	21	4	T	0
69	43	4	T	1
171	10	4	T	0
96	45	4	T	1
199	19	4	T	0
96	14	4	T	0
