x	y	id	label	task_id
45	56	4	T	1
151	64	4	T	1
74	68	4	T	1
278	22	4	T	1
961	733	7	M	0
915	132	6	A	0
789	122	6	A	1
525	148	7	M	0
910	145	0	Z	0
73	147	6	A	0
385	91	0	Z	0
582	150	7	M	0
398	89	0	Z	0
135	130	0	Z	0
271	86	4	T	0
315	174	6	A	2
257	777	6	A	0
746	182	7	M	0
715	160	7	M	0
951	129	6	A	0
948	172	7	M	3
947	122	6	A	0
796	196	7	M	0
787	159	7	M	0
759	134	6	A	0
615	155	7	M	0
666	157	7	M	0
646	122	6	A	0
672	474	7	M	0
641	121	6	A	0
909	138	6	A	0
487	150	7	M	0
905	126	6	A	0
499	120	6	A	0
943	147	7	M	0
931	133	6	A	0
460	120	6	A	0
939	131	6	A	0
467	142	0	Z	0
937	146	0	Z	0
927	129	6	A	0
936	153	7	M	2
928	147	7	M	0
947	159	7	M	2
930	152	7	M	0
914	138	6	A	0
947	150	7	M	0
907	154	7	M	2
921	132	6	A	0
908	150	7	M	0
942	123	6	A	0
940	144	0	Z	0
918	147	7	M	0
924	134	6	A	0
935	149	7	M	0
900	125	6	A	0
902	120	6	A	0
918	120	6	A	0
914	127	6	A	0
910	131	6	A	0
949	138	6	A	0
910	149	7	M	0
908	151	7	M	0
917	129	6	A	0
906	147	7	M	0
921	120	6	A	0
919	136	6	A	0
919	149	7	M	0
923	140	6	A	0
939	131	6	A	0
630	138	6	A	0
711	496	7	M	0
616	151	7	M	0
636	133	6	A	0
564	135	6	A	0
907	144	0	Z	0
921	152	7	M	0
928	157	7	M	2
929	141	6	A	0
949	155	7	M	3
932	144	0	Z	0
919	131	6	A	0
920	149	7	M	0
930	156	7	M	2
943	150	7	M	0
