x	y	id	label	task_id
250	385	6	A	0
381	821	6	A	0
360	70	4	T	0
264	84	4	T	0
178	694	6	A	0
948	130	6	A	0
183	111	0	Z	0
691	125	6	A	0
433	159	7	M	0
649	175	7	M	0
915	183	7	M	0
517	187	7	M	0
917	177	7	M	0
502	179	7	M	0
939	150	6	A	0
621	180	7	M	0
935	180	7	M	0
531	161	7	M	0
900	168	7	M	0
537	160	7	M	0
591	234	7	M	0
575	575	7	M	0
516	225	7	M	0
567	807	7	M	0
579	563	7	M	0
81	178	6	A	2
82	400	6	A	0
112	229	6	A	0
92	236	6	A	0
143	164	6	A	2
57	177	6	A	2
381	151	6	A	0
95	184	6	A	2
289	122	6	A	0
257	188	6	A	0
675	578	7	M	0
568	547	7	M	0
632	228	7	M	0
286	555	6	A	0
951	231	7	M	0
122	163	6	A	2
266	169	6	A	2
89	203	6	A	0
153	177	6	A	2
273	193	6	A	0
