x	y	id	label	task_id
8	42	4	T	0
162	62	4	T	1
63	56	4	T	1
298	29	4	T	1
950	750	7	M	0
522	155	7	M	0
761	119	6	A	0
639	120	6	A	0
916	80	0	Z	0
495	146	0	Z	0
622	134	6	A	0
929	128	6	A	0
478	153	7	M	0
641	136	6	A	0
636	119	6	A	0
908	148	7	M	0
992	157	7	M	0
916	649	7	M	0
932	173	7	M	2
932	142	6	A	0
647	122	6	A	0
630	142	6	A	0
610	125	6	A	0
631	150	7	M	0
619	132	6	A	0
616	149	7	M	0
602	145	0	Z	0
636	155	7	M	0
612	126	6	A	0
649	139	6	A	0
618	131	6	A	0
619	136	6	A	0
614	137	6	A	0
610	125	6	A	0
612	137	6	A	0
623	156	7	M	0
624	156	7	M	0
645	140	6	A	0
600	137	6	A	0
607	146	0	Z	0
630	135	6	A	0
627	141	6	A	0
605	119	6	A	0
617	143	0	Z	0
619	149	7	M	0
633	131	6	A	0
629	125	6	A	0
614	121	6	A	0
637	146	0	Z	0
606	123	6	A	0
618	157	7	M	0
649	136	6	A	0
627	132	6	A	0
604	133	6	A	0
618	145	0	Z	0
606	156	7	M	0
636	147	7	M	0
610	131	6	A	0
607	153	7	M	0
623	139	6	A	0
605	147	7	M	0
647	151	7	M	0
638	141	6	A	0
647	146	0	Z	0
642	147	7	M	0
90	263	6	A	2
541	109	6	A	0
74	245	6	A	2
233	246	6	A	2
57	268	6	A	2
641	154	7	M	0
638	121	6	A	0
631	148	7	M	0
627	152	7	M	0
626	138	6	A	0
646	124	6	A	0
646	131	6	A	0
632	139	6	A	0
604	147	7	M	0
606	155	7	M	0
244	260	6	A	2
514	109	6	A	0
78	84	4	T	0
106	99	0	Z	0
385	102	6	A	0
632	155	7	M	0
617	146	0	Z	0
630	151	7	M	0
624	145	0	Z	0
636	142	6	A	0
607	131	6	A	0
632	142	6	A	0
608	132	6	A	0
629	126	6	A	0
620	145	0	Z	0
612	149	7	M	0
608	133	6	A	0
633	150	7	M	0
637	144	0	Z	0
645	147	7	M	0
