x	y	id	label	task_id
248	30	4	T	0
216	198	7	M	0
289	3	4	T	0
36	797	6	A	0
98	807	6	A	0
173	738	7	M	0
147	472	6	A	0
69	757	6	A	1
159	462	7	M	0
95	495	6	A	0
603	159	7	M	2
662	140	6	A	0
633	206	7	M	2
665	152	7	M	2
540	203	7	M	0
260	166	7	M	0
174	145	6	A	0
292	121	6	A	0
228	286	7	M	0
252	110	6	A	0
180	146	6	A	0
284	152	7	M	0
67	420	6	A	0
535	168	7	M	0
272	175	7	M	0
251	175	7	M	0
7	151	0	Z	0
530	142	6	A	0
255	139	6	A	0
197	644	7	M	0
259	174	7	M	0
514	151	7	M	0
259	179	7	M	0
244	143	6	A	0
265	174	7	M	0
284	175	7	M	0
786	154	7	M	0
541	157	7	M	0
263	158	7	M	0
170	167	7	M	0
299	160	7	M	0
179	163	7	M	0
251	152	7	M	0
181	162	7	M	0
258	146	6	A	0
259	161	7	M	0
285	147	0	Z	0
177	157	7	M	0
250	148	0	Z	0
155	143	6	A	0
