x	y	id	label	task_id
177	48	4	T	1
91	665	6	A	3
219	5	4	T	0
47	275	6	A	0
297	710	7	M	0
437	135	6	A	0
654	106	6	A	0
908	173	7	M	0
501	163	7	M	0
659	177	7	M	0
900	149	0	Z	0
911	176	7	M	0
907	158	7	M	0
923	140	6	A	0
904	172	7	M	0
949	167	7	M	0
939	177	7	M	0
923	146	6	A	0
910	165	7	M	0
925	174	7	M	0
903	174	7	M	0
945	144	6	A	0
900	179	7	M	0
946	163	7	M	0
932	144	6	A	0
904	151	7	M	0
909	172	7	M	0
943	152	7	M	0
944	170	7	M	0
948	146	6	A	0
913	138	6	A	0
922	170	7	M	0
939	178	7	M	0
921	182	7	M	0
949	168	7	M	0
928	143	6	A	0
909	150	7	M	0
941	180	7	M	0
949	178	7	M	0
946	149	0	Z	0
921	149	0	Z	0
929	176	7	M	0
931	146	6	A	0
918	181	7	M	0
932	169	7	M	0
914	168	7	M	0
917	160	7	M	0
908	167	7	M	0
926	163	7	M	0
940	169	7	M	0
