x	y	id	label	task_id
197	12	4	T	0
353	30	4	T	0
41	84	4	T	0
52	75	4	T	1
358	85	4	T	0
177	927	6	A	0
238	891	6	A	0
484	810	7	M	0
26	465	6	A	0
94	560	6	A	0
814	218	7	M	0
823	150	6	A	0
792	240	7	M	0
807	177	7	M	2
789	170	7	M	2
507	174	7	M	0
543	192	7	M	0
533	176	7	M	0
522	166	7	M	0
501	187	7	M	0
532	170	7	M	0
537	176	7	M	0
509	156	7	M	0
529	165	7	M	0
522	183	7	M	0
525	159	7	M	0
539	174	7	M	0
517	148	0	Z	0
545	157	7	M	0
547	164	7	M	0
459	183	7	M	0
906	163	7	M	0
453	163	7	M	0
941	177	7	M	0
493	161	7	M	0
504	170	7	M	0
511	151	7	M	0
501	147	6	A	0
536	163	7	M	0
544	174	7	M	0
501	149	0	Z	0
505	186	7	M	0
508	168	7	M	0
513	187	7	M	0
519	172	7	M	0
359	187	6	A	0
447	159	7	M	0
512	542	7	M	0
500	179	7	M	0
504	180	7	M	0
844	156	7	M	0
643	477	7	M	0
649	190	7	M	0
529	179	7	M	0
541	228	7	M	0
547	180	7	M	0
520	156	7	M	0
517	186	7	M	0
539	179	7	M	0
548	191	7	M	0
523	176	7	M	0
518	174	7	M	0
544	180	7	M	0
531	159	7	M	0
528	192	7	M	0
532	464	7	M	0
514	450	7	M	0
549	226	7	M	0
508	188	7	M	0
502	153	7	M	0
637	175	7	M	0
909	178	7	M	0
614	182	7	M	0
909	166	7	M	0
609	177	7	M	0
504	165	7	M	0
507	175	7	M	0
538	162	7	M	0
516	190	7	M	0
545	179	7	M	0
599	151	0	Z	0
524	174	7	M	0
537	147	6	A	0
361	191	6	A	0
530	177	7	M	0
524	168	7	M	0
509	443	7	M	0
528	462	7	M	0
521	446	7	M	0
533	194	7	M	0
532	481	7	M	0
510	177	7	M	0
500	148	0	Z	0
547	459	7	M	0
510	171	7	M	0
848	176	7	M	0
518	483	7	M	0
510	487	7	M	0
640	465	7	M	0
532	468	7	M	0
