x	y	id	label	task_id
21	66	4	T	0
174	43	4	T	1
54	67	4	T	1
278	24	4	T	1
971	730	7	M	0
630	128	6	A	0
910	91	0	Z	0
501	136	6	A	0
606	123	6	A	0
452	154	7	M	0
643	156	7	M	0
459	124	6	A	0
640	138	6	A	0
450	151	7	M	0
616	158	7	M	0
604	125	6	A	0
792	137	6	A	0
609	148	7	M	0
624	129	6	A	0
604	137	6	A	0
610	144	0	Z	0
615	133	6	A	0
613	134	6	A	0
617	138	6	A	0
605	129	6	A	0
946	147	7	M	0
649	146	0	Z	0
627	146	0	Z	0
645	147	7	M	0
600	148	7	M	0
637	152	7	M	0
621	137	6	A	0
615	148	7	M	0
623	157	7	M	0
608	148	7	M	0
638	121	6	A	0
616	140	6	A	0
618	155	7	M	0
641	119	6	A	0
609	124	6	A	0
621	134	6	A	0
643	121	6	A	0
648	158	7	M	0
624	125	6	A	0
612	156	7	M	0
600	149	7	M	0
624	150	7	M	0
612	129	6	A	0
602	128	6	A	0
627	147	7	M	0
632	142	6	A	0
615	122	6	A	0
642	156	7	M	0
624	144	0	Z	0
647	123	6	A	0
536	156	7	M	0
586	198	7	M	0
699	150	7	M	0
667	121	6	A	0
675	144	0	Z	0
602	158	7	M	0
903	146	0	Z	0
486	158	7	M	0
644	143	0	Z	0
902	139	6	A	0
642	151	7	M	0
941	138	6	A	0
643	121	6	A	0
917	154	7	M	2
623	129	6	A	0
632	126	6	A	0
902	125	6	A	0
646	123	6	A	0
934	129	6	A	0
606	135	6	A	0
639	154	7	M	0
911	155	7	M	2
606	143	0	Z	0
906	129	6	A	0
621	130	6	A	0
627	124	6	A	0
933	155	7	M	2
624	158	7	M	0
902	131	6	A	0
614	146	0	Z	0
642	137	6	A	0
690	130	6	A	0
624	142	6	A	0
643	132	6	A	0
938	156	7	M	2
627	120	6	A	0
939	146	0	Z	0
644	127	6	A	0
940	128	6	A	0
644	145	0	Z	0
604	134	6	A	0
941	143	6	A	0
607	151	7	M	0
917	140	6	A	0
649	132	6	A	0
