x	y	id	label	task_id
500	486	7	M	0
462	247	7	M	0
246	130	6	A	0
283	454	7	M	0
46	131	0	Z	0
316	212	7	M	0
561	229	7	M	0
583	152	6	A	0
827	224	7	M	0
903	20	0	Z	0
439	49	4	T	0
173	871	6	A	0
976	714	7	M	0
972	682	7	M	0
942	165	7	M	0
944	53	0	Z	0
908	751	7	M	0
833	747	7	M	0
697	599	7	M	0
929	511	7	M	0
617	426	7	M	0
402	25	4	T	0
287	630	7	M	0
686	919	7	M	0
348	79	4	T	0
380	15	4	T	0
648	27	0	Z	0
393	73	4	T	0
149	456	6	A	0
85	502	6	A	0
202	877	7	M	0
145	893	6	A	0
330	224	7	M	0
382	106	4	T	0
71	467	6	A	0
448	233	7	M	2
881	184	7	M	0
876	103	0	Z	0
908	117	0	Z	0
834	16	0	Z	0
226	83	4	T	0
94	73	4	T	1
185	871	6	A	0
214	775	7	M	0
162	947	0	Z	0
194	824	7	M	0
265	798	7	M	0
926	658	7	M	0
928	366	7	M	0
119	544	6	A	0
130	856	6	A	0
262	883	7	M	0
344	795	7	M	0
314	366	7	M	0
800	222	7	M	0
795	133	6	A	0
541	88	5	L	0
99	737	6	A	0
237	817	7	M	0
272	575	7	M	0
121	559	6	A	1
184	13	4	T	0
484	106	5	L	0
527	106	5	L	0
896	108	0	Z	0
486	91	5	L	0
852	64	0	Z	0
910	155	0	Z	0
618	319	7	M	0
352	0	0	Z	0
241	15	4	T	0
138	30	4	T	0
403	258	7	M	2
248	173	7	M	0
338	229	7	M	0
117	791	6	A	0
200	927	7	M	0
958	542	7	M	0
378	305	7	M	0
318	343	7	M	0
50	594	6	A	0
126	776	6	A	0
154	913	6	A	0
199	477	7	M	0
102	320	6	A	0
188	112	4	T	0
165	860	6	A	0
78	879	6	A	0
126	176	6	A	2
176	36	4	T	0
491	116	5	L	0
350	475	7	M	0
142	945	0	Z	0
219	908	7	M	0
258	881	7	M	0
106	143	6	A	0
835	191	7	M	0
885	171	7	M	0
801	733	7	M	0
818	757	7	M	0
811	824	7	M	0
